Date,DNUT,KO,MARA,MU,NVDA,RIOT,RR,RZLV,VOO,VTI,CASH
2023-12-29,-0.01049181478251926,0.0030638123674617823,-0.16435434859194098,-0.006345752050158415,0.0,-0.12102273115195505,0.0033726781628116154,0.004664196780726604,-0.0026715362149284383,-0.0038213185109446934,0.0
2024-01-02,-0.023856917635175945,0.015102663634576352,-0.023839909382669444,-0.03515345885376142,-0.027341372036782663,-0.00387850152430691,0.016806787340397866,0.004642454497251869,-0.006387207562077779,-0.006702737206036424,0.0
2024-01-03,-0.025797672209857403,0.00234033351415186,0.022241614570180257,-0.0009716671499158114,-0.012435686419375203,-0.024010375679608953,-0.006611563734210235,0.0009242355974019567,-0.007419144594162486,-0.009591302082644027,0.0
2024-01-04,-0.0020906032402479013,-0.003335507802060822,0.12073378239024146,0.005470359264360347,0.009018659328441814,0.054521256443087696,-0.013311214225710133,0.0009233821747260951,-0.0031571295273953304,-0.002570942826582323,0.0
2024-01-05,-0.009776428321579433,-0.001506084147587572,-0.08184238983881997,0.008947111220017012,0.02289665451806444,-0.06494323803705426,0.09274877009380189,0.0,0.0012808278252676164,0.001503706296421825,0.0
2024-01-08,0.023977372109928785,0.007373932174093101,0.07711437140489119,0.017974627146168265,0.0642808814296758,0.07956846333421241,-0.03858024680002159,0.0009225303266671148,0.01430301753801122,0.014284363333258998,0.0
2024-01-09,-0.01928373432996955,-0.0018300058875958536,-0.009622786928597415,-0.019069875038989492,0.016975269548261895,-0.01686448806394114,0.06902083900837153,0.0009215921526228854,-0.0024305336192048665,-0.0018609014306957272,0.0
2024-01-10,0.006320120229911463,0.003333420828281808,-0.0038865286921428988,-0.011400379821903672,0.022770001081347635,-0.012071129805982461,0.16966969074030902,0.00368323785612934,0.006596661846784535,0.005169303927742508,0.0
2024-01-11,-0.03768310814949705,-0.006478458980819335,-0.12602417666796828,0.012260197060588895,0.008684355328120397,-0.15819935742590607,0.014120684730817068,0.0,-0.00034240458617929015,-0.0006743940990519004,0.0
2024-01-12,-0.005801311814580101,0.009697258948549337,-0.15267857743465185,-0.011991891402795107,-0.0020429563053692146,-0.10389614931231994,0.012658215623466695,0.0,0.0004566718469320996,0.00016871230334492004,0.0
2024-01-16,0.0007293509154313593,-0.0066235838404358205,-0.06322438801541874,0.026945021066463903,0.030561138325097437,-0.037510622127391424,-0.0662500262260437,-0.0018348169531450242,-0.0034017990078589744,-0.004639270595118705,0.0
2024-01-17,-0.02332371371497688,0.0,-0.029246368823497404,-0.01571927746176016,-0.005835119650996146,-0.037201069770863904,0.03480592184530251,0.0009191386743243601,-0.005566955794686024,-0.006016587516141314,0.0
2024-01-18,0.032835972065964336,0.0028337365950599214,-0.06894556884572589,0.018492133427008284,0.018803613993714885,-0.04967800989312077,0.032341526440250234,0.0,0.008892514828293896,0.008823832261066533,0.0
2024-01-19,0.0007226411741230176,-0.0054851829364650495,0.0037336320523830846,0.03171409354966159,0.04174625123760678,-0.0038722131799086013,-0.012531316340044119,0.0,0.012239409393992595,0.012169329032454712,0.0
2024-01-22,-0.004332222554036647,-0.004345704922419924,0.02975830592431028,0.01976904907430299,0.002739911199507672,0.030126377139546356,0.24365482847840902,0.0009182070608151349,0.0022782578885354177,0.004341683368314531,0.0
2024-01-23,-0.0025445393514281767,0.004700241769602487,-0.030102346877000974,-0.019161718554189244,0.0036711303878822488,-0.02075474142561362,0.1326530781054387,0.00018356043906830877,0.0029711906769165353,0.001829021087544902,0.0
2024-01-24,-0.0051020610980938574,-0.015705783404341922,-0.028553753841928153,0.006283522385866824,0.024869220347006005,-0.029865165337080946,-0.3243243475450277,-0.00018352675081734215,0.0008301642160639666,-0.00016607798923062855,0.0
2024-01-25,0.005860778313871551,0.004243629178072972,0.039616668009326395,0.012715615274002667,0.0041557582299507345,0.05561076828081002,0.3199999491373695,0.0,0.005627908733676579,0.0055607468085774325,0.0
2024-01-26,-0.013838254472508082,0.003549837732102601,0.09711124027363605,-0.01289216029071838,-0.009510459742381738,0.06773285599975543,-0.6494949330992624,0.0,-0.0006020554559424962,-0.000825480181165017,0.0
2024-01-29,0.008124047378767596,0.006063564811028099,0.03753501747761745,0.011584258483589238,0.023496251913159183,0.01762112797737525,-0.19308359388178076,-0.000917364730042669,0.007273136527482071,0.009086418005925578,0.0
2024-01-30,-0.009523755841264081,0.0028463462597081435,-0.022138220155401678,-0.032670906797516386,0.004946807533302788,-0.018181821184334646,-0.19999998297010124,0.0,-0.0007087545413959617,-0.001391629136764605,0.0
2024-01-31,-0.017011870497507853,-0.006844830783025779,-0.020982940657551685,-0.004758719096044195,-0.019864801095106355,-0.038800752040308084,0.008928562875609058,0.0,-0.01629100066200595,-0.016845707600008142,0.0
2024-02-01,0.037622296426913726,0.02504607527838365,0.049069422543462915,-0.001632663019411229,0.024379377555057147,0.0366973014865597,-0.09292037125359753,0.0,0.0131585547669677,0.013465806010466208,0.0
2024-02-02,-0.01522841599924063,-0.007215455206161958,-0.021505355393904968,0.010162477634562128,0.049708945376398805,-0.007964615138828401,-0.03414630969318089,0.0027547963292382516,0.010274506217316848,0.008556010553853133,0.0
2024-02-05,-0.037555273958814195,-0.0082589485322212,-0.08571435757671153,0.005781527714334045,0.04794428185119304,-0.07760926695794146,-0.08080806317177158,-0.000915771869227644,-0.0036542651231108447,-0.004731204563166114,0.0
2024-02-06,0.016067393902867266,-0.0016656000077599487,0.0252403901261693,-0.027362426718207544,-0.01599541783556735,0.04545457060860647,0.14835156809663452,0.002749746415285914,0.003115270432578754,0.003401396540758439,0.0
2024-02-07,0.0022589612049337404,0.0008341552178732226,0.028136076471937166,0.006737524914441018,0.027497896544770528,0.04717846951069826,-0.1148324881261269,0.010054900783433851,0.0082152153242121,0.007882355498509686,0.0
2024-02-08,0.015777673986170138,-0.0026669899050227874,0.23033060417928986,-0.0034050527171336498,-0.006533455744667793,0.1528269030520948,0.016216200542241266,-0.009954806194826582,0.0006773089331517657,0.0024717565270369057,0.0
2024-02-09,0.0029585297972647417,-0.004512897513409553,0.10704353448142534,0.008011385029013107,0.03578368870105875,0.11494252705566699,-0.01063828775385156,-0.003656303783114767,0.005675892552767792,0.006103845381216777,0.0
2024-02-12,0.019911563377484676,0.0023506877398795645,0.14190043464237,0.0016362885322711573,0.0015940947635662006,0.0941580665017081,0.07795704248420354,0.0,-0.0004557959603544992,0.0009640980855765147,0.0
2024-02-13,-0.04844546831159258,-0.005862765667303482,-0.05718479963435963,-0.048657993241344566,-0.0016609262001444636,-0.030150784774517603,-0.06234419554841031,0.009174347244905068,-0.01409474388595544,-0.01601494451741714,0.0
2024-02-14,-0.025075971758384275,-0.0010109232786006395,0.14346814279041098,0.003679527607636235,0.024567504918773242,0.141191795213506,0.021276575507703344,-0.004545471884987551,0.009516194615339701,0.011054359174370365,0.0
2024-02-15,-0.0015587442142039887,0.0018552463731904556,-0.08126485556098162,-0.0024442135331264048,-0.016806602619031108,-0.061861526712351345,-0.04687495634425354,0.0,0.006764294042513885,0.007706076248459759,0.0
2024-02-16,0.012490257845214403,-0.00016833388328385546,-0.0029607669263775893,-0.02609327936556305,-0.0006194248342390463,-0.00483968060392681,0.010928951069669068,0.0027397016889267878,-0.005114993162469106,-0.00524495022076088,0.0
2024-02-20,0.01619104774030866,0.022057661230481918,-0.09020045497414775,0.015220287240618413,-0.04353202900224484,-0.024924001726237432,-0.06486486660641766,0.0,-0.005489778506583498,-0.006278654823491658,0.0
2024-02-21,0.010622197502023534,0.008896295448954428,-0.06568749878893865,0.009664082849862421,-0.028508619238454047,-0.05860352122222501,-0.0867051875747814,0.006375287014290576,0.001007570609785402,0.00020255785415224103,0.0
2024-02-22,-0.011261253850663011,-0.0014696192190084556,0.07248907751373346,0.054239721372748795,0.1640085079224245,0.04172179767225148,-0.0569620448949717,-0.005429902134029607,0.02100806692239332,0.0197612048527267,0.0
2024-02-23,0.015186068046753931,0.0008175151737295216,-0.02320845713431885,0.0010476783163804182,0.003552283658939892,-0.05594400421969059,-0.07382551248393276,0.0,0.0004498971432274068,0.0006749390575802039,0.0
2024-02-26,-0.03889304102308577,-0.008006565338006921,0.2167570159462775,0.04023240520371729,0.003489228310881387,0.16969699616359613,0.1594203111379744,0.0,-0.0036633330603413894,-0.003015868740974148,0.0
2024-02-27,-0.010116749625074806,-0.006094431154674229,0.03836926726253398,0.02671600375754246,-0.004943605783886196,-0.032815289270763714,0.11874995948746836,0.0,0.0018491330842951292,0.002786071023752168,0.0
2024-02-28,0.004716977881595641,0.0009942689516546643,0.023754577149107226,-0.02329894973429336,-0.01318930015946429,-0.06845236135448107,-0.06703911023782705,0.0,-0.001545309049306831,-0.0016668607347826159,0.0
2024-02-29,0.012519502423661732,-0.006291393089333908,-0.1653239108796749,0.010032571670106183,0.01865768803525114,-0.09776356359520955,0.0,0.0,0.003697424203616073,0.004214333956807259,0.0
2024-03-01,-0.036321360636604294,-0.008163907075244947,0.04247105782514082,0.05010481281606727,0.04003181615646789,0.022662868089077692,-0.047904147162801,-0.0009099389526937562,0.009637343884794314,0.009185119646078821,0.0
2024-03-04,0.007217316122804185,0.004703537811942438,-0.04777781168619788,0.006515834967964151,0.03595080433868425,-0.06648199903351315,-0.05031449134334398,0.0,-0.001187825361150252,-0.0009807559085354134,0.0
2024-03-05,0.01910826593169057,-0.004848766619420131,-0.1341889917714707,-0.01357414496306919,0.008576381682557921,-0.09124625994106461,0.039735140640910105,0.0,-0.010024026178081513,-0.010602822051792082,0.0
2024-03-06,-0.006250046128539299,0.0005040524021560078,0.0161725339914629,0.011538159354359312,0.03182733629562762,-0.010612254240074948,0.0,0.0,0.005298721960881769,0.005913936055566449,0.0
2024-03-07,0.011006256201437026,-0.001847215110234779,-0.03625117470157624,0.03578893618857104,0.04474636915456953,-0.0123762062662226,-0.031847178251670494,0.0,0.009901409908196657,0.009745820341816147,0.0
2024-03-08,0.005443256508445682,0.0013459028209312773,0.07706423687940944,-0.01374004408824625,-0.055477000235143015,0.03174604059848063,0.013157882353605377,0.0,-0.006064273272291643,-0.005783165208907426,0.0
2024-03-11,-0.004640368083945301,0.012096844211631819,-0.12095401226389435,-0.031858224118826994,-0.020039421842120153,-0.046153897238236596,-0.01948050138499513,0.0,-0.0008291588649909087,-0.0016114330360050833,0.0
2024-03-12,-0.01787105614924689,0.004316059699069896,-0.021802270779935795,0.030790366562911453,0.07157197520954028,-0.013582330308911983,0.0,0.000910767695696979,0.01070211777796648,0.009881021949981417,0.0
2024-03-13,-0.053006320762618575,0.010248026482768235,-0.024269428338627552,-0.03346335156493996,-0.011151948461029515,0.009466407724663561,-0.02649004112957354,0.0,-0.001515705935150491,-0.0012474350912662358,0.0
2024-03-14,-0.009189607665491706,-0.0022265391712800175,-0.07461934841487716,-0.028993294599149677,-0.03239144709150621,-0.0682011311407118,-0.027210938968575293,0.0,-0.002192661716851396,-0.003863938049154081,0.0
2024-03-15,0.0008431971163773699,-0.010247880215630611,0.059791562257723196,0.01990597565401364,-0.001216611267817913,0.06129918184692795,-0.07692300638503313,0.005459546939607929,-0.006888192066156762,-0.00591652050794933,0.0
2024-03-18,-0.006739729772461844,0.004174916796562345,0.0046583930646748595,0.0056835507865178325,0.007035568426368766,-0.0146551785089174,0.00757575004991895,0.004524904060797086,0.006255141209658532,0.005084551254929348,0.0
2024-03-19,-0.003392730976201519,0.001663104932596804,-0.004636793060041722,0.0023459186322267733,0.010661008105867564,-0.029746294270344698,0.15037588121879208,0.0,0.005603114280893884,0.0057647757345142825,0.0
2024-03-20,0.022127700771419345,0.008633543561557877,0.16097311902053102,0.023936305136259106,0.010895084498290908,0.11812438664725255,0.0980392019366445,-0.0036036000430959003,0.008725803011901734,0.010137703680413557,0.0
2024-03-21,0.024146501197423564,-0.004608940923443772,-0.028979028519241057,0.14129864629449118,0.0117623741688333,-0.03387097493666902,0.005952446419502655,-0.004520812733983304,0.003335024365500372,0.004129930744172894,0.0
2024-03-22,0.014634137071452669,0.00033071037058607367,-0.04178144254926852,0.003277275991716122,0.031213440315809526,-0.04841401885377594,-0.047337301897445005,0.0,-0.0013067443512826404,-0.0028119981736388633,0.0
2024-03-25,-0.0024037666137873837,-0.0014878728275005138,0.003833249664066285,0.06278904658307138,0.007561807274210519,0.09122806988191012,-0.01863352243678007,0.004541343296587952,-0.0025876932860285917,-0.00224374107144254,0.0
2024-03-26,0.3935742808521212,0.0023179250942859664,-0.027207712716707078,0.014257890478892365,-0.0256941922638525,-0.03135043430897133,-0.06329115261120022,0.0009040935649320403,-0.00280371155691872,-0.0017836736851796209,0.0
2024-03-27,-0.1152737328323008,0.008093674161919528,0.08292446534104991,0.0037876791626043627,-0.024967390387893196,0.01576759978222997,0.0,0.009033458376378922,0.00872838361605277,0.008817102131976506,0.0
2024-03-28,-0.0074919674535939285,0.00245793581659437,0.023108302489077026,-0.010450326426368561,0.0011746740080400553,0.0,-0.04054058190241916,-0.00805730993492959,-0.00012470259084984558,0.000654474459365284,0.0
2024-04-01,-0.0036100953793438695,-0.008172675910251836,-0.04207266457703018,0.05437278868075679,7.748019830522423e-05,-0.06290845739280704,0.00704224701794165,-0.0018050094067751932,-0.0013106505637913157,-0.0007694841135793551,0.0
2024-04-02,-0.017786549853179068,-0.00873426716816994,-0.08784094739941428,-0.012469803004127256,-0.010081721305590041,-0.07497825547778625,0.06293708858726066,0.009041539240635554,-0.006540734357407874,-0.009241645166552903,0.0
2024-04-03,-0.018779352229761903,-0.0053200574513171395,-0.015205232844447525,0.04285125045361182,-0.005455331585882295,-0.030160198414599493,0.15131580392079358,0.02822585469216321,0.0009015807971122225,0.0015547636117740904,0.0
2024-04-04,-0.02323985864094691,-0.008858421733368593,-0.04940818202486408,-0.030622555501671034,-0.034384759968471346,-0.009718210091394286,-0.04571431023733952,-0.006536013982236577,-0.012317562944326843,-0.011990677374841718,0.0
2024-04-05,0.07277809257668721,0.0035412114303781106,-0.0021656204475216656,-0.004109988829613553,0.024480560398477902,0.0009813767707200771,0.04790421854561089,-0.009649093013866739,0.010625935577976975,0.010093849218173911,0.0
2024-04-08,-0.06588395183002049,-0.0040328860887616225,-0.026044467405761718,-0.005097877037989695,-0.009942286021595526,-0.01470584522894025,0.13142858232770638,0.04960145451805542,0.0003988694636276602,0.00116664713204373,0.0
2024-04-09,0.006983394960059064,0.007592426095198501,0.0016712411154216067,-0.0026027165248282413,-0.0204172309922952,-0.004975143262281545,-0.09595962393443158,-0.03797474670491485,0.0012376814609855735,0.0014368488564446835,0.0
2024-04-10,0.03536751959646578,-0.013395908436356407,-0.033370433634343666,-0.0035064974533089988,0.01974146329394788,-0.013000011444091797,0.06703911023782738,-0.015789417326723454,-0.009680073785012233,-0.011169274654385553,0.0
2024-04-11,0.004018751389873287,0.002206409006673349,0.012658298695419568,0.04345335168208986,0.04109656715780252,-0.012158043257392115,-0.06806282591804724,0.011586462686898447,0.007214670567299963,0.00678515167492022,0.0
2024-04-12,-0.012675064645526035,-0.013039873982865102,-0.08465907606950507,-0.039134150892764286,-0.02681642595696343,-0.06666662754156627,-0.03370783356400553,-0.020264360192106312,-0.01363275495465166,-0.014413739032566375,0.0
2024-04-15,-0.03310817115747278,-0.0024021726229954687,-0.05959037588145322,-0.009386169512870413,-0.024777085874179705,-0.058241831255825716,-0.034883756389998966,0.014388475634778741,-0.012692494884505856,-0.012292569060536995,0.0
2024-04-16,-0.017470311285458173,-0.0013758554307659043,-0.03630358091810304,0.00329566923547997,0.0164416810479886,-0.05950983586563363,-0.07831325171422598,-0.009751742844081979,-0.0017902427504715712,-0.003001358670995269,0.0
2024-04-17,-0.020625921415449278,0.007750515220014131,0.0020547761772160555,-0.04467431302251901,-0.03866615235968085,-0.01116633061283745,-0.07189543553075795,0.0,-0.00602877637530308,-0.00586005551061386,0.0
2024-04-18,-0.006535872823491662,0.006836469711295923,0.027341053684301952,-0.03782345693470901,0.007568113063091353,0.04015058721271081,-0.056337976143534085,0.0,-0.002282743271526666,-0.0020591370579921,0.0
2024-04-19,-0.002923998257746585,0.021388484017620835,0.09780441072158386,-0.04610029108652969,-0.10004606720027986,0.10132691875189459,-0.022388126755056525,-0.0035810171512815625,-0.008366981201307744,-0.007848827243651213,0.0
2024-04-22,-0.017595367175702536,0.006315570380275082,0.06363631739760889,0.02200995311890863,0.04354337378334683,0.2311062026538051,-0.06106864671788603,0.0008984931517530548,0.008679319953373232,0.009827460670801313,0.0
2024-04-23,-0.014590278342067942,0.001486331215932335,0.10769238627691391,0.030608485400226204,0.03653274927068351,0.054270518040311355,-0.016260146842581924,0.011669668800220467,0.012612969158937615,0.011912444084084095,0.0
2024-04-24,-0.011389489213662896,0.015006580903784705,-0.018004134354654422,-0.006046627116985559,-0.03331581362846148,0.0025316229540466306,-0.024793462523359233,0.02040812181847662,-0.0007315022705404184,0.000239453000178802,0.0
2024-04-25,0.006144355651026334,0.0030869188072331077,-0.004190671716427952,-0.001789311385620218,0.03708708490989743,0.019360230641475296,0.05084751242024477,0.006956515104874494,-0.004133347506020457,-0.00474759688748061,0.0
2024-04-26,-0.00839700673526833,0.0,0.022093638676334182,0.029216836853452888,0.061755667712474205,-0.014863695838522872,0.008064508376086854,-0.004317805791389295,0.010009058677840077,0.009300139221230408,0.0
2024-04-29,0.0015397113927275718,0.0048590098944389926,-0.07205350471133753,-0.004179746985697119,0.00025072151110339114,-0.07124898237437216,0.09600000381469731,0.015698240565964916,0.0034888042504694905,0.003931926382172879,0.0
2024-04-30,-0.027671077901619823,-0.004351903650425815,-0.10926240408644405,-0.012242002389889595,-0.015440399428724882,-0.08754515105667648,-0.014598526172921567,-0.012893861940277418,-0.015805045376196536,-0.016457607274596442,0.0
2024-05-01,-0.012648145100744301,0.0025902658987910776,0.0006226792786041546,-0.02885989879801376,-0.038899701691794575,-0.028684468021865084,0.02222220063700142,0.0060553367027074145,-0.003250749237565742,-0.0024938855243931135,0.0
2024-05-02,0.012810169989537101,0.0009687416089205758,0.062227754759826004,0.02397457819271409,0.03342961344559181,0.0488798890863138,-0.028985479703797723,-0.0008598648996932523,0.009327622397404145,0.010363237547264648,0.0
2024-05-03,0.0007905474635252485,0.0029036747149195907,0.026362083830376193,0.021098450909579514,0.034631702321262114,0.011650474110381337,-0.014925358528601551,0.011187617531948302,0.012407857764485497,0.011853466024383197,0.0
2024-05-06,0.01737761526277004,0.002895333245068299,0.17979449407687698,0.04734090880771169,0.037741121823184454,0.03358928780298176,-0.015151590409901994,0.004425535810754555,0.010085550629282514,0.010728600745195882,0.0
2024-05-07,-0.004658432053886052,0.0043303312235492,-0.022254522986134728,-0.007658314334186844,-0.017212759731341176,-0.05571033945845483,-0.007692300638503458,-0.012879209172727668,0.0014324898889290782,0.0008975877925121445,0.0
2024-05-08,-0.008580329087899186,0.003672883783932601,-0.0059376020445721656,0.0009227871575563373,-0.001568183582925986,0.017699144918922993,0.0,0.002575166319987554,4.212422009941541e-05,-0.0007018007972301454,0.0
2024-05-09,0.018095992101733183,0.0004775072464444641,-0.021901469921140726,-0.01265511631558236,-0.018415916540440946,-0.006763347431741562,0.04651167733574457,0.025684865515595012,0.005742121237509945,0.005891405721804688,0.0
2024-05-10,0.005409587330356347,0.006043187309753062,-0.12671754806397317,0.029114692295525435,0.012744185533243302,-0.1050583610661151,0.01481480042466754,-0.04757927517564964,0.0012338765142738684,0.0009309274928908096,0.0
2024-05-13,-0.053036213978618796,0.005058512039275431,0.00582752810949505,0.01451668431565567,0.005796802143595459,0.0326087170602698,-0.02189778925938224,0.007887831182425753,6.281107628081095e-05,0.0005424701002960663,0.0
2024-05-14,-0.03327913962894924,-0.007549514430892579,0.04692928477410896,0.014715347823531122,0.010586378147468656,0.029473656102230628,0.007462679264300887,-0.008695685345193715,0.004741282806154379,0.0048801916267875445,0.0
2024-05-15,-0.007556751487502011,0.00047542185710236495,0.11787499192517026,0.02403659945327874,0.035837854207746656,0.061349733931684414,-0.014814800424667651,-0.002631555611846359,0.012181961877055558,0.01229536106797191,0.0
2024-05-16,0.008460268313104091,0.0030095957611981916,-0.02722777839782342,0.000625982042395723,-0.0028639049656703497,-0.03660887381997735,-0.011278184369081234,-0.001758971353619354,-0.0019101270708327123,-0.002703185187991175,0.0
2024-05-17,0.010067134877197015,-0.0045798845563740365,-0.010178059006281992,-0.020330006764812447,-0.01992384933757585,0.006000041961669922,-0.022813756116841444,0.00969159938151476,0.0014816152532157734,0.0014122580330937495,0.0
2024-05-20,-0.004983439229803266,-0.007298177853683696,0.14755777991296215,0.02961138268574004,0.024881229273605143,0.0894631790248539,-0.04280151671328203,-0.005235638692580924,0.0009863037093096327,0.0010294932558889691,0.0
2024-05-21,-0.024206988064836565,0.005433971883337829,-0.043458751192520184,-0.011627936067408418,0.006393932811153524,-0.03193434126382555,-0.03252029368516418,0.007631653488950896,0.0026889966463410353,0.002056450649009056,0.0
2024-05-22,0.0008555514829517996,0.0014305732498907098,-0.005152253320193645,-0.009568773009710263,-0.004571068944476675,0.016965156550452942,0.0,-0.003221089460159865,-0.00290700775214936,-0.0033824138692148953,0.0
2024-05-23,-0.03333341912530563,-0.01444430171419031,-0.05461392937439957,-7.910453183179733e-05,0.09319656081032068,-0.07599626484923505,-0.025210158955061512,0.0,-0.007432484075365897,-0.00850433154511887,0.0
2024-05-24,-0.014146772995280332,-0.0014495972208834473,0.056274858817730644,0.025500876273706563,0.02572270142690125,0.04012032174693991,-0.021551704204748168,0.0008733824496436338,0.0068054930900063315,0.007231008726592547,0.0
2024-05-28,-0.03497758449168642,-0.0029032719559941578,-0.022630813906433622,0.024557881348217903,0.06980447454501193,-0.0028929347446732256,-0.02202641089709456,-0.007853416430044224,0.0008013341381498673,0.0,0.0
2024-05-29,-0.05947946496819667,-0.0019411283857694306,-0.0236372301948109,-0.008215902890960858,0.008112295569527195,-0.03288202587722355,-0.018018000602490147,-0.0005276662431749068,-0.007041467572855287,-0.008210220276248625,0.0
2024-05-30,0.003952544888711884,0.004376082768897227,-0.00988136649468807,-0.040203488874592797,-0.037666038916009836,0.005000019073486239,0.018348605792718242,0.011087596544416156,-0.0067191056282470685,-0.004889807150051606,0.0
