Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-13 00:00:00-04:00,48.076213817271004,48.64546916043703,48.076213817271004,48.36083984375,20274300,0.0,0.0
2021-09-14 00:00:00-04:00,48.595453906182385,48.64759614626726,48.273918379921795,48.39558029174805,13918900,0.42,0.0
2021-09-15 00:00:00-04:00,48.38691430283149,48.66499975048822,48.16096780471038,48.56071853637695,15746000,0.0,0.0
2021-09-16 00:00:00-04:00,48.421663268154255,48.656298425398695,47.63954607733946,48.10012435913086,17430400,0.0,0.0
2021-09-17 00:00:00-04:00,47.8133465033203,47.961077897160465,47.24848376384444,47.3093147277832,33370200,0.0,0.0
2021-09-20 00:00:00-04:00,47.02253422389883,47.27455007718895,46.692306668382074,46.97908401489258,27542500,0.0,0.0
2021-09-21 00:00:00-04:00,47.26586788773228,47.63954573005987,46.87480929517559,46.970401763916016,16418200,0.0,0.0
2021-09-22 00:00:00-04:00,47.37015277128847,47.4136063077723,46.97909746324922,47.0399284362793,12719700,0.0,0.0
2021-09-23 00:00:00-04:00,47.1528973314799,47.46574422319166,46.92695419582103,46.96171569824219,13836200,0.0,0.0
2021-09-24 00:00:00-04:00,46.92695233362639,47.13551802483754,46.80529039501956,46.83135986328125,9682200,0.0,0.0
2021-09-27 00:00:00-04:00,46.79660178964049,47.1442101954383,46.55327789460569,46.58803939819336,12429500,0.0,0.0
2021-09-28 00:00:00-04:00,46.457688596430344,46.457688596430344,45.562601365552034,45.745094299316406,19926100,0.0,0.0
2021-09-29 00:00:00-04:00,45.74508890105255,46.19697848017107,45.67556921236316,46.02317428588867,13941500,0.0,0.0
2021-09-30 00:00:00-04:00,46.20566456163551,46.34471056115892,45.562593389035165,45.597354888916016,17672000,0.0,0.0
2021-10-01 00:00:00-04:00,45.86675548027428,46.231744656676476,45.684262549592994,46.075321197509766,16277400,0.0,0.0
2021-10-04 00:00:00-04:00,46.110078713329735,46.518514763557576,45.536527184356785,46.04924774169922,18973400,0.0,0.0
2021-10-05 00:00:00-04:00,46.07531441464628,46.46637300499433,45.99710269657667,46.12745666503906,17173100,0.0,0.0
2021-10-06 00:00:00-04:00,45.858066534471625,46.727084274412256,45.63212006566489,46.67494201660156,21284500,0.0,0.0
2021-10-07 00:00:00-04:00,46.91826245088169,47.17027503957859,46.761839015117204,46.822669982910156,13774400,0.0,0.0
2021-10-08 00:00:00-04:00,46.92695735666003,47.26587374049625,46.84005690979315,47.0312385559082,13786800,0.0,0.0
2021-10-11 00:00:00-04:00,47.10944648900912,47.26586993279982,46.93564229423732,47.126827239990234,12378500,0.0,0.0
2021-10-12 00:00:00-04:00,47.29193940175184,47.648239824305655,47.11813852201932,47.126827239990234,19474400,0.0,0.0
2021-10-13 00:00:00-04:00,47.0746904567339,47.30063693070213,46.74446609484136,47.13552474975586,12143300,0.0,0.0
2021-10-14 00:00:00-04:00,47.265872994742736,47.630862158911924,47.196353301354016,47.45705795288086,13704000,0.0,0.0
2021-10-15 00:00:00-04:00,47.483124572129455,47.69169026985013,47.17896971611942,47.34408187866211,17867000,0.0,0.0
2021-10-18 00:00:00-04:00,47.231114044392726,47.26587555048645,46.80529719738348,46.87481689453125,15861800,0.0,0.0
2021-10-19 00:00:00-04:00,46.961715722832906,47.10075841755102,46.72708055392622,47.057308197021484,11068500,0.0,0.0
2021-10-20 00:00:00-04:00,47.08337908697915,47.587407627400616,47.02254811339448,47.47443771362305,12474800,0.0,0.0
2021-10-21 00:00:00-04:00,47.44836020706737,47.50919117459896,47.10944386938017,47.23110580444336,14388300,0.0,0.0
2021-10-22 00:00:00-04:00,47.26587379504206,47.38753574681191,46.987788386699656,47.318016052246094,12828600,0.0,0.0
2021-10-25 00:00:00-04:00,47.25718121482891,47.33539293672426,46.94433432724752,47.126827239990234,11855000,0.0,0.0
2021-10-26 00:00:00-04:00,47.20503802603663,47.43098446927233,47.12682630569184,47.335391998291016,12086700,0.0,0.0
2021-10-27 00:00:00-04:00,48.638918557335046,48.734511028506326,48.03060554400442,48.247859954833984,24019800,0.0,0.0
