Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-24 00:00:00-04:00,138.53777201160432,139.90550430078721,138.42305489812995,139.1289825439453,7670900,0.0,0.0
2021-08-25 00:00:00-04:00,139.87022366767383,142.75569616047386,139.24372270833126,141.996826171875,11335000,0.0,0.0
2021-08-26 00:00:00-04:00,143.17923989037837,144.5646242297973,142.1997683690645,142.72921752929688,11027500,0.0,0.0
2021-08-27 00:00:00-04:00,142.7292422216909,143.97343853836898,142.29685821721625,143.87637329101562,8780200,0.0,0.0
2021-08-30 00:00:00-04:00,144.01755751359792,144.264630233666,141.079142523731,141.5732879638672,7937600,0.0,0.0
2021-08-31 00:00:00-04:00,141.57328363733515,142.39391511867103,140.61146390185988,141.14089965820312,12340800,0.0,0.0
2021-09-01 00:00:00-04:00,141.37914567739637,141.85563917935198,140.27613774611248,140.9379425048828,8729900,0.0,0.0
2021-09-02 00:00:00-04:00,141.2026661804312,142.60568902840595,140.68203620727675,141.59092712402344,8813300,0.0,0.0
2021-09-03 00:00:00-04:00,141.52916097908056,141.97036417603067,140.43497220344116,140.73500061035156,7959700,0.0,0.0
2021-09-07 00:00:00-04:00,141.17620621969866,142.40275058960086,140.2673286956069,140.48793029785156,9285600,0.0,0.0
2021-09-08 00:00:00-04:00,140.20557294447673,140.81443560419146,139.45552200856193,139.86143493652344,7852700,0.0,0.0
2021-09-09 00:00:00-04:00,139.65849395415765,141.9174526570591,139.4908345487233,140.47030639648438,7904300,0.0,0.0
2021-09-10 00:00:00-04:00,141.6791509092029,141.8203391462153,138.73191714993789,138.85545349121094,8311600,0.0,0.0
2021-09-13 00:00:00-04:00,139.8878907482811,141.22915229650678,139.48199132918947,141.06149291992188,10052800,0.0,0.0
2021-09-14 00:00:00-04:00,141.582087728084,142.36742879420936,137.88480318758363,138.5995635986328,11685600,0.0,0.0
2021-09-15 00:00:00-04:00,138.29073397946934,140.02907568843747,138.07013237644753,139.5614013671875,11691500,0.0,0.0
