Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-26 00:00:00-05:00,397.4034638327763,398.64653461909444,393.39381109909266,394.55279541015625,7702500,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,398.8240341841004,400.9457054954344,396.80518908643273,399.31939697265625,6300800,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,397.03891834755484,398.74934213942936,391.27214948864133,391.6740417480469,8657600,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,396.7305074959585,399.3007925396043,386.9166918747655,387.1690368652344,8337000,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,387.33728870252025,394.47799292310293,386.9727618660131,393.0760192871094,10417700,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,394.53409802480866,395.5341794694779,385.7951226925624,389.5991516113281,10228900,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,392.0012152025638,395.9734742094164,389.7487072605963,394.25372314453125,7289500,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,399.0764266642731,402.9271758490964,399.039032719047,402.3570251464844,4731900,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,402.7869588746612,403.89919335859287,401.1886887030289,403.4879455566406,4476500,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,402.328967843998,403.1327807507241,400.5998616299302,400.7400817871094,5035400,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,403.2449467287268,404.6656028695064,400.9176799622383,404.56280517578125,6238300,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,404.1048368003943,404.3852486204708,400.7307675276359,400.9737854003906,5923900,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,397.9735726825773,400.25411875303143,395.5435078575729,398.24462890625,6522900,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,398.26336736243667,404.68443149429595,395.9828494960181,404.4694519042969,6871300,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,406.16107388050744,406.3853805167883,399.4222624654762,400.81488037109375,7159500,0.0,0.0,0.0
2021-12-17 00:00:00-05:00,398.02028022980625,400.7681505569946,395.048103271247,396.65570068359375,8882700,0.0,0.0,0.0
2021-12-20 00:00:00-05:00,391.98241963368497,392.7581656779318,389.0943294044623,392.3656005859375,9903400,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,395.539210541407,399.47913592189036,393.54110675392343,399.32904052734375,6916700,1.533,0.0,0.0
2021-12-22 00:00:00-05:00,399.1038632033387,403.4565146046672,398.9819089208682,403.3627014160156,4992200,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,404.2257533520266,407.21821379414564,404.1882223500212,405.8486328125,5032700,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,407.10570803613393,411.6459865884826,407.07756693751946,411.6365966796875,4986300,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,412.07747471549806,412.93112617266877,410.55779820211905,411.3270263671875,4865800,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,411.345760968699,412.7059807514018,410.4452172614868,411.8241882324219,4596700,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,412.18059350212843,413.09049834011984,410.2387722977187,410.660888671875,3751800,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,410.1544110571468,411.2331912357256,409.3664317451126,409.5352783203125,5185600,0.0,0.0,0.0
2022-01-03 00:00:00-05:00,410.8110204924006,412.0680370754883,408.66285017739153,412.0492858886719,6017300,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,413.2969359671339,413.93484851597344,410.1450187375312,411.8804626464844,6262200,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,411.6083721140762,412.1993636929079,403.8692566589773,403.9912109375,7539600,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,403.55964498470684,406.026756772333,401.4020565455509,403.4470520019531,7971500,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,403.5691455666308,404.6479258447023,400.745559928373,402.0494689941406,6157500,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,399.0381863522159,401.67417374364095,393.7755728486834,401.5240783691406,10481500,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,401.1956676538319,405.20126381468253,398.47525751677387,405.0417785644531,7282400,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,406.71169215093823,408.1000531068407,404.4415672549416,406.2520446777344,8270300,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,407.2088047378628,407.79979632364774,399.7042078446251,400.65167236328125,7521300,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,397.6967976372734,401.10198489754436,396.6273786919054,400.773681640625,9960800,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,396.4491267686007,398.66299795617056,391.4867035693596,393.7474670410156,10681500,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,395.08891585689497,396.3740735564512,389.36665472404735,389.61053466796875,8184100,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,391.3366092265939,395.63297847127416,384.8826511384279,385.32354736328125,8907600,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,384.3385698585757,386.42109679725024,377.7251548030946,377.7532958984375,16225900,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,372.6595269292594,379.8076508424862,362.88477694406214,379.3292236328125,22970700,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,373.5132014150459,379.22607268124005,368.41007295466,374.7232971191406,16836300,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,380.53939508835805,382.92211289755306,369.9203823667045,373.8790588378906,14377300,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,377.97847502338567,380.8302304517591,370.3707020817666,371.98419189453125,12455200,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,373.18491107224395,381.1679078809509,368.9447947991587,381.1022644042969,12096800,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,380.54873455377947,388.3347422617136,379.3104692144493,388.07208251953125,9200400,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,388.6818795810377,391.21469279915834,385.45490022469585,390.6049499511719,8154900,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,393.0344911586751,395.09823802296364,390.7455869321312,394.3290100097656,6726500,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,388.91636105510685,390.6424149551241,384.41361424008505,385.1640625,7658300,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,384.9295220959166,390.4641564264985,382.79071318543606,386.9745178222656,8210000,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,387.6406129754605,388.94452190314564,384.51680823813103,385.69879150390625,5620900,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,385.28609998999445,389.7325655771711,384.00094203776985,388.8226318359375,5565700,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,392.6311025279142,394.80744241597415,392.44350478927987,394.5260314941406,6284500,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,389.2352583592838,394.7417512769735,385.67997649803294,387.5936279296875,9260500,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,387.5655063930773,389.4885764557172,378.57876452700026,379.8639221191406,10458600,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,379.3855401131901,380.848934339782,375.4550048707585,378.6257019042969,10167600,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,382.9033212494046,384.88267373771885,382.227906325455,384.7044372558594,6815000,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,382.922078999762,386.3835767070694,381.1584940984192,385.1640625,7743800,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,382.2560972346366,382.7157733609087,376.3837683591423,376.9747314453125,7541000,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,377.24675332285165,378.3349234633839,372.4156741072162,374.5638732910156,10570800,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,372.4625219443975,375.5769365996554,367.26560908450614,370.4644470214844,10414700,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,373.10971955916324,373.65381876730066,363.39128207722746,363.7946472167969,12154900,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,354.3670654339921,369.76087285450404,354.12315688028923,369.3856201171875,21277200,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,370.4925666166517,377.5937694262129,369.0385338417994,377.45306396484375,11665200,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,372.5843795994723,377.903273990554,371.4774586891918,376.5055236816406,11855900,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,375.239219291788,377.0309451624339,368.4663197262752,370.8583984375,9124400,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,373.09107510839425,379.07599634348304,372.2092825900588,377.66888427734375,8185200,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,379.93897946294356,380.4267965963277,374.17921607378736,375.77392578125,8745300,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,372.349913598073,373.75702538277835,369.0103705859266,372.7345275878906,6317700,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,372.1623399327312,372.4156097643591,361.6840342355882,361.7309265136719,8411500,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,361.8717271673094,368.41947064480274,358.0068637516242,359.001220703125,9356100,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,366.6747096648245,370.3988680428074,364.64846451085106,368.5696105957031,5812600,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,364.38571272330097,367.734646033688,362.59398673898545,366.9278869628906,6394800,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,369.24494674166556,369.77965617381943,361.7966315773587,362.2469177246094,5872800,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,363.1005915385548,366.10241348902105,358.5790644826544,359.6015625,6455000,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,361.96541949065346,368.0722937589344,360.8116061561851,367.4906921386719,5739400,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,371.00848923705064,375.74575432361166,366.3650087044701,375.708251953125,7407300,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,373.9540551257245,380.445515028303,373.63508458392795,380.3048095703125,5177500,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,378.96345154419373,384.8733110763044,378.26925675547193,384.5074768066406,5875000,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,384.46054249808566,386.25226866114787,381.2617042451833,384.5262145996094,4159500,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,385.7363044063055,389.7887651043746,385.7363044063055,388.9914245605469,4231700,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,386.63685348854557,388.0064344699509,383.94458380740843,383.9820861816406,3742600,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,385.80239469168964,389.7649815490294,384.7858459476881,389.6896667480469,2977300,1.374,0.0,0.0
2022-03-25 00:00:00-04:00,390.414522532975,391.8922383234364,387.9861223316496,391.6663513183594,3638000,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,391.08280814895613,394.42417805261135,389.3791765533903,394.3677062988281,3395300,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,398.10431338401537,399.76089436909353,395.55357735863174,399.3561706542969,5510600,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,398.3867396723403,399.0926652213184,394.93239801403337,396.871337890625,4794300,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,396.23130179815223,396.8901771271835,390.6591835466573,390.77215576171875,5876600,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,392.1934142254559,392.325200785832,388.6073146359366,391.8545837402344,4663100,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,391.97699451983783,395.28070703309965,391.28988321235846,395.17718505859375,5117200,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,393.9629213045702,396.0901194473355,389.2002793139234,390.2921142578125,4112000,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,386.62131567808876,388.40965466575767,383.6846699763699,386.33892822265625,5540700,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,385.5294532289394,389.9532358068697,383.7787430474417,388.2872619628906,4954100,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,387.6473016840708,389.87802208850667,385.88719836830705,387.3460998535156,4752800,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,384.4941055945951,385.02119435940944,380.19265913514283,380.6350402832031,3342800,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,383.39288263430734,385.63302444263286,377.7831353047111,379.2420654296875,6615800,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,378.9126771792621,384.21183057833963,378.8279695440532,383.52471923828125,4358700,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,383.7599374481081,384.75764321570153,378.69609380267207,378.8655090332031,3735700,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,377.95250507160335,380.46561251591817,376.90774910853725,378.931396484375,4305900,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,378.9220313213849,385.6895071551949,378.71495865949777,384.98358154296875,3841500,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,386.6777913045938,387.2143016235336,383.71290969999797,384.6917724609375,5067100,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,388.1461646795746,389.3697576520672,378.18789074038546,378.9879455566406,4670200,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,378.06549998681186,378.27257263033096,368.1166490138627,368.64373779296875,6326400,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,366.535317599768,370.9026279547044,362.3750511274068,370.65789794921875,8141200,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,368.39907497835867,368.57791178149927,359.96562424933853,360.05975341796875,8493000,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,360.96328023902265,365.9047593035725,359.08081202395607,360.99151611328125,6415700,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,365.41537125371093,371.6933874101087,361.3115751214995,370.0368347167969,7030200,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,366.535373091761,368.4460770471023,355.78646769883284,356.4453430175781,8221900,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,356.53005005209144,359.80552612779314,350.4496574723183,358.6854553222656,10737000,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,359.19380149611527,362.4316495383941,357.66900664261436,360.23858642578125,5607700,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,360.82207630224565,371.7215538867817,357.93248089504334,371.1662292480469,7367500,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,367.28834440752513,367.37305202333977,354.23343300473675,358.130126953125,10477300,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,355.7959076131628,358.8737327472798,351.0332654148874,355.880615234375,7959600,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,350.47794780828156,351.6074403214691,343.07986089188563,344.3975830078125,10793200,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,350.0448985458186,351.28733424753716,341.5832145684975,345.2822570800781,7870800,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,344.4634631705497,349.5367003046241,339.0984170235998,339.7196350097656,8026900,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,336.8111893025985,342.373885989914,333.21566833461856,339.4560546875,7679200,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,343.29628271066616,348.8024785599454,342.270341110867,347.4659423828125,5377400,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,346.1012067400342,349.52731288795354,343.9740370597618,346.22357177734375,4719800,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,351.7015229961269,353.48986196879673,348.33188896917665,353.1510314941406,4513300,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,349.17905168019456,349.34846693162973,337.90305633963015,339.164306640625,6883600,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,336.18058617864784,340.9432282856531,334.93815030964186,336.8959045410156,6359500,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,340.1714187168923,340.67969317245235,329.2060472228721,336.9806213378906,8755900,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,339.87022051904614,344.08695966245426,337.76186530943477,343.3716125488281,5254900,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,339.6442591957793,341.8655574163324,334.796910346539,340.8960876464844,5567300,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,339.3525540961523,345.5835193091065,339.09840250294815,343.73870849609375,5704600,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,344.91528450303593,352.14395627410346,344.7458405164449,350.57208251953125,4248300,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,352.90627722855066,359.4196004040101,352.7744906813276,359.3631286621094,3911800,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,357.88540221605894,360.3514306178846,354.7699200779747,357.3677062988281,5016500,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,359.1843261864793,360.15382487139857,352.11567772488553,354.3746337890625,4245800,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,354.28993588425254,361.1891692931807,352.2098165375116,361.1044616699219,3273700,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,356.831182963287,358.23364105751585,354.3557618449553,355.25933837890625,2749500,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,358.920705411823,360.45492124316286,355.23108466113774,356.2287902832031,2659500,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,353.1133060521109,360.1254812272658,352.6897393162183,359.71136474609375,2649900,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,358.13954515978395,359.7678903575894,355.089956122041,355.77703857421875,3436400,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,354.12988087470313,356.20060722230255,347.3341700556324,347.40948486328125,3022000,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,341.60206597359195,342.31741304144794,337.1782831847457,337.2159118652344,7629700,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,328.5942935764839,330.22263926060856,322.89983753571795,324.2175598144531,10399700,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,326.01522795455554,326.9094117770605,320.55608204378285,323.40802001953125,7584200,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,326.4388291194496,332.10504826319675,321.8738378265057,328.0389099121094,7887600,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,320.47142228680855,320.81025280224304,314.90872486492526,317.2618103027344,8821900,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,317.48765379592743,320.8384447021496,314.59805838056116,318.0900573730469,7084000,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,323.0221242580653,327.0788408203775,322.94680944657773,325.88348388671875,5628300,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,321.9773171483532,328.97070766534716,321.5537790788281,325.19635009765625,4876100,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,327.20124685612006,329.0648721733425,323.9163487168236,328.61309814453125,6708800,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,331.3426618742394,338.8631136589942,331.2861901222883,338.84429931640625,5458600,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,339.7855450231926,339.92672440786595,336.557118622179,337.5736389160156,4608600,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,338.91960652910967,341.5174221774792,330.2790832519531,330.2790832519531,8797800,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,331.1881903850272,332.06711798198177,328.71205689241907,330.44158935546875,3775900,1.432,0.0,0.0
2022-06-30 00:00:00-04:00,326.8880694300675,330.63062159681857,323.64641432391215,327.8331604003906,7159600,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,327.15261410379145,331.56617170927655,324.7237239793138,331.1976013183594,7481500,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,326.51003550057806,331.8214420852519,323.95827836981704,331.78363037109375,6180600,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,331.94434015396513,335.2048869740754,329.7706134320016,332.9839172363281,5450900,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,334.57166734118977,338.6260868826477,334.5622072019777,337.8700256347656,3737500,0.0,0.0,0.0
