Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-19 00:00:00-04:00,19.42680809108731,20.424359224715,18.697330779144767,19.729761123657227,766555000,0.0,0.0
2021-08-20 00:00:00-04:00,19.922086779630092,20.793074497439452,19.86428805383606,20.744243621826172,675741000,0.0,0.0
2021-08-23 00:00:00-04:00,20.89871172530121,21.921174082435364,20.877784205447764,21.882308959960938,575807000,0.0,0.0
2021-08-24 00:00:00-04:00,21.67801530706898,21.883304579261942,21.460766366157202,21.717876434326172,297299000,0.0,0.0
2021-08-25 00:00:00-04:00,21.66207355456047,22.392546755792843,21.647125866786784,22.136432647705078,347701000,0.0,0.0
2021-08-26 00:00:00-04:00,22.123480715517967,22.262997548429166,21.714894075614353,21.99193572998047,237940000,0.0,0.0
2021-08-27 00:00:00-04:00,22.107535969309836,22.643681691661413,22.090594367409157,22.5579776763916,304722000,0.0,0.0
2021-08-30 00:00:00-04:00,22.75130150447576,22.96356660779961,22.473263928214713,22.609790802001953,262580000,0.0,0.0
2021-08-31 00:00:00-04:00,22.62075674664323,22.62075674664323,22.04763890496798,22.311771392822266,259850000,0.004,0.0
2021-09-01 00:00:00-04:00,22.41144663929597,22.622753028655936,22.283865100248764,22.367589950561523,201767000,0.0,0.0
2021-09-02 00:00:00-04:00,22.444337387679806,22.51909280352411,22.222067304803737,22.322736740112305,187834000,0.0,0.0
2021-09-03 00:00:00-04:00,22.25197291405603,22.910810001392324,22.127381804573318,22.768278121948242,280532000,0.0,0.0
2021-09-07 00:00:00-04:00,22.758305960984877,22.82409003815894,22.448322522567985,22.587865829467773,198107000,0.0,0.0
2021-09-08 00:00:00-04:00,22.43935888934045,22.536041717228212,21.905110981321915,22.265928268432617,254434000,0.0,0.0
2021-09-09 00:00:00-04:00,22.239010734032167,22.464271249955324,22.05860308506016,22.10445213317871,196856000,0.0,0.0
2021-09-10 00:00:00-04:00,22.2748946360381,22.55198511877038,22.197150672313043,22.404470443725586,248376000,0.0,0.0
2021-09-13 00:00:00-04:00,22.609793787016553,22.88887850668766,21.786495670040438,22.07953453063965,297500000,0.0,0.0
2021-09-14 00:00:00-04:00,22.20212822105422,22.33668680434653,22.013747345110296,22.16923713684082,199755000,0.0,0.0
2021-09-15 00:00:00-04:00,22.236024626845165,22.293835464685625,21.894146209939382,22.267919540405273,166538000,0.0,0.0
2021-09-16 00:00:00-04:00,22.110430136784576,22.204122484237843,21.855267109158763,22.16923713684082,156033000,0.0,0.0
2021-09-17 00:00:00-04:00,22.227052672404977,22.247983887075033,21.758590795663608,21.82836151123047,294503000,0.0,0.0
2021-09-20 00:00:00-04:00,21.076823046954424,21.362884811342862,20.594407146067287,21.04393196105957,349440000,0.0,0.0
2021-09-21 00:00:00-04:00,21.34694431873025,21.354917572609224,20.881472829403588,21.176504135131836,204688000,0.0,0.0
2021-09-22 00:00:00-04:00,21.296108496012426,21.888165314452635,21.126664510196306,21.86922836303711,268726000,0.0,0.0
2021-09-23 00:00:00-04:00,22.067572722802016,22.461281014018834,21.818390548782627,22.40845489501953,248555000,0.0,0.0
2021-09-24 00:00:00-04:00,21.99780629061381,22.076548344372082,21.789490317687935,22.008769989013672,217655000,0.0,0.0
2021-09-27 00:00:00-04:00,21.638981339967028,21.7276909027937,21.255242424863432,21.58914566040039,245215000,0.0,0.0
2021-09-28 00:00:00-04:00,21.14459928108021,21.348928549299167,20.58343950338847,20.631282806396484,343069000,0.0,0.0
2021-09-29 00:00:00-04:00,20.871501019861885,20.948248800717536,20.40004683540283,20.44988441467285,218394000,0.0,0.0
2021-09-30 00:00:00-04:00,20.700065269029956,20.99709081329455,20.62032703375371,20.648235321044922,221009000,0.0,0.0
2021-10-01 00:00:00-04:00,20.682117995560738,20.79076066533888,20.13690658122589,20.674144744873047,240978000,0.0,0.0
2021-10-04 00:00:00-04:00,20.436931753376157,20.474807562999107,19.491036496532875,19.667457580566406,345635000,0.0,0.0
2021-10-05 00:00:00-04:00,19.884741262731815,20.580457952473463,19.789054624206987,20.38410186767578,279282000,0.0,0.0
2021-10-06 00:00:00-04:00,20.054181613694748,20.65221729292301,20.01431155448803,20.63228416442871,297202000,0.0,0.0
2021-10-07 00:00:00-04:00,21.023000423462637,21.25224946522736,20.903394046211478,21.006057739257812,256919000,0.0,0.0
2021-10-08 00:00:00-04:00,21.031972742875528,21.136628803152057,20.707038964304342,20.762855529785156,151258000,0.0,0.0
2021-10-11 00:00:00-04:00,20.507695778664687,20.994098397870303,20.443904055764555,20.627302169799805,163388000,0.0,0.0
2021-10-12 00:00:00-04:00,20.759866211548562,20.988117194123532,20.460848337072985,20.60338020324707,162134000,0.0,0.0
2021-10-13 00:00:00-04:00,20.849571259430128,20.921336231312484,20.645241941754325,20.870502471923828,180652000,0.0,0.0
2021-10-14 00:00:00-04:00,21.218361862587606,21.683833248654274,21.052904524091133,21.674863815307617,243589000,0.0,0.0
2021-10-15 00:00:00-04:00,21.73865543684794,21.859259915283243,21.5911407550322,21.790485382080078,226994000,0.0,0.0
2021-10-18 00:00:00-04:00,21.677856826800955,22.218083693968943,21.573198850194263,22.149309158325195,189494000,0.0,0.0
2021-10-19 00:00:00-04:00,22.203126935634774,22.30579062746577,21.964910365115337,22.217082977294922,161473000,0.0,0.0
2021-10-20 00:00:00-04:00,22.232039597473953,22.359621161989526,21.910096191330364,22.03070068359375,146276000,0.0,0.0
2021-10-21 00:00:00-04:00,22.024716293024067,22.636708092213606,22.010762150737015,22.617769241333008,187590000,0.0,0.0
