Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-09-07 00:00:00-04:00,57.294715334107025,57.39731324280077,57.24340985649536,57.269065856933594,2766200,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,57.012560667205626,57.02111266774599,56.58505196589882,56.68765640258789,3248600,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,56.6534527247821,56.84155758977853,56.525198814715,56.636348724365234,3102000,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,57.05531742351397,57.06386290128003,56.49955477524286,56.533756256103516,2155500,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,56.94415992169954,56.986913402797235,56.71330808426189,56.90141296386719,2718000,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,57.00400206209519,57.0125540616447,56.52519445955178,56.610694885253906,3285900,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,56.5080986434801,56.74750900268555,56.39694872629797,56.74750900268555,2548600,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,56.39694107648875,56.51664297822219,56.20029074789713,56.47389602661133,2305600,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,56.21739299172233,56.29434142510656,55.712935866385834,55.8668327331543,2903700,0.0,0.0,0.0
2021-09-20 00:00:00-04:00,54.67785459803123,54.8755918686161,54.239401536096345,54.69504928588867,5082900,0.357,0.0,0.0
2021-09-21 00:00:00-04:00,55.339841846262715,55.40002161751594,55.04753541510194,55.18509292602539,4246200,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,55.537561194385155,56.019005824906806,55.511770806145066,55.623531341552734,2524100,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,56.02760887020562,56.294124903784684,55.97602808394653,56.18235778808594,4563500,0.0,0.0,0.0
2021-09-24 00:00:00-04:00,55.62353319096056,55.761090678283715,55.58055139549858,55.649330139160156,2144400,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,55.54615989845643,55.81266932107081,55.46878217502214,55.73529815673828,2603300,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,55.047528764339845,55.081918137915835,54.480117218540705,54.66065979003906,4044000,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,54.70364771997526,54.763827487095966,54.36835950900233,54.42853927612305,2628600,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,54.6262699714592,54.75522520199189,54.27378709405468,54.38554763793945,2921600,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,54.462920199759424,54.63486378072592,54.05885655597184,54.5402946472168,3007100,0.0,0.0,0.0
