Date,CASH
2023-09-14,0.032224866743229885
2023-09-15,-0.004002479000414616
2023-09-18,-0.03777378335657444
2023-09-19,-0.004593805882290858
2023-09-20,-0.01531365376166538
2023-09-21,-0.014273589141113763
2023-09-22,-0.0077804547542947855
2023-09-25,0.004138646327257023
2023-09-26,-0.014750562059446248
2023-09-27,-0.0013209957981631382
2023-09-28,0.008156887746991748
2023-09-29,0.007872245792483357
2023-10-02,0.01084846911671078
2023-10-03,0.0
2023-10-04,-0.010302741355612266
2023-10-05,0.03144673863093317
2023-10-06,0.007569419361422192
2023-10-09,0.0037560762180763874
2023-10-10,0.0056132712061709444
2023-10-11,0.0
2023-10-12,-0.013437946542539825
2023-10-13,-0.00963963836185544
2023-10-16,0.006136175426801893
2023-10-17,0.015562660032706122
2023-10-18,-0.05674054818605634
2023-10-19,-0.01756303784571356
2023-10-20,-0.020111778700310556
2023-10-23,-0.0057012775758927825
2023-10-24,-0.018348628708404813
2023-10-25,-0.007242736530273852
2023-10-26,0.08307814171689865
2023-10-27,-0.011516521364761556
2023-10-30,0.004176602706299937
2023-10-31,-0.008537768185387096
2023-11-01,0.020534377992595942
2023-11-02,0.03937676052089989
2023-11-03,0.012073412611849799
2023-11-06,-0.00020572813244823518
2023-11-07,-0.015634599753898026
2023-11-08,-0.012748065688784505
2023-11-09,0.006985480035414993
2023-11-10,-0.0004205382404427471
2023-11-13,0.0010517070424904684
2023-11-14,0.04243692509345842
2023-11-15,0.010278049938099443
2023-11-16,-0.004388460449427867
2023-11-17,0.0026045693807645875
2023-11-20,0.0007993299799540221
2023-11-21,-0.007787415505213335
2023-11-22,-0.0010063355879594837
2023-11-24,0.0014101960825632087
2023-11-27,-0.004224630690040088
2023-11-28,0.0034343485194838763
2023-11-29,-0.00543568897146729
2023-11-30,0.0038461038444923545
2023-12-01,0.03165954162706197
2023-12-04,0.01114159875225762
2023-12-05,-0.005992815134071683
2023-12-06,0.008557104389015135
2023-12-07,0.01195528916728672
2023-12-08,-0.0013338087619260142
2023-12-11,0.006302485861909846
2023-12-12,-0.008920089030994949
2023-12-13,0.006128020087121877
2023-12-14,0.001332330648489588
2023-12-15,-0.002281008571655585
2023-12-18,0.003429152214760256
2023-12-19,0.014809120848684687
2023-12-20,-0.017586440158483208
2023-12-21,0.011235946013140374
2023-12-22,0.004896519733933236
2023-12-26,0.009557614973191075
2023-12-27,-0.0005569320567851976
2023-12-28,0.0016715844908357091
2023-12-29,-0.0185424670025629
2024-01-02,-0.007368115351664262
2024-01-03,-0.03730489253459013
2024-01-04,0.004151725364787584
2024-01-05,-0.003937809285429528
2024-01-08,0.0021743307312649396
2024-01-09,-0.006508839823342161
2024-01-10,0.012706030021201409
2024-01-11,0.016271385586406728
2024-01-12,-0.011188322671329631
2024-01-16,-0.014631331854957685
2024-01-17,-0.0031678931654499642
2024-01-18,0.0069514836027670945
2024-01-19,0.013215006773458216
2024-01-22,0.02978404130029788
2024-01-23,-0.008884822745843457
2024-01-24,-0.010108633979135195
2024-01-25,0.021579941581360007
2024-01-26,0.008110016225104877
2024-01-29,0.010290078326560703
2024-01-30,-0.00018505480069574975
2024-01-31,-0.040933642977379114
2024-02-01,-0.02568561288259874
2024-02-02,-0.010307212771936358
2024-02-05,-0.013619173306623433
2024-02-06,0.0014213333714019338
2024-02-07,0.008718588966149854
2024-02-08,0.01005028074943648
2024-02-09,0.025472747522733208
2024-02-12,0.021540817797147005
2024-02-13,-0.030205138763728545
2024-02-14,0.0019589144984131224
2024-02-15,0.00664701742368079
2024-02-16,0.001553725063861755
2024-02-20,-0.0013573910913424747
2024-02-21,-0.007184480418197081
2024-02-22,0.001173554845504965
2024-02-23,-0.001758268843336519
2024-02-26,0.006262182836491492
2024-02-27,0.0023338725936890015
2024-02-28,-0.019208423406634312
2024-02-29,0.0057369590263791626
2024-03-01,-0.013572031078527558
2024-03-04,-0.0035893097833588072
2024-03-05,0.031619084026161426
2024-03-06,-0.006983512628895072
2024-03-07,0.0037116757322048777
2024-03-08,-0.004281872424683253
2024-03-11,-0.00606544322463376
2024-03-12,-0.01988179511132493
2024-03-13,-0.026109716931199234
2024-03-14,-0.013610974393282849
2024-03-15,-0.0027180454916925223
2024-03-18,0.0020964530965088546
2024-03-19,0.006903805620670056
2024-03-20,0.024309215324239686
2024-03-21,0.017241284006041857
2024-03-22,-0.021734619881026873
2024-03-25,-0.0034652660919570755
2024-03-26,0.0034773159168948187
2024-03-27,0.0246635285535719
2024-03-28,0.004177445018950454
2024-04-01,-0.007131640449140719
2024-04-02,-0.01975247963763338
2024-04-03,0.0020355107764884472
2024-04-04,0.024984637013282684
2024-04-05,-0.008323431006708737
2024-04-08,-0.00039962213081290443
2024-04-09,-0.004398291419667522
2024-04-10,-0.0180722812636539
2024-04-11,0.005521454238568646
2024-04-12,-0.01342281826805325
2024-04-15,0.00391678158493125
2024-04-16,-0.003490803578381052
2024-04-17,-0.0006181635039304023
2024-04-18,0.010309203291398505
2024-04-19,0.02836737437057213
2024-04-22,-0.0007937690387267438
2024-04-23,0.007944377238656042
2024-04-24,0.006699591856120568
2024-04-25,0.035819038888632804
2024-04-26,-0.014739261506571455
2024-04-29,-0.011699263385438252
2024-04-30,-0.02251108839979865
2024-05-01,0.003573493057459576
2024-05-02,0.03145398813532685
2024-05-03,0.015151594341910934
2024-05-06,0.01738138431072156
2024-05-07,0.0001857452958720085
2024-05-08,0.00241374157308738
2024-05-09,-0.0031486995787562977
2024-05-10,0.0027870189102943144
2024-05-13,-0.0009264480471163905
2024-05-14,0.003338220316276619
2024-05-15,-0.0016636277855425208
2024-05-16,0.0029624100256608887
2024-05-17,-0.00018471889390869745
2024-05-20,0.016248202608936557
2024-05-21,0.006904112439578114
2024-05-22,-0.007578428685791394
2024-05-23,0.0
2024-05-24,0.004545421555852469
2024-05-28,-0.03601807274029267
2024-05-29,-0.019526820218260688
2024-05-30,0.01800064666028023
2024-05-31,0.0028218379339552957
2024-06-03,-0.004314407748827187
2024-06-04,-0.0032027531007960963
2024-06-05,0.013229902517653214
2024-06-06,0.012870938722822078
2024-06-07,0.0018416353359875792
2024-06-10,-0.010294383163566456
2024-06-11,-0.006692493340513583
2024-06-12,0.024330820441124557
2024-06-13,-0.0274072651498235
2024-06-14,-0.016156313054598637
2024-06-17,0.025014329593238793
2024-06-18,-0.009128078845182075
2024-06-20,0.022372604272846708
2024-06-21,0.0009194553839899644
2024-06-24,0.01984196428697227
2024-06-25,0.00018016148492860928
2024-06-26,0.007204608761536946
2024-06-27,0.002682471197961611
2024-06-28,0.008917352964107339
2024-07-01,0.011313400073981628
2024-07-02,0.019227402383018788
2024-07-03,-0.014577255448903759
2024-07-05,-0.016707216554150972
2024-07-08,0.007079711485111995
2024-07-09,0.015114108082360467
2024-07-10,0.006925205825240477
2024-07-11,0.015818453904666185
2024-07-12,0.006262848555973699
2024-07-15,0.030613844286064618
2024-07-16,0.03966048057591198
2024-07-17,0.013814788632897201
2024-07-18,-0.015484605649319638
2024-07-19,0.0003144677037023591
2024-07-22,0.01572332599343773
2024-07-23,0.0063465213979918556
2024-07-24,-0.004306769592486659
2024-07-25,0.053761616502459475
2024-07-26,0.007037404496383237
2024-07-29,-0.014703856218739153
2024-07-30,-0.0007389403430038133
2024-07-31,-0.0013306452801782331
2024-08-01,-0.03346170756655509
2024-08-02,-0.01730996108724503
2024-08-05,-0.04099779999383113
2024-08-06,-0.0006502447455898341
2024-08-07,-0.004716905226162638
2024-08-08,0.016505909927553963
2024-08-09,-0.002572235661988609
2024-08-12,-0.015151620976516345
2024-08-13,0.009983706193843034
2024-08-14,-0.0025927842364186215
2024-08-15,0.0337936905419185
2024-08-16,0.014930059396374595
2024-08-19,0.013007047369251623
2024-08-20,-0.02384580702067829
2024-08-21,0.005793946071247724
2024-08-22,0.0017124872223164278
2024-08-23,0.04180923426819527
2024-08-26,-0.007757854793653762
2024-08-27,-0.004059619653097757
2024-08-28,0.006340833399424595
2024-08-29,0.003000183736374007
2024-08-30,0.02931504662028983
2024-09-03,-0.00842786876787427
2024-09-04,-0.016559119676109235
2024-09-05,0.004023095429322998
2024-09-06,-0.0023744320303038524
2024-09-09,0.004760509030477422
2024-09-10,-0.02148470501027422
2024-09-11,-0.014385416935021045
2024-09-12,0.0018437902298897857
2024-09-13,0.024076058457399574
2024-09-16,0.019766240091403375
2024-09-17,-0.0030835664398227713
2024-09-18,-0.0016202082057286127
2024-09-19,0.019474615815571195
2024-09-20,-0.025470281233800796
2024-09-23,-0.010840369319571996
2024-09-24,-0.01576351551293209
2024-09-25,-0.012202526235858047
2024-09-26,-0.0029339734672613194
2024-09-27,0.009756784208740932
2024-09-30,0.012423410809560442
2024-10-01,-0.02226931151529421
2024-10-02,-0.004958316749010483
2024-10-03,0.008252891370025717
2024-10-04,0.03057944428748982
2024-10-07,0.005244749422185224
2024-10-08,0.015802047356559212
2024-10-09,0.03419432282511603
2024-10-10,0.004682997235680997
2024-10-11,0.044773828524358184
2024-10-14,-0.0031092728460222485
2024-10-15,-0.0037970980302086677
2024-10-16,0.011706997689960197
2024-10-17,0.011033261574545872
2024-10-18,-0.014106916381983692
2024-10-21,-0.017143625632988324
2024-10-22,0.0038455984233636276
2024-10-23,-0.005609468036339105
2024-10-24,-0.03481010556035269
2024-10-25,-0.0240911864768959
2024-10-28,0.02819150674859694
2024-10-29,-0.000852263386403429
2024-10-30,0.011517004343189807
2024-10-31,-0.005341588584243606
2024-11-01,0.007348779420081941
2024-11-04,-0.007014556470657629
2024-11-05,0.018790702831273487
2024-11-06,0.1198167745588663
2024-11-07,-0.03417946348960954
2024-11-08,0.01602776472775469
2024-11-11,0.029025619738636044
2024-11-12,0.00036795527769117875
2024-11-13,-0.00024511933948367925
2024-11-14,-0.018270989718627173
2024-11-15,-0.0053710427566975305
2024-11-18,-0.0054001428784394845
2024-11-19,-0.002903854453125132
2024-11-20,0.006964703872956779
2024-11-21,0.015844957421230488
2024-11-22,0.026244152433754442
2024-11-25,0.016767150377606566
2024-11-26,-0.009609574497682405
2024-11-27,0.011739255165576168
2024-11-29,-0.006867133639980927
2024-12-02,-0.00524557800076908
2024-12-03,-0.005512865081621188
2024-12-04,0.022655886496421918
2024-12-05,-0.015554910348010154
2024-12-06,0.012688455418263578
2024-12-09,-0.023167867074052384
2024-12-10,-0.0027848320777786872
2024-12-11,0.00012154312339784923
2024-12-12,-0.007891253417578126
2024-12-13,-0.002936974405575943
2024-12-16,0.011782126537354332
2024-12-17,-0.025958229927615872
2024-12-18,-0.06488178984800397
2024-12-19,-0.013450497048552723
2024-12-20,-0.006209380145491772
