Date,BND
2022-01-18,-0.0062415448796213635
2022-01-19,0.002415671707848732
2022-01-20,0.0010845399305006165
2022-01-21,0.0037315428444160137
2022-01-24,-0.001558995430328114
2022-01-25,-0.0013212261928761126
2022-01-26,-0.005532417846079496
2022-01-27,0.003265531952193701
2022-01-28,0.001205038600519348
2022-01-31,-0.0007221314971868065
2022-02-01,-0.000398124491414964
2022-02-02,0.001448458136919628
2022-02-03,-0.004218844945713118
2022-02-04,-0.0061747009995238855
2022-02-07,0.0008526950372045317
2022-02-08,-0.003286257218983679
2022-02-09,0.0007324338809344688
2022-02-10,-0.009151271898898972
2022-02-11,0.006526723536832479
2022-02-14,-0.005628277020651495
2022-02-15,-0.0020924282515552006
2022-02-16,0.0013572466855591436
2022-02-17,0.0022160281537597637
2022-02-18,0.0017200576658398248
2022-02-22,-0.0006128932190850866
2022-02-23,-0.005032166896474344
2022-02-24,0.002220513797285939
2022-02-25,0.0008610728442461912
2022-02-28,0.007378631691636883
2022-03-01,0.005244962413978316
2022-03-02,-0.01228374578356839
2022-03-03,0.004432727690427241
2022-03-04,0.0035550800747183864
2022-03-07,-0.004886423479987467
2022-03-08,-0.004664499270742972
2022-03-09,-0.0027136217704518684
2022-03-10,-0.005317755250001777
2022-03-11,-0.0007459895612224043
2022-03-14,-0.00920781148243699
2022-03-15,0.0016329211164232138
2022-03-16,0.0015044008091427141
2022-03-17,0.0008766841029392847
2022-03-18,0.00287653544835087
2022-03-21,-0.01022723775690415
2022-03-22,-0.002519786700559079
2022-03-23,0.004547297964737629
2022-03-24,-0.001257023599831153
2022-03-25,-0.008814039611323099
2022-03-28,0.002921594668428007
2022-03-29,0.004433256687630838
2022-03-30,0.0022697472431227883
2022-03-31,0.0007550179491251363
2022-04-01,-0.002167713829637097
2022-04-04,0.0007578765990809977
2022-04-05,-0.010097592253588306
2022-04-06,-0.0030596588317847173
2022-04-07,-0.002046108204814656
2022-04-08,-0.005383209297734282
2022-04-11,-0.004638207706556985
2022-04-12,0.0032361331990407027
2022-04-13,0.0011617115235751374
2022-04-14,-0.0068311851945420665
2022-04-18,-0.003244342363484698
2022-04-19,-0.006249186649021632
2022-04-20,0.006288484562793961
2022-04-21,-0.005337772486265657
2022-04-22,-0.001308345214475315
2022-04-25,0.006290256907371283
2022-04-26,0.0026050086829778607
2022-04-27,-0.0031172902301405125
2022-04-28,-0.0003916873672574761
2022-04-29,-0.00677798101435878
2022-05-02,-0.005115445855246592
2022-05-03,0.002378559327032681
2022-05-04,0.006461428067541242
2022-05-05,-0.00995669943153532
2022-05-06,-0.004234443390543685
2022-05-09,0.004518096165971652
2022-05-10,0.0029107168556541385
2022-05-11,0.0034288205575359054
2022-05-12,0.001972031653808992
2022-05-13,-0.003673223728322683
2022-05-16,0.0015800924641529157
2022-05-17,-0.005916173197164198
2022-05-18,0.004231969627249255
2022-05-19,0.002107300540558743
2022-05-20,0.003022830868855797
2022-05-23,-0.003537680137764787
2022-05-24,0.00815246694716576
2022-05-25,0.0040433284734398
2022-05-26,-0.001039163562875367
2022-05-27,0.0028610172607965723
2022-05-31,-0.0057053666129770475
2022-06-01,-0.004468527782999221
2022-06-02,0.0009181381071421413
2022-06-03,-0.0014418119687973352
2022-06-06,-0.0059099339684411945
2022-06-07,0.003434866575590556
2022-06-08,-0.0040811397511976155
2022-06-09,-0.0013220381983810592
2022-06-10,-0.00847112433511421
2022-06-13,-0.016152696882812623
2022-06-14,-0.005426933358098518
2022-06-15,0.011459088842969534
2022-06-16,0.002158057358166543
2022-06-17,0.0005384712544671544
2022-06-21,-0.004573355936321799
2022-06-22,0.008243424962436796
2022-06-23,0.0048246843391279715
2022-06-24,-0.0018669826893797925
2022-06-27,-0.004810971126393837
2022-06-28,0.000536886456509178
2022-06-29,0.005771303031999686
2022-06-30,0.00427015494656402
2022-07-01,0.007974386518490029
2022-07-05,0.0017170621540920639
2022-07-06,-0.006065227749272983
2022-07-07,-0.002786091729191642
2022-07-08,-0.003325646603411614
2022-07-11,0.003737519229542352
2022-07-12,0.0017284724931618811
2022-07-13,0.0031863020911662154
2022-07-14,-0.003176181816402779
2022-07-15,0.0035841954648569985
2022-07-18,-0.0030419500337729444
2022-07-19,-0.0007960648979761231
2022-07-20,-0.0009299498556449848
2022-07-21,0.008240571574046784
2022-07-22,0.008172639377268753
2022-07-25,-0.003660823536818736
2022-07-26,0.0002626957178402112
2022-07-27,0.0027549243377480437
2022-07-28,0.006934383534017874
2022-07-29,-0.0007795039975458939
2022-08-01,0.004339094525089626
2022-08-02,-0.010119411932987044
2022-08-03,0.004980285649675453
2022-08-04,0.002477802659808459
2022-08-05,-0.011317697008831451
2022-08-08,0.004473178269626565
2022-08-09,-0.0022265714861443575
2022-08-10,0.002757015516862582
2022-08-11,-0.005629763189013648
2022-08-12,0.004608451646537448
2022-08-15,0.0010483539288919097
2022-08-16,-0.0013093863470708955
2022-08-17,-0.005899042528503262
2022-08-18,0.0018463670177240044
2022-08-19,-0.0063186023399643965
2022-08-22,-0.004503632209227115
2022-08-23,-0.0003994555620592255
2022-08-24,-0.002529025020799436
2022-08-25,0.005471268308347987
2022-08-26,-0.001990725959640227
2022-08-29,-0.004521834756564536
2022-08-30,0.0008015264801273236
2022-08-31,-0.004138353069877643
2022-09-01,-0.005426933999565398
2022-09-02,0.002566588502308731
2022-09-06,-0.009026082988234041
2022-09-07,0.007204998198601542
2022-09-08,-0.0031044266359711026
2022-09-09,-0.0004061758672662119
2022-09-12,-0.0012190227394169861
2022-09-13,-0.005017872526195344
2022-09-14,0.0012267255663815924
2022-09-15,-0.0029945840305878324
2022-09-16,-0.0010924443227757763
2022-09-19,-0.0006833970934952971
2022-09-20,-0.004924351617843659
2022-09-21,0.0027492960611479322
2022-09-22,-0.010280826963147582
2022-09-23,-0.0027702384989021223
2022-09-26,-0.012777619893341585
2022-09-27,-0.004361345780002357
2022-09-28,0.015543593756919716
2022-09-29,-0.005148371250922157
2022-09-30,-0.002377286683166724
2022-10-03,0.00837342303134414
2022-10-04,0.002507841155312107
2022-10-05,-0.005281674836330685
2022-10-06,-0.003772000356164984
2022-10-07,-0.005189406433612542
2022-10-10,-0.004511717540805038
2022-10-11,0.0002833919670797158
2022-10-12,0.0011328132329528895
2022-10-13,-0.003535564033123606
2022-10-14,-0.004825745519952629
2022-10-17,0.002139387942180493
2022-10-18,0.002277046674882044
2022-10-19,-0.008235207686425716
2022-10-20,-0.006728945674945641
2022-10-21,0.0017298029944838866
2022-10-24,-0.001438709110211156
2022-10-25,0.009509501371329998
2022-10-26,0.003997136715111038
2022-10-27,0.005260169262613745
2022-10-28,-0.001980009879636979
2022-10-31,-0.0031172805532664327
2022-11-01,0.001039959513263966
2022-11-02,-0.0015656163617592256
2022-11-03,-0.003849139940105051
2022-11-04,0.0002861884981197882
2022-11-07,-0.003862720264014685
2022-11-08,0.00445231884503916
2022-11-09,0.0014299018953032316
2022-11-10,0.020702477559860544
2022-11-11,0.0
2022-11-14,-0.0032175054956766758
2022-11-15,0.007016340189071046
2022-11-16,0.005713618892455807
2022-11-17,-0.004156130018176163
2022-11-18,-0.0016704345352017702
2022-11-21,0.0
2022-11-22,0.005157381008941586
2022-11-23,0.006100105922012267
2022-11-25,0.0
2022-11-28,-0.0012401918875502016
2022-11-29,-0.0037253762618584263
2022-11-30,0.007756633024854187
2022-12-01,0.008333553737426724
2022-12-02,0.004098526414761272
2022-12-05,-0.007890992537516905
2022-12-06,0.0032906697803263274
2022-12-07,0.008748678860820869
2022-12-08,-0.002845901848243293
2022-12-09,-0.005843531559034387
2022-12-12,0.0
2022-12-13,0.006834931395979904
2022-12-14,0.00244323798305901
2022-12-15,0.0005413957231270583
2022-12-16,-0.002571740904764863
2022-12-19,-0.005970549605592956
2022-12-20,-0.006552940273018448
2022-12-21,0.0023359309593986577
2022-12-22,-0.00013704885349918872
2022-12-23,-0.0031335715779028384
2022-12-27,-0.007720636584518048
2022-12-28,-0.0013894855360850888
2022-12-29,0.0037565227859877037
2022-12-30,-0.004158935720919077
2023-01-03,0.005290062542390839
2023-01-04,0.005676972215728382
2023-01-05,-0.0011011645683959292
2023-01-06,0.011026718294196103
2023-01-09,0.0027263326905173635
2023-01-10,-0.003942552125724141
2023-01-11,0.0053233540652399824
2023-01-12,0.007739460799635722
2023-01-13,-0.00336878780990868
2023-01-17,-0.0013517411271289914
2023-01-18,0.009205810264417913
2023-01-19,-0.002012534790540088
2023-01-20,-0.0044351974278773465
2023-01-23,-0.0024305517683249622
2023-01-24,0.0044665158272623184
2023-01-25,0.0012124686582879463
2023-01-26,-0.0018838952383568586
2023-01-27,-0.0010789449951218444
2023-01-30,-0.0028345276064815073
2023-01-31,0.004602577222187154
2023-02-01,0.006428693991356926
2023-02-02,0.0006708028968729352
2023-02-03,-0.00885068474698869
2023-02-06,-0.006224478979543813
2023-02-07,-0.001361033040006232
2023-02-08,0.0017727586636726578
2023-02-09,-0.004082961802051255
2023-02-10,-0.004236365309412071
2023-02-13,0.002745039133547067
2023-02-14,-0.0034217573956215608
2023-02-15,-0.0021964322480597653
2023-02-16,-0.003854289960281032
2023-02-17,0.002210742218369477
2023-02-21,-0.008685054515232604
2023-02-22,0.002224709454234919
2023-02-23,0.0036077668840501786
2023-02-24,-0.005529987930073199
2023-02-27,0.0016688360973668992
2023-02-28,0.00027665353865446995
2023-03-01,-0.005923919072360673
2023-03-02,-0.002098483376255622
2023-03-03,0.007710559042502396
2023-03-06,-0.002365347342650259
2023-03-07,-0.0011153004462286509
2023-03-08,-0.0008378770650497858
2023-03-09,0.0033532918360623665
2023-03-10,0.011976019784111669
2023-03-13,0.007981623703566143
2023-03-14,-0.006279728757458192
2023-03-15,0.010303643765575687
2023-03-16,-0.004759830333600834
2023-03-17,0.0072424139426539025
2023-03-20,-0.004341672857718248
2023-03-21,-0.0027246714172791675
2023-03-22,0.00888017283120246
2023-03-23,0.00230178120796265
2023-03-24,0.0020264154769686904
2023-03-27,-0.010381820104332307
2023-03-28,-0.001771054091719293
2023-03-29,0.001091967424840412
2023-03-30,0.0013632051778220688
2023-03-31,0.005173574988937002
2023-04-03,0.004250532297393139
2023-04-04,0.0040560935107984974
2023-04-05,0.002692945134190161
2023-04-06,-0.000268165831433409
2023-04-10,-0.006717183427008
2023-04-11,0.00040548591175593174
2023-04-12,0.0010818680752950893
2023-04-13,-0.0005403494508272599
2023-04-14,-0.004458923709516838
2023-04-17,-0.005428757594863942
2023-04-18,0.001501074869890262
2023-04-19,-0.00136261093837875
2023-04-20,0.004366328114711493
2023-04-21,-0.0017660764278011332
2023-04-24,0.003946426265685421
2023-04-25,0.0065065850396131
2023-04-26,-0.0035011277978441724
2023-04-27,-0.004324901523974023
2023-04-28,0.00556518868112299
2023-05-01,-0.010284254953302985
2023-05-02,0.009844082615567462
2023-05-03,0.004197104547721375
2023-05-04,-0.0013482534479823949
2023-05-05,-0.0036450363301321342
2023-05-08,-0.00474266125112377
2023-05-09,-0.001089105512499855
2023-05-10,0.006133176405577201
2023-05-11,0.0032512899557588515
2023-05-12,-0.005265788477584854
2023-05-15,-0.002578973395496842
2023-05-16,-0.0024501592708914277
2023-05-17,-0.001773344982684999
2023-05-18,-0.004100156376744435
2023-05-19,-0.002744612528936541
2023-05-22,-0.0002751692545482909
2023-05-23,0.0006885862273042775
2023-05-24,-0.0027509110033008266
2023-05-25,-0.0037246803271508977
2023-05-26,0.001246400353371202
2023-05-30,0.006637091544034801
2023-05-31,0.0032963700217307768
2023-06-01,0.0027042971890198775
2023-06-02,-0.0056126484256669995
2023-06-05,0.00013764348447131702
2023-06-06,0.0013762454134997881
2023-06-07,-0.0056356770492325126
2023-06-08,0.004977020829907586
2023-06-09,-0.002063419789823717
2023-06-12,0.0020676862946431562
2023-06-13,-0.004402135360290993
2023-06-14,0.0008290647919115823
2023-06-15,0.006212005770686035
2023-06-16,-0.0021950956455556447
2023-06-20,0.0013752036874432605
2023-06-21,0.0016475303248217887
2023-06-22,-0.00479787332165027
2023-06-23,0.002891987619682901
2023-06-26,0.0012366069607852026
2023-06-27,-0.0019203716799802706
2023-06-28,0.0031606969527866458
2023-06-29,-0.007534916392435087
2023-06-30,0.003450943186324329
2023-07-03,-0.0028409443099588483
2023-07-05,-0.004149588362397427
2023-07-06,-0.006388774846440959
2023-07-07,-0.0005588809935289651
2023-07-10,0.003495962204959735
2023-07-11,0.002091057276070396
2023-07-12,0.007927793676624662
2023-07-13,0.006071218095716979
2023-07-14,-0.004663191933509281
2023-07-17,0.0011022511332461349
2023-07-18,0.001238902869850067
2023-07-19,0.0023370450114774677
2023-07-20,-0.004663191933509281
2023-07-21,0.0006889069582787233
2023-07-24,-0.0016522384612963625
2023-07-25,-0.0011037875570270028
2023-07-26,0.0033141942956895765
2023-07-27,-0.008532454572552584
2023-07-28,0.0034697560594769694
2023-07-31,0.0017982144092099084
2023-08-01,-0.0061886552825386465
2023-08-02,-0.003204291403716253
2023-08-03,-0.006149184532752927
2023-08-04,0.008296466485697263
2023-08-07,-0.0015338272556375543
2023-08-08,0.0036315754700082525
2023-08-09,0.0002787707516960225
2023-08-10,-0.005565723747226636
2023-08-11,-0.0032180101532532923
2023-08-14,-0.0012637712263680045
2023-08-15,-0.0022488673315270713
2023-08-16,-0.002817089432532116
2023-08-17,-0.000988739609067979
2023-08-18,0.0021206867036107635
2023-08-21,-0.004797649171181528
2023-08-22,0.0012761309047382152
2023-08-23,0.009062800355439604
2023-08-24,-0.002385995180564149
2023-08-25,0.0
2023-08-28,0.0018292804489954406
2023-08-29,0.006177555865363393
2023-08-30,-0.0004184309292896149
2023-08-31,0.0016752586996344743
2023-09-01,-0.0048077037493973185
2023-09-05,-0.005476360633670407
2023-09-06,-0.0011298932384341542
2023-09-07,0.003392731664444426
2023-09-08,0.0002819565952383307
2023-09-11,-0.001549394752684452
2023-09-12,0.0007055761474545896
2023-09-13,0.0015504649144300053
2023-09-14,-0.0016891137844926574
2023-09-15,-0.001973946996690179
2023-09-18,0.0009886850290654614
2023-09-19,-0.002116483875508557
2023-09-20,-0.0012729570117666622
2023-09-21,-0.006230024976766613
2023-09-22,0.004131727812731967
2023-09-25,-0.0073790329742398075
2023-09-26,-0.0010004968097486744
2023-09-27,-0.0035775299222060575
2023-09-28,0.002584913187624549
2023-09-29,-0.00042980974515538506
2023-10-02,-0.006868931276216905
2023-10-03,-0.0081028032566266
2023-10-04,0.00656424270474365
2023-10-05,0.0007251849356950668
2023-10-06,-0.003910676902977972
2023-10-09,0.010177655280166453
2023-10-10,-0.0010074869823492039
2023-10-11,0.004610072405722532
2023-10-12,-0.008604721987848007
2023-10-13,0.0046288076535154765
2023-10-16,-0.005183270391147077
2023-10-17,-0.006512876554480074
2023-10-18,-0.004370773187395538
2023-10-19,-0.004389960709960339
2023-10-20,0.0036744000014974354
2023-10-23,0.0038072319626945017
2023-10-24,0.0033549858151191714
2023-10-25,-0.007560404597660275
2023-10-26,0.006738978256454864
2023-10-27,0.0
2023-10-30,-0.0024735496438225146
2023-10-31,-0.00029195331694953364
2023-11-01,0.009703375164318073
2023-11-02,0.005797893919451402
2023-11-03,0.005909047542010493
2023-11-06,-0.004298260477119786
2023-11-07,0.0050359901081789005
2023-11-08,0.003149470878469174
2023-11-09,-0.007420980479443839
2023-11-10,0.0018693744549052038
2023-11-13,-0.0002871575803801152
2023-11-14,0.012202203393188338
2023-11-15,-0.005531407165273228
2023-11-16,0.005989513250782341
2023-11-17,0.0014175039353105934
2023-11-20,0.001415976844853617
2023-11-21,0.001413376308270653
2023-11-22,0.0008475459410055564
2023-11-24,-0.004795767769422032
2023-11-27,0.006094101630230941
2023-11-28,0.004226091072367044
2023-11-29,0.005190096101983066
2023-11-30,-0.0032100934828084293
2023-12-01,0.00815703549644975
2023-12-04,-0.004038111951948475
2023-12-05,0.006431650026074598
2023-12-06,0.0029173120196210878
2023-12-07,-0.0002771535650601953
2023-12-08,-0.004849426460600603
2023-12-11,0.0001391731352593517
2023-12-12,0.0029235219583825245
2023-12-13,0.01277092214073372
2023-12-14,0.007538159415386492
2023-12-15,-0.0014963980790980713
2023-12-18,-0.0020435799638072183
2023-12-19,0.0019115390528603449
2023-12-20,0.0032697353981727684
2023-12-21,-0.00013586662094211555
2023-12-22,-0.0006673849655367547
2023-12-26,0.0009545847607927982
2023-12-27,0.006400818607782188
2023-12-28,-0.00243617166449972
2023-12-29,-0.0023061241664479315
2024-01-02,-0.004214662217570386
2024-01-03,0.0008190305648045904
2024-01-04,-0.004501785555148241
2024-01-05,-0.003014954450942575
2024-01-08,0.004398934036354385
2024-01-09,-0.00013732184161496797
2024-01-10,-0.0017790920903969498
2024-01-11,0.005210126614421995
2024-01-12,0.0020465402756095763
2024-01-16,-0.007078532961094952
2024-01-17,-0.002331245791206915
2024-01-18,-0.0013742532269790386
2024-01-19,0.0
2024-01-22,0.0016517207886419527
2024-01-23,-0.002335587737539835
2024-01-24,-0.00206552126968762
2024-01-25,0.004691105032501142
2024-01-26,-0.0015102703121414596
2024-01-29,0.003988707308222317
2024-01-30,0.0017812596948618697
2024-01-31,0.004239792085790617
2024-02-01,0.006036842623547978
2024-02-02,-0.008960702334372517
2024-02-05,-0.007944808434418471
2024-02-06,0.004694583200867797
2024-02-07,-0.0019242007933520933
2024-02-08,-0.002615855514898846
2024-02-09,-0.0008285799113755266
2024-02-12,0.0002762676999217284
2024-02-13,-0.008703043694128332
2024-02-14,0.0037628393588085007
2024-02-15,0.0027767662425211004
2024-02-16,-0.003184630477117034
2024-02-20,0.0012501764691001949
2024-02-21,-0.0027742224009581484
2024-02-22,0.00041728518044492624
2024-02-23,0.003615352116949744
2024-02-26,-0.0018011642156150476
2024-02-27,-0.0015270360995853771
2024-02-28,0.002224169133460796
2024-02-29,0.0016646286151742462
2024-03-01,0.004193531928523786
2024-03-04,-0.0023510798544260636
2024-03-05,0.005405238602310902
2024-03-06,0.0017922904625178315
2024-03-07,0.0016512139866671216
2024-03-08,0.0009617736375362451
2024-03-11,-0.0004114972468628464
2024-03-12,-0.0030209574180157794
2024-03-13,-0.0016529241910798742
2024-03-14,-0.005931582028476101
2024-03-15,-0.0005553349264317831
2024-03-18,-0.0012492390554734722
2024-03-19,0.0026413569306498186
2024-03-20,0.001802263314976127
2024-03-21,0.000830754049187421
2024-03-22,0.003318753090604032
2024-03-25,-0.0019294491228932786
2024-03-26,0.000828571379031473
2024-03-27,0.0034494455720199824
2024-03-28,-0.0012375592320917894
2024-04-01,-0.006821809091450692
2024-04-02,-0.0011121912639435738
2024-04-03,0.0006959370680523769
2024-04-04,0.002086359229432011
2024-04-05,-0.004997045468051464
2024-04-08,-0.0008369653445819969
2024-04-09,0.003629965597299112
2024-04-10,-0.011686191446558136
2024-04-11,0.0
2024-04-12,0.0022521720855885885
2024-04-15,-0.0066005668411853735
2024-04-16,-0.0025449741892186184
2024-04-17,0.004819044523287186
2024-04-18,-0.002680377807427692
2024-04-19,0.0012731457027084225
2024-04-22,0.00042380299232025465
2024-04-23,0.001835898052274798
2024-04-24,-0.0025374357936882586
2024-04-25,-0.002825719840425789
2024-04-26,0.002267407442971381
2024-04-29,0.0029689005805892954
2024-04-30,-0.0038065140822081123
2024-05-01,0.003605314056497333
2024-05-02,0.003959588010821191
2024-05-03,0.005071774843434129
2024-05-06,0.0009805509485947272
2024-05-07,0.0019605787376808514
2024-05-08,-0.002375529442404045
2024-05-09,0.0026612364313070014
2024-05-10,-0.0027940009528754084
2024-05-13,0.0008408518316267433
2024-05-14,0.002938994893094682
2024-05-15,0.0064201109053867444
2024-05-16,-0.0016639871957673247
2024-05-17,-0.0025001409962563947
2024-05-20,-0.0009750808676411982
2024-05-21,0.002090885379609553
2024-05-22,-0.0012516358643497316
2024-05-23,-0.002924723029076759
2024-05-24,0.0011171883253180415
2024-05-28,-0.004743883681109784
2024-05-29,-0.0036451180018161056
2024-05-30,0.004362024758684413
2024-05-31,0.0036424479814718413
2024-06-03,0.005586573363551839
2024-06-04,0.0037594345326328327
2024-06-05,0.002773807971901965
2024-06-06,0.00013849034508872649
2024-06-07,-0.00802180570992228
2024-06-10,-0.0015337655679460438
2024-06-11,0.004049838355110413
2024-06-12,0.004589777000240547
2024-06-13,0.004430201898651287
2024-06-14,0.0015159899208392336
2024-06-17,-0.003715859096212082
2024-06-18,0.0034533494189437075
2024-06-20,-0.0019270102064399275
2024-06-21,0.00027560620780953116
2024-06-24,0.0005517467921425379
2024-06-25,0.0005512139108925229
2024-06-26,-0.004682965551429552
2024-06-27,0.0017988249957126001
2024-06-28,-0.004696779788046279
2024-07-01,-0.005276476841361899
2024-07-02,0.002939248509717496
2024-07-03,0.0057215284349565465
2024-07-05,0.004578559148490147
2024-07-08,0.0
2024-07-09,-0.00041436673900574483
2024-07-10,0.0008294198026235211
2024-07-11,0.0049704537878061394
2024-07-12,0.0026099955502274508
2024-07-15,-0.003151601373810431
2024-07-16,0.0038486645100050954
2024-07-17,0.000958816954845787
2024-07-18,-0.002599493110155504
2024-07-19,-0.0026059278422130294
2024-07-22,-0.0004125433181855209
2024-07-23,0.00013776078993466
2024-07-24,-0.0028885971274860145
2024-07-25,0.002207173627988279
2024-07-26,0.003991684729979017
2024-07-29,0.001233783562869517
2024-07-30,0.0012327161298306688
2024-07-31,0.00546999503766088
2024-08-01,0.003738510959374164
2024-08-02,0.011417590707168301
2024-08-05,-0.000940826635630776
2024-08-06,-0.006187557616411321
2024-08-07,-0.002436559732982735
2024-08-08,-0.0014923970747138249
2024-08-09,0.003533021054511254
2024-08-12,0.0017605146404804373
2024-08-13,0.0037848451745925438
2024-08-14,0.0018848985203230306
2024-08-15,-0.004166587718344772
2024-08-16,0.002159828415424059
2024-08-19,0.0012117647098011108
2024-08-20,0.0029594306165057205
2024-08-21,0.0021462136373184837
2024-08-22,-0.004015022102977439
2024-08-23,0.0044342063868345605
2024-08-26,-0.001070323862024103
2024-08-27,0.0
2024-08-28,-0.0006694897701874369
2024-08-29,-0.00147388632702794
2024-08-30,-0.0020136666003189863
2024-09-03,0.004262620150533802
2024-09-04,0.004432748599987102
2024-09-05,0.002406842691469846
2024-09-06,0.0012008059609622812
2024-09-09,0.0013324217627939117
2024-09-10,0.0033268953570013693
2024-09-11,-0.0005309524224772488
2024-09-12,-0.0010615964801325983
2024-09-13,0.002125776859481565
2024-09-16,0.002650740074078284
2024-09-17,-0.0013218117850848365
2024-09-18,-0.003044898158133691
2024-09-19,0.0
2024-09-20,-0.00013270580367441553
2024-09-23,-0.0006638353793041452
2024-09-24,0.0011957411170240295
2024-09-25,-0.0037164647636203085
2024-09-26,0.0
2024-09-27,0.0029308941006325195
2024-09-30,-0.0022580988539190328
2024-10-01,0.002951046484042985
2024-10-02,-0.0018642205486265606
2024-10-03,-0.004401293564510023
2024-10-04,-0.006564813521748203
2024-10-07,-0.002967084568651579
2024-10-08,0.001487957179110655
2024-10-09,-0.002701437678835461
2024-10-10,-0.00040629108619993914
2024-10-11,0.00013544840082069243
2024-10-14,-0.0006772612934236033
2024-10-15,0.003931355299498174
2024-10-16,0.0013502433713263873
2024-10-17,-0.0048546752188687314
2024-10-18,0.0005420891351324286
2024-10-21,-0.006771222161541801
2024-10-22,0.0004091726633776993
2024-10-23,-0.0024533617232012084
2024-10-24,0.0016394850429319874
2024-10-25,-0.002045806298293318
2024-10-28,-0.0012305377671821827
2024-10-29,0.0008210327944340179
2024-10-30,-0.0009571791743718805
2024-10-31,-0.00013672668246444974
2024-11-01,-0.003872620164861784
2024-11-04,0.00399769996270205
2024-11-05,0.002471578529402274
2024-11-06,-0.008217947297812889
2024-11-07,0.007457403550541697
2024-11-08,0.0019192512467742784
2024-11-11,-0.0019155747774942666
2024-11-12,-0.0060314365717082374
2024-11-13,-0.00041346596690650106
2024-11-14,-0.0002761336865740871
2024-11-15,0.00027620995744781496
2024-11-18,0.0009656789496190754
2024-11-19,0.0017917861810081703
2024-11-20,-0.0011007087224393919
2024-11-21,-0.0005509045479106245
2024-11-22,0.0004134061582656834
2024-11-25,0.009229709999281965
2024-11-26,-0.0017746445609402306
2024-11-27,0.0027351191533406816
2024-11-29,0.003681810064720681
2024-12-02,0.0005860407100726217
2024-12-03,-0.0023152798374866945
2024-12-04,0.0034131563624322236
2024-12-05,0.00013595991188197765
