Date,PG
2023-04-28,-0.0005749536022849888
2023-05-01,0.0012148552151429737
2023-05-02,-0.000894249053137175
2023-05-03,-0.0012785206721263043
2023-05-04,-0.00460860911155947
2023-05-05,0.0033436485796705107
2023-05-08,-0.004678309137734926
2023-05-09,-0.010238281566813279
2023-05-10,0.0020818750496605087
2023-05-11,0.0023371087319772332
2023-05-12,0.010169151857820413
2023-05-15,0.000320380288312494
2023-05-16,-0.0017304793578001298
2023-05-17,-0.004237938705877298
2023-05-18,-0.016443044025235443
2023-05-19,0.004195961740881771
2023-05-22,-0.026180165414418033
2023-05-23,-0.010793746422601114
2023-05-24,-0.008268386743372824
2023-05-25,-0.006423667731675797
2023-05-26,6.857443800956098e-05
2023-05-30,-0.015268080239390636
2023-05-31,-0.004749427762659075
2023-06-01,0.010245702592198702
2023-06-02,0.01778264978230082
2023-06-05,-0.003958211843606785
2023-06-06,-0.00993587860520595
2023-06-07,0.002145374386518295
2023-06-08,0.01132600276769602
2023-06-09,0.0008192626114529311
2023-06-12,-0.007846464799468156
2023-06-13,-0.002406746707193208
2023-06-14,0.009375519773977548
2023-06-15,0.013863994311136718
2023-06-16,0.007342256334002872
2023-06-20,-0.009227989545923299
2023-06-21,0.008639220197942832
2023-06-22,0.0034128573309326615
2023-06-23,-0.009936572733467264
2023-06-26,0.0010102560124838345
2023-06-27,0.009488007630211959
2023-06-28,-0.00020014953063995922
2023-06-29,-0.004066939767968347
2023-06-30,0.01579868946052132
2023-07-03,0.005008564067448651
2023-07-05,-0.0017049312797303706
2023-07-06,-0.0016420266258481142
2023-07-07,-0.02098809365674681
2023-07-10,0.00040302268127678786
2023-07-11,-0.00523975156388834
2023-07-12,0.005199685799248233
2023-07-13,0.0006719255998965945
2023-07-14,0.007384991459032708
2023-07-17,-0.007064298840294914
2023-07-18,0.0018793782872530418
2023-07-19,0.006833376488375897
2023-07-20,0.008108464603733267
2023-07-21,0.01574112541616235
2023-07-24,0.003204172691249063
2023-07-25,0.002346347597835141
2023-07-26,0.0010408215070039084
2023-07-27,-0.011887975891520464
2023-07-28,0.028269148495126295
2023-07-31,-0.0007034335538755876
2023-08-01,-0.00032000601767667725
2023-08-02,0.0021758709031878265
2023-08-03,0.00261857868500992
2023-08-04,-0.010955696662511838
2023-08-07,0.010561829344573281
2023-08-08,0.0010833427864944678
2023-08-09,-0.0012731664096402584
2023-08-10,-0.00497159457191465
2023-08-11,0.005829209215500786
2023-08-14,-0.007833484943290836
2023-08-15,-0.006418952614753337
2023-08-16,-0.010207274353821849
2023-08-17,-0.007179641827322558
2023-08-18,0.002826730301660918
2023-08-21,-0.005047770331754187
2023-08-22,0.000395273172604238
2023-08-23,0.009352624787310582
2023-08-24,-0.00463303572775442
2023-08-25,0.006555606337566022
2023-08-28,0.0015631888019111972
2023-08-29,0.0005854285418533944
2023-08-30,0.0011046020470713014
2023-08-31,0.0019476702834011483
2023-09-01,0.0011015593655547828
2023-09-05,-0.013397390586730062
2023-09-06,-0.001967896221773624
2023-09-07,0.009530777545474267
2023-09-08,-0.004297234449564313
2023-09-11,0.011900842651528132
2023-09-12,-0.01757654713255896
2023-09-13,0.006972301845830309
2023-09-14,0.010973835547465338
2023-09-15,-0.00839963251074305
2023-09-18,0.0037794019687622527
2023-09-19,-0.0029211542396665457
2023-09-20,-0.0008464903600186036
2023-09-21,-0.008666177537208442
2023-09-22,-0.003680786895864707
2023-09-25,-0.006069432609634884
2023-09-26,-0.008894122036311014
2023-09-27,-0.013260247831907601
2023-09-28,-0.006786970012775062
2023-09-29,-0.003279970806589816
2023-10-02,-0.004593575650788662
2023-10-03,0.002066389692276349
2023-10-04,0.0032991332568135245
2023-10-05,-0.014866173891530221
2023-10-06,0.0020168911765259256
2023-10-09,-0.0050663441368890005
2023-10-10,0.009905196003550776
2023-10-11,-0.012294415407647197
2023-10-12,0.0022375270597356778
2023-10-13,0.009559088525176396
2023-10-16,0.009537508826112928
2023-10-17,0.0013008253972848216
2023-10-18,0.025776102749454743
2023-10-19,-0.005627500415761433
2023-10-20,-0.001348923899196941
2023-10-23,0.0006752067238708914
2023-10-24,0.011812353616553084
2023-10-25,0.004669867923524418
2023-10-26,-0.005312153580664392
2023-10-27,-0.01762348577094619
2023-10-30,0.01427011628443764
2023-10-31,0.005158880797927923
2023-11-01,-0.002799492731392128
2023-11-02,0.012231986240948567
2023-11-03,-0.009046470186305888
2023-11-06,0.005797152792994753
2023-11-07,-0.0023189544603916534
2023-11-08,-0.003851387965254416
2023-11-09,0.0022664957022997534
2023-11-10,0.007050302174517187
2023-11-13,0.006934726029661276
2023-11-14,-0.0022301812698999335
2023-11-15,-0.004601393761598627
2023-11-16,0.009311650291320861
2023-11-17,-0.011516020288776074
2023-11-20,-0.005295518453121595
2023-11-21,-0.004392145591840535
2023-11-22,0.00942474402765936
2023-11-24,0.0023835707143182727
2023-11-27,-0.0009248423583870791
2023-11-28,0.006942521632180565
2023-11-29,-0.007616898176581954
2023-11-30,0.01581423305947882
2023-12-01,-0.005601996286356714
2023-12-04,-0.003930407516165357
2023-12-05,-0.034854769097622196
2023-12-06,-0.0007492338549943689
2023-12-07,-0.0010229266713079888
2023-12-08,-0.009214871034368466
2023-12-11,0.004615920295646836
2023-12-12,0.0008228191887467151
2023-12-13,0.018089725768406062
2023-12-14,-0.026383146027707083
2023-12-15,-0.00483913706120398
2023-12-18,0.015351582843458944
2023-12-19,0.0
2023-12-20,-0.01546130833605286
2023-12-21,0.002432121240730778
2023-12-22,0.00707039064764281
2023-12-26,0.004543005108311071
2023-12-27,0.0008221427139456505
2023-12-28,-0.0022593722493005064
2023-12-29,0.00555824918584924
2024-01-02,0.01501321833732594
2024-01-03,-0.006050877100274299
2024-01-04,0.0054786976103218255
2024-01-05,-0.008274327452173491
2024-01-08,0.008614844991004622
2024-01-09,0.004102446161049933
2024-01-10,0.004286814769353997
2024-01-11,0.003801325971663605
2024-01-12,0.0005981028169923519
2024-01-16,-0.00537872710976528
2024-01-17,0.0010017026974000753
2024-01-18,-0.005765189353310607
2024-01-19,-0.003847584365345602
2024-01-22,0.001964869260282276
2024-01-23,0.04139043122945196
2024-01-24,-0.012079339485713603
2024-01-25,0.023008146639511118
2024-01-26,0.003341491294257315
2024-01-29,0.00012803464830635214
2024-01-30,0.008516868807077582
2024-01-31,-0.0022223319721239587
2024-02-01,0.012982030763343033
2024-02-02,-0.00684739189292316
2024-02-05,0.0007589384392416854
2024-02-06,0.004740541051415859
2024-02-07,0.0010066190872539682
2024-02-08,-0.003016615518686816
2024-02-09,-0.007690425898230546
2024-02-12,-0.0019692292266307865
2024-02-13,-0.005346537941799845
2024-02-14,-0.0040953696903826
2024-02-15,0.008866901963463292
2024-02-16,0.0031844805307696955
2024-02-20,0.006349054184620728
2024-02-21,0.011923408564534999
2024-02-22,0.0009973788181179
2024-02-23,0.00292750945885345
2024-02-26,-0.005030165296244116
2024-02-27,-0.005742159424841686
2024-02-28,0.004708206554700611
2024-02-29,-0.0069353819401322125
2024-03-01,-0.000566211098763425
2024-03-04,0.00446953513077597
2024-03-05,-0.0015040974853018918
2024-03-06,0.001569205097112114
2024-03-07,0.006580090260624338
2024-03-08,-0.0016808666071894685
2024-03-11,0.007483740383470439
2024-03-12,0.0023520002196357748
2024-03-13,0.002285055083200316
2024-03-14,-0.0049293169525783664
2024-03-15,-0.0007430148876597098
2024-03-18,-0.001053361846011347
2024-03-19,0.0038458663511373725
2024-03-20,0.0009888678309726284
2024-03-21,-0.0008027746307111006
2024-03-22,-0.0012355031874854427
2024-03-25,-0.009093251036709882
2024-03-26,0.0022473751527523067
2024-03-27,0.01283091794897473
2024-03-28,-0.0022139290411575807
2024-04-01,-0.010292618126320208
2024-04-02,-6.214570853424473e-05
2024-04-03,-0.027527182313125786
2024-04-04,-0.004482701078283524
2024-04-05,0.004181378818634007
2024-04-08,-0.00038451570607200836
2024-04-09,0.003973394361193039
2024-04-10,0.0037022414855680807
2024-04-11,-0.008903668073145798
2024-04-12,-0.003272529191282625
2024-04-15,0.0007727387916132145
2024-04-16,0.0032163322797891247
2024-04-17,0.006476450302967951
2024-04-18,0.008573086908638672
2024-04-19,0.005404217238284881
2024-04-22,0.015176301966742578
2024-04-23,0.005979749807825119
2024-04-24,0.006811162220325517
2024-04-25,-0.00030739059659778967
2024-04-26,-0.007751615019466751
2024-04-29,0.002294069632115203
2024-04-30,0.009525988587775203
2024-05-01,0.0012256377689421338
2024-05-02,0.002692685883026291
2024-05-03,0.0037841802910538735
2024-05-06,-0.00012146713383076602
2024-05-07,0.008027263176572985
2024-05-08,-0.004162783503492085
2024-05-09,0.00587640335298123
2024-05-10,0.0048782168016776595
2024-05-13,-0.00587343037678334
2024-05-14,-0.0006631227190200262
2024-05-15,0.004524522450344071
2024-05-16,0.008107672096106633
2024-05-17,-0.0013105226338783194
2024-05-20,-0.0019686534700199543
2024-05-21,0.006216056778070023
2024-05-22,-0.003207680957629133
2024-05-23,-0.013825027165871862
2024-05-24,-0.0009667657744356628
2024-05-28,-0.013427970438807169
2024-05-29,-0.008951019749754874
2024-05-30,0.005753472354116829
2024-05-31,0.01205547701820997
2024-06-03,0.0006684828314920122
2024-06-04,0.014333604063990535
2024-06-05,-0.005748286645824496
2024-06-06,0.014573958872611703
2024-06-07,-0.008369362103007538
2024-06-10,0.0017358499715121045
2024-06-11,0.0007766276700569286
2024-06-12,-0.013732894946608898
2024-06-13,0.007446444869148472
2024-06-14,0.0022834602279331317
2024-06-17,0.00425694444174618
2024-06-18,0.006328364607276926
2024-06-20,-0.005280105898159193
2024-06-21,0.003518979181031945
2024-06-24,0.001128984206931305
2024-06-25,-0.009498356619644599
2024-06-26,0.003596282960546038
2024-06-27,-0.004956921553562199
2024-06-28,-0.010202820536132307
2024-07-01,-0.013339834116082971
2024-07-02,0.007251856599349793
2024-07-03,-0.0004271311407267886
2024-07-05,0.008423448948329693
2024-07-08,0.00792914674123879
2024-07-09,-0.005164504565703831
2024-07-10,0.006881590366790702
2024-07-11,-0.007554010431529812
2024-07-12,0.006463679422327617
2024-07-15,-0.0121840624263998
2024-07-16,0.014400241300170036
2024-07-17,0.014914624404051668
2024-07-18,-0.005901739225969704
2024-07-19,0.003147582308786756
2024-07-22,0.0017264862610295584
2024-07-23,-0.009687975273183547
2024-07-24,0.00828237355486161
2024-07-25,-0.0065475061825629455
2024-07-26,0.013241432201767545
2024-07-29,0.004848732220561258
2024-07-30,-0.048431716219666465
2024-07-31,-0.005813118503478765
2024-08-01,0.030666789952795037
2024-08-02,0.026495382482719876
2024-08-05,-0.011876812934941028
2024-08-06,0.0001785255001109931
2024-08-07,0.011481844955427922
2024-08-08,0.004999343101528941
2024-08-09,-0.0019311089215554578
2024-08-12,-0.021871807266780063
2024-08-13,0.0028775232272748585
2024-08-14,0.009026277401353866
2024-08-15,-0.005213218459727775
2024-08-16,-0.00017867433997664772
2024-08-19,0.0031567604111990555
2024-08-20,0.011815827689798608
2024-08-21,-0.0014671019585773548
2024-08-22,-5.886873039739893e-05
2024-08-23,-0.005759442338327925
2024-08-26,0.006975356728779358
2024-08-27,-0.006457559081239128
2024-08-28,-0.0011225215581326387
2024-08-29,0.0057375139294035815
2024-08-30,0.008880820715815307
2024-09-03,0.01737218081465919
2024-09-04,0.007907269163763386
2024-09-05,-0.0024445402932111726
2024-09-06,0.0006839458757614825
2024-09-09,0.0026766819672767728
2024-09-10,0.009826170037508408
2024-09-11,-0.021767252370250234
2024-09-12,-0.0025875621819601013
2024-09-13,0.003516624100280197
2024-09-16,0.018152535287011107
2024-09-17,-0.007673159932233942
2024-09-18,-0.011143975244889304
2024-09-19,-0.013684522240867358
2024-09-20,0.015623330645153644
2024-09-23,-0.002583013857573979
2024-09-24,-0.003050127710369943
2024-09-25,-0.005656899717387365
2024-09-26,0.005515096514422835
2024-09-27,0.0019628520646812753
2024-09-30,-0.00201672565525024
2024-10-01,-0.0009237867987472725
2024-10-02,-0.0064723937200358295
2024-10-03,-0.010470187492148786
2024-10-04,-0.007288849154192478
2024-10-07,-0.010421592689426995
2024-10-08,0.006223116326347311
2024-10-09,0.006600940422119228
2024-10-10,-0.0018906593417571393
2024-10-11,0.01266649553172905
2024-10-14,0.00829970703040428
2024-10-15,0.006144624979496971
2024-10-16,-0.006855872924089623
2024-10-17,-0.0005803583815774394
2024-10-18,4.103755272599763e-05
2024-10-21,-0.010159041566624172
2024-10-22,0.0009437849250708563
2024-10-23,-0.0007071241031576525
2024-10-24,0.00023593776907659958
2024-10-25,-0.00825379745192567
2024-10-28,0.006420298716111494
2024-10-29,-0.012581365990659066
2024-10-30,-0.006041613791452183
2024-10-31,-0.005897958098192269
2024-11-01,-0.00048425126863949064
2024-11-04,-0.00012112147038556564
2024-11-05,0.004119016793503905
2024-11-06,-0.028414546521586592
2024-11-07,0.01465374000323294
2024-11-08,0.026314361061937186
2024-11-11,-0.010017299318690776
2024-11-12,-0.0011443534301865954
2024-11-13,0.00446198034191525
2024-11-14,0.003001614989967205
2024-11-15,0.014723405747751217
2024-11-18,0.0071370311684169074
2024-11-19,5.860371446275714e-05
2024-11-20,0.0007613348412514043
2024-11-21,0.010884146095815117
2024-11-22,0.020434168621372928
2024-11-25,0.006296859172420399
2024-11-26,0.010823694506137072
2024-11-27,0.00027867308040363525
2024-11-29,-0.0005574586811090132
2024-12-02,0.00245454356270014
2024-12-03,-0.023817561532524345
2024-12-04,-0.0017670730968254444
2024-12-05,0.005253733253788084
2024-12-06,-0.012554667566984534
2024-12-09,-0.017431881540835747
2024-12-10,0.008724190288666778
2024-12-11,-0.009577232848361317
