Date,KO
2022-02-17,0.02003271420857944
2022-02-18,0.006761090963147476
2022-02-22,-0.004157385565158878
2022-02-23,-0.011078976612704627
2022-02-24,-0.017535292126976354
2022-02-25,0.03867129250202184
2022-02-28,-0.009705692433903956
2022-03-01,-0.004338040920144781
2022-03-02,0.007423002472178641
2022-03-03,0.0006407193583624071
2022-03-04,0.0016007378859870247
2022-03-07,-0.02381320352414029
2022-03-08,-0.03962023915442758
2022-03-09,0.005114045744831097
2022-03-10,-0.018317408412403813
2022-03-11,0.000691086927793183
2022-03-14,0.018441075233284643
2022-03-15,0.01844920273779138
2022-03-16,-0.002683729892961839
2022-03-17,0.010595213299033013
2022-03-18,0.00016646617348370363
2022-03-21,0.007986672838939723
2022-03-22,0.0036314919108111354
2022-03-23,-0.0065787569924622424
2022-03-24,0.009602476647416536
2022-03-25,0.009019461589877764
2022-03-28,0.00633827510086693
2022-03-29,0.0038759963219923144
2022-03-30,0.0008044741782773368
2022-03-31,-0.0033758254293421164
2022-04-01,0.014032287809049526
2022-04-04,-0.005248894651090352
2022-04-05,-0.00111913024274779
2022-04-06,0.010084979241305358
2022-04-07,0.005388012017508936
2022-04-08,0.006147583989952299
2022-04-11,-0.00031328931841900776
2022-04-12,0.011753521612424045
2022-04-13,0.002633451123301045
2022-04-14,0.004479800295243086
2022-04-18,-0.00892010776277885
2022-04-19,0.009776670946306742
2022-04-20,0.013677427086783656
2022-04-21,0.0037899836558181743
2022-04-22,-0.014499162372324514
2022-04-25,0.010574852453510086
2022-04-26,-0.01349716691001246
2022-04-27,0.00783991100555359
2022-04-28,0.00960958600711348
2022-04-29,-0.02387060319180323
2022-05-02,-0.018108710605664546
2022-05-03,-0.005674420354104148
2022-05-04,0.030913061093138294
2022-05-05,-0.007996474757476668
2022-05-06,0.003565318960553343
2022-05-09,-0.0020079571780028393
2022-05-10,-0.009286619476081892
2022-05-11,0.004686868353978024
2022-05-12,0.0031099131051319784
2022-05-13,0.01875689069287989
2022-05-16,0.003651815725743912
2022-05-17,-0.0027290765933873917
2022-05-18,-0.06962588352670585
2022-05-19,-0.019607908231268456
2022-05-20,0.01633325535488228
2022-05-23,0.030829879927894988
2022-05-24,0.018453720630976944
2022-05-25,0.0007809663523423716
2022-05-26,0.0035898712289634815
2022-05-27,0.005909861287305862
2022-05-31,-0.02009906475085077
2022-06-01,-0.004891076159523111
2022-06-02,0.010464635863845162
2022-06-03,-0.011925301429066337
2022-06-06,-0.0015882517697584086
2022-06-07,0.006044283814215623
2022-06-08,-0.005691671067490245
2022-06-09,-0.017331809597337267
2022-06-10,-0.006310653364111407
2022-06-13,-0.0011398638977305753
2022-06-14,-0.027422131350005596
2022-06-15,0.007428642397686147
2022-06-16,-0.010055315672337528
2022-06-17,0.006094674672290523
2022-06-21,0.021369537547730078
2022-06-22,0.007413693860557347
2022-06-23,0.011937697696843497
2022-06-24,0.018746127732313322
2022-06-27,-0.0020622231638497412
2022-06-28,-0.010014513352434307
2022-06-29,0.0072256140693498505
2022-06-30,0.002869470593930057
2022-07-01,0.023366606572991833
2022-07-05,-0.017086158221938264
2022-07-06,0.00205433453735826
2022-07-07,-0.007884952707069126
2022-07-08,0.003655899424664266
2022-07-11,-0.0031675901307894883
2022-07-12,-0.004289743061369533
2022-07-13,-0.004627351957608883
2022-07-14,-0.0032063194276551465
2022-07-15,0.005146488529127691
2022-07-18,-0.013599956161957416
2022-07-19,0.014273937352563326
2022-07-20,-0.016472082232131036
2022-07-21,-0.0022763927395772487
2022-07-22,0.003748320722240406
2022-07-25,0.009741782589914427
2022-07-26,0.016401480698335247
2022-07-27,-0.003164082325482709
2022-07-28,0.01666407383865609
2022-07-29,0.001717117402726842
2022-08-01,0.005454189887938554
2022-08-02,-0.013639135048869266
2022-08-03,0.004399825307202843
2022-08-04,-0.003911355500143099
2022-08-05,-0.004554540978735644
2022-08-08,-0.006468899498203395
2022-08-09,0.0012702930472958673
2022-08-10,0.009516336128566616
2022-08-11,-0.006755740781621888
2022-08-12,0.007592569787733483
2022-08-15,0.012558771230542831
2022-08-16,0.008217279249159049
2022-08-17,-0.0023069269449594865
2022-08-18,0.0052405740546370705
2022-08-19,-0.0007665601067616823
2022-08-22,-0.014884281404622057
2022-08-23,0.001090462093339628
2022-08-24,0.0014003237906530241
2022-08-25,0.004816792764081423
2022-08-26,-0.024122544324974404
2022-08-29,-0.006021152920895001
2022-08-30,-0.009245988293194896
2022-08-31,-0.007079758828429483
2022-09-01,0.0046994078708526565
2022-09-02,-0.013709496157153
2022-09-06,0.0004903095779302813
2022-09-07,0.018470266873104713
2022-09-08,-0.0030492981228057436
2022-09-09,0.0032195323083521465
2022-09-12,0.002888417900119844
2022-09-13,-0.032479910653894106
2022-09-14,0.005291738311797856
2022-09-15,-0.01358736899596158
2022-09-16,0.00016790961052048914
2022-09-19,0.007557884204612453
2022-09-20,-0.0015002382142199622
2022-09-21,-0.008347037242077748
2022-09-22,-0.002357098441299499
2022-09-23,-0.011137272699036083
2022-09-26,-0.012457383668047384
2022-09-27,-0.025747233676554737
2022-09-28,0.010641910031616852
2022-09-29,-0.0071956744896103375
2022-09-30,-0.00972216636155443
2022-10-03,0.01124589291146938
2022-10-04,0.0022948495024128768
2022-10-05,-0.00951053973950755
2022-10-06,-0.02151491799165306
2022-10-07,-0.009449471466499992
2022-10-10,-0.0022013355587173766
2022-10-11,0.0016547028483324677
2022-10-12,0.012114598167434654
2022-10-13,0.013238999831626463
2022-10-14,-0.01592986330219659
2022-10-17,0.012913684753486976
2022-10-18,0.013467533297196299
2022-10-19,-0.008504539249510001
2022-10-20,-0.015725544786068024
2022-10-21,0.015976788488989202
2022-10-24,0.028770396523748465
2022-10-25,0.02397077810222714
2022-10-26,0.007464183346917785
2022-10-27,0.002357280267624162
2022-10-28,0.020661757111805734
2022-10-31,-0.014977050219540211
2022-11-01,-0.003508744452959567
2022-11-02,-0.01391658209275326
2022-11-03,-0.00051033053465388
2022-11-04,0.00816605083802835
2022-11-07,0.0038813145867198084
2022-11-08,0.0018488921866308683
2022-11-09,-0.013925993495960687
2022-11-10,0.03590267250422863
2022-11-11,0.0072273442748373995
2022-11-14,-0.009621857264353939
2022-11-15,-0.001646549538942832
2022-11-16,-0.001814198676680756
2022-11-17,0.0031394328336815658
2022-11-18,0.007082726057883848
2022-11-21,0.015374568517982024
2022-11-22,0.0043490552110454495
2022-11-23,0.004490948196274713
2022-11-25,0.0009579997846167476
2022-11-28,0.0001596497465348179
2022-11-29,-0.0035088797026979757
2022-11-30,0.025306099792064662
2022-12-01,0.0028298802847837035
2022-12-02,0.008778793051750888
2022-12-05,-0.013675119383875667
2022-12-06,-0.000472864704902487
2022-12-07,0.001576450093674131
2022-12-08,0.004249296311630291
2022-12-09,-0.010499822277956872
2022-12-12,0.01314531447864753
2022-12-13,0.0003125586956924664
2022-12-14,0.0
2022-12-15,-0.013752120153234126
2022-12-16,-0.0057043990635167185
2022-12-19,0.0014342646243514778
2022-12-20,-0.0007955153830161432
2022-12-21,0.016085222951291556
2022-12-22,-0.007209995427109095
2022-12-23,0.0075781581046803215
2022-12-27,0.006110877470615561
2022-12-28,-0.009967262490309436
2022-12-29,0.0059777135505223455
2022-12-30,-0.005316813746193305
2023-01-03,-0.010375473927463186
2023-01-04,-0.00047677079791630383
2023-01-05,-0.011442914226455048
2023-01-06,0.019292555729863103
2023-01-09,-0.012460469632543325
2023-01-10,-0.007666649345562937
2023-01-11,-0.0019315042887703138
2023-01-12,-0.012901137197859347
2023-01-13,0.0035942802547443975
2023-01-17,0.004069631182227473
2023-01-18,-0.03031768808457047
2023-01-19,-0.0015047666151049022
2023-01-20,0.006027995715156997
2023-01-23,0.002496603558663546
2023-01-24,0.005313160742710155
2023-01-25,0.0062756485175679
2023-01-26,-0.0019694060549636516
2023-01-27,-0.005262135907469934
2023-01-30,0.0024796112074818577
2023-01-31,0.01121384885321608
2023-02-01,0.00016296409753291385
2023-02-02,-0.01712051418177485
2023-02-03,-0.007465240967487241
2023-02-06,0.005682939535070597
2023-02-07,-0.0016619828988098106
2023-02-08,-0.0058265182503739466
2023-02-09,-0.0016744353828117564
2023-02-10,0.0
2023-02-13,0.016437287466150474
2023-02-14,-0.01666659219855282
2023-02-15,0.0
2023-02-16,-0.006209125617009481
2023-02-17,0.015197656115657932
2023-02-21,-0.005322740115479174
2023-02-22,0.003009965820315319
2023-02-23,0.0018338526274863653
2023-02-24,-0.004160243256898233
2023-02-27,-0.0003342720713067626
2023-02-28,-0.0051821716547595376
2023-03-01,-0.010922592552938704
2023-03-02,0.014611004887897128
2023-03-03,-0.0046886457681507565
2023-03-06,0.01547785744225516
2023-03-07,-0.005798594904898868
2023-03-08,0.000499987732957452
2023-03-09,-0.009660330452723631
2023-03-10,-0.004204393431042619
2023-03-13,0.010133433786420287
2023-03-14,0.003678271235155073
2023-03-15,0.006663295058818575
2023-03-16,0.005502875951211683
2023-03-17,-0.004643570845543787
2023-03-20,0.009663369622296747
2023-03-21,-0.004620375934775822
2023-03-22,-0.0044762349233329335
2023-03-23,-0.002164979627936714
2023-03-24,0.016355363162508185
2023-03-27,0.007389041490082571
2023-03-28,0.0011410244021683447
2023-03-29,0.0071638619258580505
2023-03-30,-0.0001616692958854582
2023-03-31,0.0029101784562348687
2023-04-03,0.005964964766448588
2023-04-04,-0.003044932587594529
2023-04-05,0.009483947074007348
2023-04-06,0.0006369976924209819
2023-04-10,-0.0023869534413794025
2023-04-11,-0.0017546832294476067
2023-04-12,0.0017577675546971427
2023-04-13,0.007337723613281222
2023-04-14,-0.0015835348542883043
2023-04-17,0.0065026038449871315
2023-04-18,0.0015760642535633806
2023-04-19,0.0018878122067116365
2023-04-20,0.0043971006773995125
2023-04-21,0.0014070538065646954
2023-04-24,-0.0015612838318039834
2023-04-25,-0.0015637252507554322
2023-04-26,-0.004698522951246287
2023-04-27,0.0020456116631906163
2023-04-28,0.007380828728076105
2023-05-01,0.002338209282231496
2023-05-02,-0.004510040522522463
2023-05-03,-0.005624408815266602
2023-05-04,0.001099859367867717
2023-05-05,0.004708174862227077
2023-05-08,-0.0015619498343711902
2023-05-09,-0.008291737911798602
2023-05-10,0.0017353730031968162
2023-05-11,0.005669251188609392
2023-05-12,0.003914888357372082
2023-05-15,-0.002651789958221795
2023-05-16,-0.011260543401049317
2023-05-17,-0.0011072072404127997
2023-05-18,-0.005542504959599515
2023-05-19,0.0004780156906811772
2023-05-22,-0.02100934338125593
2023-05-23,-0.0017882767432489954
2023-05-24,-0.008469034036554968
2023-05-25,-0.007720081528982181
2023-05-26,-0.0024829687705134607
2023-05-30,-0.007965612033140834
2023-05-31,-0.0020073228903286777
2023-06-01,0.005698959857664221
2023-06-02,0.0193334619478438
2023-06-05,-0.006703824938695702
2023-06-06,-0.007242870161462078
2023-06-07,-0.0014920705773817655
2023-06-08,0.0024905932573198175
2023-06-09,0.0016566645051649953
2023-06-12,-0.004299676040201539
2023-06-13,0.003985973990547009
2023-06-14,0.006782494283213092
2023-06-15,0.013741616250225519
2023-06-16,0.007186081874568595
2023-06-20,-0.006648201841667367
2023-06-21,0.002775065183321601
2023-06-22,0.006836898509617884
2023-06-23,-0.010509182043617393
2023-06-26,0.0003267382676690467
2023-06-27,-0.0021234113210670813
2023-06-28,-0.00933041078907737
2023-06-29,-0.00826195747942271
2023-06-30,0.003332383855130905
2023-07-03,0.005978036595157388
2023-07-05,0.007428191636985826
2023-07-06,-0.00770106886160371
2023-07-07,-0.013210194962130828
2023-07-10,-0.007529979246276963
2023-07-11,0.0035406747641739678
2023-07-12,0.005376351613591623
2023-07-13,0.00852268256579558
2023-07-14,0.00911354785915841
2023-07-17,-0.0014778730587778899
2023-07-18,-0.0039467592124681206
2023-07-19,0.017665446740596114
2023-07-20,0.012167556535465751
2023-07-21,0.0008013656943754999
2023-07-24,0.0003203830342335401
2023-07-25,-0.0033621772504303093
2023-07-26,0.012851356697205274
2023-07-27,-0.009674862856393629
2023-07-28,0.0006407660684670802
2023-07-31,-0.008802990905507846
2023-08-01,-0.002583498617453439
2023-08-02,0.0030757414485707013
2023-08-03,-0.005164563336260697
2023-08-04,-0.01508754838036308
2023-08-07,0.007906452155556076
2023-08-08,-0.004412470899264775
2023-08-09,0.0022981590514841166
2023-08-10,-0.002292889626435035
2023-08-11,0.00410378705148795
2023-08-14,-0.004740879963941125
2023-08-15,-0.006734539295215725
2023-08-16,0.00016544470033275083
2023-08-17,0.0021493230049349776
2023-08-18,0.005609652138044874
2023-08-21,-0.00853161264070823
2023-08-22,-0.006122610384021843
2023-08-23,0.0034964603178324616
2023-08-24,-0.00265472396926969
2023-08-25,0.004658046354482748
2023-08-28,0.002815112906036976
2023-08-29,-0.0009907801030989427
2023-08-30,-0.0004958813609353685
2023-08-31,-0.010583706267232706
2023-09-01,-0.008691320943306824
2023-09-05,-0.008261621285920118
2023-09-06,-0.0006801302370418316
2023-09-07,-0.0076557334388709375
2023-09-08,0.0
2023-09-11,0.009429226688116188
2023-09-12,-0.009850671720020632
2023-09-13,0.0024014382900043874
2023-09-14,0.008278732268988342
2023-09-15,-0.008894993298365406
2023-09-18,0.006213246597223332
2023-09-19,-0.0020581989688299718
2023-09-20,0.004468865275716771
2023-09-21,-0.01540035969329867
2023-09-22,0.0010427637305305826
2023-09-25,-0.010416631529010068
2023-09-26,-0.008245772078168234
2023-09-27,-0.010259854445472505
2023-09-28,-0.0025023339082980156
2023-09-29,0.0030460809087324847
2023-10-02,-0.008931928192765004
2023-10-03,-0.010814673405625919
2023-10-04,0.002915482641036693
2023-10-05,-0.04832847079578273
2023-10-06,0.014509349170744867
2023-10-09,-0.004892709758992808
2023-10-10,0.021747345784377092
2023-10-11,-0.0059226976553438115
2023-10-12,-0.016756524935669703
2023-10-13,0.0015147238200536872
2023-10-16,0.010209899111736753
2023-10-17,0.011978338021170654
2023-10-18,-0.00036997121273796285
2023-10-19,0.005550474865037458
2023-10-20,0.004047956637218242
2023-10-23,-0.008979310087781078
2023-10-24,0.02884599508202834
2023-10-25,0.008627052447646388
2023-10-26,-0.006058509112919719
2023-10-27,-0.009680990371258913
2023-10-30,0.016473743705759825
2023-10-31,0.006054977624221136
2023-11-01,-0.0008849022589887401
2023-11-02,0.011516481655561739
2023-11-03,-0.006130518449593336
2023-11-06,0.004053547097786048
2023-11-07,0.0036861891230752786
2023-11-08,-0.0015741378968801012
2023-11-09,-0.0075319018749197
2023-11-10,0.0010591051597450551
2023-11-13,0.0037022902933188107
2023-11-14,0.002986081918795458
2023-11-15,0.0019264650571646502
2023-11-16,-0.001048634167004403
2023-11-17,0.001924489972181087
2023-11-20,0.0024451581169278036
2023-11-21,0.01097550831243832
2023-11-22,0.006720590107405888
2023-11-24,0.0025677118479032757
2023-11-27,-0.001878043757120862
2023-11-28,0.002052707079944316
2023-11-29,-0.005974797806745036
2023-11-30,0.011597799724244906
2023-12-01,0.0034222627582523035
2023-12-04,-0.0011936788108057872
2023-12-05,0.0015366140809560669
2023-12-06,-0.0010228842917903158
2023-12-07,0.0023891272035965194
2023-12-08,-0.002213137800975984
2023-12-11,0.0073365512282213
2023-12-12,0.006436316739890646
2023-12-13,0.008582966397427727
2023-12-14,-0.014850659182220505
2023-12-15,-0.007452548028546557
2023-12-18,0.00716724163380289
2023-12-19,-0.0032192835410714826
2023-12-20,-0.020737664197691186
2023-12-21,0.006596079158360357
2023-12-22,0.0056906511347674105
2023-12-26,0.00411510912992874
2023-12-27,0.0025615778451075766
2023-12-28,0.0006813188287100314
2023-12-29,0.0030638123674617823
2024-01-02,0.015102663634576352
2024-01-03,0.00234033351415186
2024-01-04,-0.003335507802060822
2024-01-05,-0.001506084147587572
2024-01-08,0.007373932174093101
2024-01-09,-0.0018300058875958536
2024-01-10,0.003333420828281808
2024-01-11,-0.006478458980819335
2024-01-12,0.009697258948549337
2024-01-16,-0.0066235838404358205
2024-01-17,0.0
2024-01-18,0.0028337365950599214
2024-01-19,-0.0054851829364650495
2024-01-22,-0.004345704922419924
2024-01-23,0.004700241769602487
2024-01-24,-0.015705783404341922
2024-01-25,0.004243629178072972
2024-01-26,0.003549837732102601
2024-01-29,0.006063564811028099
2024-01-30,0.0028463462597081435
2024-01-31,-0.006844830783025779
2024-02-01,0.02504607527838365
2024-02-02,-0.007215455206161958
2024-02-05,-0.0082589485322212
2024-02-06,-0.0016656000077599487
2024-02-07,0.0008341552178732226
2024-02-08,-0.0026669899050227874
2024-02-09,-0.004512897513409553
2024-02-12,0.0023506877398795645
2024-02-13,-0.005862765667303482
2024-02-14,-0.0010109232786006395
2024-02-15,0.0018552463731904556
2024-02-16,-0.00016833388328385546
2024-02-20,0.022057661230481918
2024-02-21,0.008896295448954428
2024-02-22,-0.0014696192190084556
2024-02-23,0.0008175151737295216
2024-02-26,-0.008006565338006921
2024-02-27,-0.006094431154674229
2024-02-28,0.0009942689516546643
2024-02-29,-0.006291393089333908
2024-03-01,-0.008163907075244947
2024-03-04,0.004703537811942438
2024-03-05,-0.004848766619420131
2024-03-06,0.0005040524021560078
2024-03-07,-0.001847215110234779
2024-03-08,0.0013459028209312773
2024-03-11,0.012096844211631819
2024-03-12,0.004316059699069896
2024-03-13,0.010248026482768235
2024-03-14,-0.0022265391712800175
2024-03-15,-0.010247880215630611
2024-03-18,0.004174916796562345
2024-03-19,0.001663104932596804
2024-03-20,0.008633543561557877
2024-03-21,-0.004608940923443772
2024-03-22,0.00033071037058607367
2024-03-25,-0.0014878728275005138
2024-03-26,0.0023179250942859664
2024-03-27,0.008093674161919528
2024-03-28,0.00245793581659437
2024-04-01,-0.008172675910251836
2024-04-02,-0.00873426716816994
2024-04-03,-0.0053200574513171395
2024-04-04,-0.008858421733368593
2024-04-05,0.0035412114303781106
2024-04-08,-0.0040328860887616225
2024-04-09,0.007592426095198501
2024-04-10,-0.013395908436356407
2024-04-11,0.002206409006673349
2024-04-12,-0.013039873982865102
2024-04-15,-0.0024021726229954687
2024-04-16,-0.0013758554307659043
2024-04-17,0.007750515220014131
2024-04-18,0.006836469711295923
2024-04-19,0.021388484017620835
2024-04-22,0.006315570380275082
2024-04-23,0.001486331215932335
2024-04-24,0.015006580903784705
2024-04-25,0.0030869188072331077
2024-04-26,0.0
2024-04-29,0.0048590098944389926
2024-04-30,-0.004351903650425815
2024-05-01,0.0025902658987910776
2024-05-02,0.0009687416089205758
2024-05-03,0.0029036747149195907
2024-05-06,0.002895333245068299
2024-05-07,0.0043303312235492
2024-05-08,0.003672883783932601
2024-05-09,0.0004775072464444641
2024-05-10,0.006043187309753062
2024-05-13,0.005058512039275431
2024-05-14,-0.007549514430892579
2024-05-15,0.00047542185710236495
2024-05-16,0.0030095957611981916
2024-05-17,-0.0045798845563740365
2024-05-20,-0.007298177853683696
2024-05-21,0.005433971883337829
2024-05-22,0.0014305732498907098
2024-05-23,-0.01444430171419031
2024-05-24,-0.0014495972208834473
2024-05-28,-0.0029032719559941578
2024-05-29,-0.0019411283857694306
2024-05-30,0.004376082768897227
2024-05-31,0.015491306420026385
2024-06-03,0.0
2024-06-04,0.0160496048601404
2024-06-05,-0.000312699235197722
2024-06-06,0.0035982481583072268
2024-06-07,-0.003741184969677569
2024-06-10,-0.005007127209387119
2024-06-11,-0.0006289686047409315
2024-06-12,-0.01054291103533267
2024-06-13,0.0017492262005134318
2024-06-14,0.0007199656101120055
2024-06-17,0.001119061870237248
2024-06-18,0.00015977017852875086
2024-06-20,-0.007185092871082044
2024-06-21,0.009488598611020027
2024-06-24,0.019117470837170414
2024-06-25,-0.002032232845071036
2024-06-26,0.003289474100284906
2024-06-27,-0.002185771613310017
2024-06-28,-0.004068218355746667
2024-07-01,-0.005813107112507154
2024-07-02,-0.0020543922995411856
2024-07-03,0.0028503842677047864
2024-07-05,0.006789908114636312
2024-07-08,-0.012547067730419803
2024-07-09,-0.004288446748494379
2024-07-10,0.0022331898445795417
2024-07-11,0.004297320000164584
2024-07-12,0.009508745020208487
2024-07-15,-0.004552623948051893
2024-07-16,0.013562364700603569
2024-07-17,0.014625984313799467
2024-07-18,-0.0003067250488553164
2024-07-19,0.001533971922640598
2024-07-22,-0.007964523349605401
2024-07-23,0.002933496036601202
2024-07-24,0.01308486507101092
2024-07-25,0.003950949574533569
2024-07-26,0.014832795260946163
2024-07-29,-0.0032810246903610674
2024-07-30,0.01271878920664582
2024-07-31,-0.013889062054171841
2024-08-01,0.018279849081294985
2024-08-02,0.02015898629749291
2024-08-05,-0.01774138149718041
2024-08-06,-0.0007340932045806214
2024-08-07,0.006024912003700367
2024-08-08,0.003944154108748377
2024-08-09,-0.0007275990429952417
2024-08-12,-0.007425667781610246
2024-08-13,0.004253864955897191
2024-08-14,0.0017531015436564878
2024-08-15,0.0010204898633929815
2024-08-16,0.007720268790270879
2024-08-19,-0.0028908818456074847
2024-08-20,0.0057986436078836245
2024-08-21,0.0027386944908374122
2024-08-22,-0.003449796363123925
2024-08-23,0.006634746738794606
2024-08-26,0.01504531389277397
2024-08-27,0.009316804170317106
2024-08-28,0.0034966034011953973
2024-08-29,0.00418116866995577
2024-08-30,0.005829397494437227
2024-09-03,0.007451040255294972
2024-09-04,-0.0061634064181845805
2024-09-05,-0.019156532972232854
2024-09-06,-0.0004215016441400099
2024-09-09,0.009980123747859171
2024-09-10,-0.004175125557207893
2024-09-11,-0.006569056063423728
2024-09-12,0.0021106314410810345
2024-09-13,0.009399786286562462
2024-09-16,0.009662317534387288
2024-09-17,-0.004160683702500112
2024-09-18,-0.0006964376349313239
2024-09-19,-0.015749118451089505
2024-09-20,0.014443471575377842
2024-09-23,0.0012564995360333509
2024-09-24,-0.00557660199707577
2024-09-25,0.0016821263534252395
2024-09-26,-0.000699849288269494
2024-09-27,0.005462310506798573
2024-09-30,0.0009751486238662732
2024-10-01,-0.0020873452947679505
2024-10-02,-0.009761692748472828
2024-10-03,-0.006900455580505449
2024-10-04,-0.004962982338424404
2024-10-07,-0.016531305932023233
2024-10-08,0.0024633867994914294
2024-10-09,0.005637596123448496
2024-10-10,-0.004599726075308896
2024-10-11,0.004620981323596451
2024-10-14,0.011067885528944332
2024-10-15,0.0
2024-10-16,0.003269880466195474
2024-10-17,-0.009494239110769298
2024-10-18,0.007725516198009652
2024-10-21,-0.01405456166123975
2024-10-22,0.0
2024-10-23,-0.020734359359995125
2024-10-24,-0.0104398151396482
2024-10-25,-0.005646301062967707
2024-10-28,-0.0037357003534842503
2024-10-29,-0.01664925026888453
2024-10-30,0.005491250319127117
2024-10-31,-0.009253752951811078
2024-11-01,-0.0045934972303263155
2024-11-04,0.001538293288300352
2024-11-05,0.003993271689176181
2024-11-06,-0.025546897874057728
2024-11-07,-0.0006279965336807303
2024-11-08,0.004084164605729246
2024-11-11,-0.008760813786440669
2024-11-12,-0.0025252758589044966
2024-11-13,-0.003164633863530164
2024-11-14,-0.007142824408473358
2024-11-15,-0.012949644623137857
2024-11-18,0.0019436039841120856
2024-11-19,0.011800865778416325
2024-11-20,0.006390760699195308
2024-11-21,0.012224177442126782
2024-11-22,0.0025093708334380516
2024-11-25,0.007196539588338879
2024-11-26,0.002640607934654593
2024-11-27,-0.0018589947078443414
2024-11-29,0.002111095793772222
2024-12-02,-0.006710346084704999
2024-12-03,-0.002042410227895197
2024-12-04,-0.020623476648321204
2024-12-05,0.011412959026593006
2024-12-06,-0.006198382522985102
2024-12-09,0.0011195947539244244
2024-12-10,0.004951961044471487
2024-12-11,-0.004291845765070579
2024-12-12,0.019157061102348605
2024-12-13,-0.011278092604502965
2024-12-16,-0.009030411118759907
2024-12-17,0.01358907656581465
2024-12-18,-0.008675097725808434
2024-12-19,-0.006364350518751505
2024-12-20,0.0016013424562100198
2024-12-23,-0.0027178916637961015
2024-12-24,0.007374135085932432
2024-12-26,-0.004296563313003543
2024-12-27,-0.0019178873510071748
2024-12-30,-0.006725408897392149
2024-12-31,0.003707935815427721
2025-01-02,-0.006745868872040095
2025-01-03,-0.0014554115696692183
2025-01-06,-0.015222662880024385
2025-01-07,0.0004933980926782322
2025-01-08,0.014299722187516517
2025-01-10,-0.01037102407639312
2025-01-13,0.009497244785006798
2025-01-14,0.006326005508553445
2025-01-15,-0.004352031164912895
