Date,VTI
2021-12-01,-0.0140928917443639
2021-12-02,0.016249429706526985
2021-12-03,-0.011586077817109297
2021-12-06,0.012846596458225168
2021-12-07,0.021395650036343472
2021-12-08,0.004306499656695495
2021-12-09,-0.009533604299485243
2021-12-10,0.006809251463761656
2021-12-13,-0.00910110775304529
2021-12-14,-0.007499524315454198
2021-12-15,0.015409440284652964
2021-12-16,-0.011204061648838248
2021-12-17,-0.004566179492091371
2021-12-20,-0.014058733967601267
2021-12-21,0.019601032253275807
2021-12-22,0.009886539655972415
2021-12-23,0.006903366924672305
2021-12-27,0.013131230068644584
2021-12-28,-0.002057995512638522
2021-12-29,0.0005773814907894526
2021-12-30,-0.0016076401169938803
2021-12-31,-0.0031789768959351594
2022-01-03,0.00633708842054026
2022-01-04,-0.0018934437719529962
2022-01-05,-0.021689745435345853
2022-01-06,-0.0002528538219850329
2022-01-07,-0.004553273873210029
2022-01-10,-0.0017363833032059128
2022-01-11,0.009970083610421954
2022-01-12,0.0015543666365718245
2022-01-13,-0.014638079613347843
2022-01-14,0.0003832338445448613
2022-01-18,-0.019445298554361834
2022-01-19,-0.010501272685932594
2022-01-20,-0.011665101272026468
2022-01-21,-0.019789486349809815
2022-01-24,0.006427869092660243
2022-01-25,-0.01398826953525445
2022-01-26,-0.0038773027209122457
2022-01-27,-0.007418800244876289
2022-01-28,0.024636823819434106
2022-01-31,0.02125268375240008
2022-02-01,0.007627493496815019
2022-02-02,0.0066072190992894075
2022-02-03,-0.023777473870954413
2022-02-04,0.006634466651107562
2022-02-07,-0.002521192536510508
2022-02-08,0.009179374423513353
2022-02-09,0.016258910388966097
2022-02-10,-0.016949820949278993
2022-02-11,-0.019397320897050152
2022-02-14,-0.003678208931018001
2022-02-15,0.017783015374057687
2022-02-16,0.0009291139955995842
2022-02-17,-0.02271529239097425
2022-02-18,-0.008003984568984879
2022-02-22,-0.011487445048953049
2022-02-23,-0.018399915313413118
2022-02-24,0.017523188625515607
2022-02-25,0.022254066192339828
2022-02-28,-0.0010837735673943083
2022-03-01,-0.015599014460184968
2022-03-02,0.018969457158608316
2022-03-03,-0.007617754109071617
2022-03-04,-0.009992619364881383
2022-03-07,-0.030831574223161518
2022-03-08,-0.005633193412284521
2022-03-09,0.027755265870675228
2022-03-10,-0.004493434335447244
2022-03-11,-0.013586840173074544
2022-03-14,-0.009859157305861288
2022-03-15,0.020867170512429256
2022-03-16,0.025013899308312215
2022-03-17,0.013385508202390373
2022-03-18,0.011681281689956746
2022-03-21,-0.0009324251327236244
2022-03-22,0.01226811873887268
2022-03-23,-0.013619882594234634
2022-03-24,0.014245665408196828
2022-03-25,0.004270766450229058
2022-03-28,0.006488614814781135
2022-03-29,0.01515886251559917
2022-03-30,-0.008109863764886982
2022-03-31,-0.015097711551195991
2022-04-01,0.003996991987507581
2022-04-04,0.008487189026233244
2022-04-05,-0.014619156552185597
2022-04-06,-0.011490234399526011
2022-04-07,0.0037855067643548512
2022-04-08,-0.0031056729098186686
2022-04-11,-0.015621533272648369
2022-04-12,-0.0030744398698532294
2022-04-13,0.013106481350133814
2022-04-14,-0.012175953887646473
2022-04-18,-0.0017219580497647158
2022-04-19,0.0176132351131133
2022-04-20,-0.0012936803274989916
2022-04-21,-0.01634831484262078
2022-04-22,-0.027245182503813914
2022-04-25,0.0054615266128184015
2022-04-26,-0.028506318911226125
2022-04-27,0.0019592984538916447
2022-04-28,0.024372802302561114
2022-04-29,-0.03673705658175597
2022-05-02,0.007540687176522898
2022-05-03,0.004749607231756547
2022-05-04,0.02931755499769384
2022-05-05,-0.03687897012693275
2022-05-06,-0.008043524944075897
2022-05-09,-0.03544546530062176
2022-05-10,0.002013509440895511
2022-05-11,-0.018085821672664926
2022-05-12,0.0010744825891200183
2022-05-13,0.02678104910278689
2022-05-16,-0.00492778497900459
2022-05-17,0.02135963085706627
2022-05-18,-0.03913212616088935
2022-05-19,-0.004434460668768514
2022-05-20,0.0
2022-05-23,0.017100356571007058
2022-05-24,-0.010017437023498443
2022-05-25,0.01113544469673533
2022-05-26,0.020466639277734178
2022-05-27,0.025329015568042124
2022-05-31,-0.008218363533774031
2022-06-01,-0.006590547519569889
2022-06-02,0.020390202684540837
2022-06-03,-0.015966923820471046
2022-06-06,0.002963345439611631
2022-06-07,0.010850191368910744
2022-06-08,-0.01121281073566982
2022-06-09,-0.023939870798054375
2022-06-10,-0.02969075211068095
2022-06-13,-0.0408330240085768
2022-06-14,-0.0028273914767401598
2022-06-15,0.014551691273962053
2022-06-16,-0.034908271044494565
2022-06-17,0.003770102638885886
2022-06-21,0.02422311541457267
2022-06-22,-0.00015951835791871982
2022-06-23,0.009066946976752588
2022-06-24,0.03231450412934911
2022-06-27,-0.003074134678061835
2022-06-28,-0.02060725596668378
2022-06-29,-0.0016791922124105296
2022-06-30,-0.008619815623826299
2022-07-01,0.010550327988805952
2022-07-05,0.0035674576387165757
2022-07-06,0.001986539697798939
2022-07-07,0.01648647294314909
2022-07-08,-0.0010261358499471518
2022-07-11,-0.01263945336412764
2022-07-12,-0.008638217400401937
2022-07-13,-0.004356743195077728
2022-07-14,-0.004428656202956849
2022-07-15,0.019434493957248167
2022-07-18,-0.006908616522520061
2022-07-19,0.027931662765913856
2022-07-20,0.00809084881464539
2022-07-21,0.009893546253862517
2022-07-22,-0.010846310067258336
2022-07-25,0.001364384785384809
2022-07-26,-0.012363086605142626
2022-07-27,0.02626194979005647
2022-07-28,0.013043927610368655
2022-07-29,0.013613197185495363
2022-08-01,-0.002327225881788464
2022-08-02,-0.005394405708511907
2022-08-03,0.01607546182849795
2022-08-04,-0.0009617826093403226
2022-08-05,-0.00033706453464943387
2022-08-08,0.0009149980634408639
2022-08-09,-0.006302061763684308
2022-08-10,0.02280196986312899
2022-08-11,4.760086301969224e-05
2022-08-12,0.017322680517680267
2022-08-15,0.003908120784799518
2022-08-16,0.0021319047422050375
2022-08-17,-0.008971634353141189
2022-08-18,0.0026132700759220473
2022-08-19,-0.014288304097916926
2022-08-22,-0.021389209047961932
2022-08-23,-0.001881681048364281
2022-08-24,0.0042055576316128995
2022-08-25,0.01448926706999809
2022-08-26,-0.033119798379048326
2022-08-29,-0.007312304049129192
2022-08-30,-0.01112314785443369
2022-08-31,-0.007348957244734278
2022-09-01,0.0006043595837088578
2022-09-02,-0.009915374139445765
2022-09-06,-0.004067037807835239
2022-09-07,0.01847804359393801
2022-09-08,0.00791855423261878
2022-09-09,0.016607811715526388
2022-09-12,0.0107606447591313
2022-09-13,-0.04297116482268015
2022-09-14,0.0038931784572342476
2022-09-15,-0.01067785183388048
2022-09-16,-0.00911287943929906
2022-09-19,0.007090305707800448
2022-09-20,-0.011632216213652069
2022-09-21,-0.017085659101722217
2022-09-22,-0.011185825319984355
2022-09-23,-0.017248370812881553
2022-09-26,-0.010962719530491216
2022-09-27,-0.0014816257415846135
2022-09-28,0.02104737248810773
2022-09-29,-0.020774944588728084
2022-09-30,-0.013576075799712428
2022-10-03,0.025408285876421965
2022-10-04,0.032114075538228315
2022-10-05,-0.0018952190549952341
2022-10-06,-0.009547250461901524
2022-10-07,-0.028599044701063114
2022-10-10,-0.007949242022271541
2022-10-11,-0.006410777440011506
2022-10-12,-0.002725494797778283
2022-10-13,0.024818730142792678
2022-10-14,-0.023564744524857795
2022-10-17,0.02669756526188971
2022-10-18,0.012214111476291034
2022-10-19,-0.00852744119006077
2022-10-20,-0.008654517574356202
2022-10-21,0.023026105754759163
2022-10-24,0.010773944353810627
2022-10-25,0.018099161412702625
2022-10-26,-0.006167681422658999
2022-10-27,-0.0046934483856478915
2022-10-28,0.02326425587455727
2022-10-31,-0.006451916117106715
2022-11-01,-0.0030925289124116295
2022-11-02,-0.02631444019240292
2022-11-03,-0.009557023674159226
2022-11-04,0.012865770499877804
2022-11-07,0.009103596834027172
2022-11-08,0.005245177370712284
2022-11-09,-0.02154880070904841
2022-11-10,0.056577604809882054
2022-11-11,0.010194764722064154
2022-11-14,-0.009042683944853303
2022-11-15,0.01013356473662741
2022-11-16,-0.010181606969368984
2022-11-17,-0.0041850659082026676
2022-11-18,0.004708828536669651
2022-11-21,-0.004233345757585161
2022-11-22,0.013108572488504722
2022-11-23,0.0060948321807201555
2022-11-25,0.0007447576436829806
2022-11-28,-0.016225005760378552
2022-11-29,-0.0015634619628391855
2022-11-30,0.03081412471303513
2022-12-01,0.0005881049511329284
2022-12-02,-0.0009305270254725828
2022-12-05,-0.019657765605395228
2022-12-06,-0.015001620825790818
2022-12-07,-0.0016245393242070305
2022-12-08,0.008644551377592125
2022-12-09,-0.00836884945276506
2022-12-12,0.014387604414793032
2022-12-13,0.007467377050579982
2022-12-14,-0.005571695508547525
2022-12-15,-0.024912254208658058
2022-12-16,-0.011440498185982029
2022-12-19,-0.010067934008488377
2022-12-20,0.002096743802884271
2022-12-21,0.015119089084006498
2022-12-22,-0.014183647501981533
2022-12-23,0.005515599943128002
2022-12-27,-0.004179401985581532
2022-12-28,-0.01259032456630993
2022-12-29,0.01838258416519145
2022-12-30,-0.002556183202615747
2023-01-03,-0.004079841769644488
2023-01-04,0.00887563127324631
2023-01-05,-0.011712714598752338
2023-01-06,0.022069998612225028
2023-01-09,0.00041228882872901274
2023-01-10,0.007881763981037349
2023-01-11,0.013186796834239845
2023-01-12,0.004842971610516944
2023-01-13,0.004267099054472867
2023-01-17,-0.001349549033427988
2023-01-18,-0.015768124418543916
2023-01-19,-0.008137413576897568
2023-01-20,0.019177333386596107
2023-01-23,0.01267864926763207
2023-01-24,-0.0016395077741311326
2023-01-25,0.0004976195301853448
2023-01-26,0.010295863553133167
2023-01-27,0.004037107905709547
2023-01-30,-0.013386288204530694
2023-01-31,0.016003184593107678
2023-02-01,0.012180120613352052
2023-02-02,0.014933279484610873
2023-02-03,-0.010332823386423384
2023-02-06,-0.007505707325441868
2023-02-07,0.012604347655815307
2023-02-08,-0.010676063646962941
2023-02-09,-0.009726643766026388
2023-02-10,0.0018080160406801493
2023-02-13,0.011901897093574476
2023-02-14,0.0003857147065258193
2023-02-15,0.004481260352161565
2023-02-16,-0.0133360734086434
2023-02-17,-0.002917133256065796
2023-02-21,-0.02072351288562957
2023-02-22,-0.0008464826086734822
2023-02-23,0.005332327992820574
2023-02-24,-0.011153426603282779
2023-02-27,0.0035592068685643685
2023-02-28,-0.003346812317688519
2023-03-01,0.0024058696581006345
2023-03-02,0.0015500199161442296
2023-03-03,0.016274738158630342
2023-03-06,-0.001326304136201606
2023-03-07,-0.014904109071652627
2023-03-08,0.0012981558550646533
2023-03-09,-0.01974767760489171
2023-03-10,-0.016838620306214303
2023-03-13,-0.004139279165975562
2023-03-14,0.017821505995885945
2023-03-15,-0.007708468110800393
2023-03-16,0.017285760136942274
2023-03-17,-0.012895654211856344
2023-03-20,0.008709498386131331
2023-03-21,0.014272010082542197
2023-03-22,-0.017876878644712324
2023-03-23,0.0018222750821377254
2023-03-24,0.006285191372679355
2023-03-27,0.0025388267351884597
2023-03-28,-0.0014181586936767854
2023-03-29,0.014405220947050879
2023-03-30,0.005400373403802172
2023-03-31,0.015069555727189599
2023-04-03,0.0026455776114033824
2023-04-04,-0.006694671038427691
2023-04-05,-0.0036404720158652593
2023-04-06,0.0033081813373008195
2023-04-10,0.0022636802501074804
2023-04-11,0.0010311804367835187
2023-04-12,-0.004218396937264113
2023-04-13,0.013004367882883283
2023-04-14,-0.0027717564402701678
2023-04-17,0.0039984266091073195
2023-04-18,0.00048572203931440683
2023-04-19,0.00048533154061036754
2023-04-20,-0.006210467083001547
2023-04-21,0.0008787852740261837
2023-04-24,0.0003902369416739493
2023-04-25,-0.016676296421809678
2023-04-26,-0.004512553732494151
2023-04-27,0.018779745516555257
2023-04-28,0.008702972378823226
2023-05-01,-0.0004846258155809524
2023-05-02,-0.012221196352085073
2023-05-03,-0.005842520948952656
2023-05-04,-0.007457153412088524
2023-05-05,0.018459625603841845
2023-05-08,0.0010747962611910022
2023-05-09,-0.0040993262210231585
2023-05-10,0.0044103089488249925
2023-05-11,-0.001317407431101536
2023-05-12,-0.002344775291913681
2023-05-15,0.004260083878495635
2023-05-16,-0.007752836502127991
2023-05-17,0.012972977035788702
2023-05-18,0.009944820302715485
2023-05-19,-0.0024016667025080762
2023-05-22,0.0017332832030863
2023-05-23,-0.010574307447918208
2023-05-24,-0.0077241357745096995
2023-05-25,0.006805096716506975
2023-05-26,0.013177774287945754
2023-05-30,0.0003359222978767118
2023-05-31,-0.005997176845855212
2023-06-01,0.009991257649556662
2023-06-02,0.016535234740911786
2023-06-05,-0.0026327202453848564
2023-06-06,0.004572333395066686
2023-06-07,-0.0019706666714512933
2023-06-08,0.004701260481037028
2023-06-09,0.0010763025919313662
2023-06-12,0.008974887281400612
2023-06-13,0.007366362879365429
2023-06-14,0.0
2023-06-15,0.012187078740643953
2023-06-16,-0.0037711265760144164
2023-06-20,-0.004925607585947067
2023-06-21,-0.005500166608647383
2023-06-22,0.0026731384756075727
2023-06-23,-0.008272882908369694
2023-06-26,-0.0034891737400279954
2023-06-27,0.012185432465843027
2023-06-28,0.0008300707895614323
2023-06-29,0.004793124772958679
2023-06-30,0.010366019415638084
2023-07-03,0.0029962549515161196
2023-07-05,-0.0030325631462505553
2023-07-06,-0.00889816356390627
2023-07-07,-0.0012367850452176254
2023-07-10,0.0043570020611189975
2023-07-11,0.00785428712266123
2023-07-12,0.007657087881650648
2023-07-13,0.008453176772986737
2023-07-14,-0.0014712317193849023
2023-07-17,0.0037953731756679154
2023-07-18,0.007962805315418597
2023-07-19,0.0026035528325158985
2023-07-20,-0.007218869220351087
2023-07-21,-8.853094300742548e-05
2023-07-24,0.003547322465491387
2023-07-25,0.002518433269408149
2023-07-26,0.0007493647154290795
2023-07-27,-0.00770718256568248
2023-07-28,0.010430121888814314
2023-07-31,0.0030307551475290406
2023-08-01,-0.0027151351162363335
2023-08-02,-0.01418352866198258
2023-08-03,-0.0028952507593575927
2023-08-04,-0.004244058123636263
2023-08-07,0.00767172204550004
2023-08-08,-0.0046301606041468935
2023-08-09,-0.007156667085770785
2023-08-10,0.00018019562809667988
2023-08-11,-0.0009457851149623497
2023-08-14,0.0049591773118424776
2023-08-15,-0.011350249284503344
2023-08-16,-0.008258789472425643
2023-08-17,-0.008190594009251484
2023-08-18,0.0011535122481869386
2023-08-21,0.005760184548252667
2023-08-22,-0.002657467860659457
2023-08-23,0.010933523944007817
2023-08-24,-0.013405493829008353
2023-08-25,0.006816996323820934
2023-08-28,0.006404440012861112
2023-08-29,0.014546264722075541
2023-08-30,0.00443560559862588
2023-08-31,-0.0010705154623993351
2023-09-01,0.003304435060465627
2023-09-05,-0.005963955169774882
2023-09-06,-0.006268585945848226
2023-09-07,-0.00342432297711992
2023-09-08,0.001085179017939586
2023-09-11,0.006277423540248517
2023-09-12,-0.0048470118475784085
2023-09-13,0.00013522142239486001
2023-09-14,0.008567827994121258
2023-09-15,-0.011758907550949105
2023-09-18,9.069642141223966e-05
2023-09-19,-0.0025334533892829025
2023-09-20,-0.008844005031257485
2023-09-21,-0.016772171664717783
2023-09-22,-0.0021018972919393253
2023-09-25,0.004025444963378533
2023-09-26,-0.014405514131658026
2023-09-27,0.0010406706071819372
2023-09-28,0.0066151231317088666
2023-09-29,-0.002910307822732827
2023-10-02,-0.0013182408921807998
2023-10-03,-0.014519417645817878
2023-10-04,0.007223201573423932
2023-10-05,-0.0005223607581869016
2023-10-06,0.011926795504342724
2023-10-09,0.006292144510209319
2023-10-10,0.006206383905243529
2023-10-11,0.003941944166364175
2023-10-12,-0.008037680751388443
2023-10-13,-0.005634783213215533
2023-10-16,0.01161426767087681
2023-10-17,0.001296124847336877
2023-10-18,-0.014794819462506159
2023-10-19,-0.009432607507420476
2023-10-20,-0.012365072390313148
2023-10-23,-0.0027341773227365085
2023-10-24,0.007551829975620539
2023-10-25,-0.014846860047189936
2023-10-26,-0.010370471300691464
2023-10-27,-0.005386316447040018
2023-10-30,0.011520238254288495
2023-10-31,0.006473338829511066
2023-11-01,0.010010048056153575
2023-11-02,0.019869911942511864
2023-11-03,0.01126702989284567
2023-11-06,0.00041787684790484114
2023-11-07,0.002969854545374462
2023-11-08,-0.00013901693079887423
2023-11-09,-0.008514068274120823
2023-11-10,0.014887796290704802
2023-11-13,-0.0005977804455690183
2023-11-14,0.022178185747026236
2023-11-15,0.002475968032598086
2023-11-16,-0.0006736155730037163
2023-11-17,0.0025162139826460095
2023-11-20,0.007529837384658844
2023-11-21,-0.0027135915677456435
2023-11-22,0.004282227458062282
2023-11-24,0.0010660622860778624
2023-11-27,-0.0012866552373714812
2023-11-28,0.0006218496510728144
2023-11-29,0.0004439624650556251
2023-11-30,0.004127306432851308
2023-12-01,0.008441689243678274
2023-12-04,-0.003593750086636427
2023-12-05,-0.0019353443487674094
2023-12-06,-0.004230846162263102
2023-12-07,0.008010583071173416
2023-12-08,0.004785943125126257
2023-12-11,0.004107357385631616
2023-12-12,0.0037859562440303307
2023-12-13,0.015520972633540353
2023-12-14,0.0059337951545432865
2023-12-15,-0.0013580022534487313
2023-12-18,0.004334728487887407
2023-12-19,0.007320283673288186
2023-12-20,-0.01491222499396827
2023-12-21,0.01105758463800055
2023-12-22,0.0022872704425671575
2023-12-26,0.004944276982257634
2023-12-27,0.0018923195545470506
2023-12-28,-0.0005034980157829771
2023-12-29,-0.0038215825115518465
2024-01-02,-0.006702671715719699
2024-01-03,-0.009591169067410532
2024-01-04,-0.0025710101283750175
2024-01-05,0.0015035709980326661
2024-01-08,0.014284432810640846
2024-01-09,-0.0018608349582841521
2024-01-10,0.005169237207245603
2024-01-11,-0.0006743941438160928
2024-01-12,0.00016864589237997052
2024-01-16,-0.004639138389373354
2024-01-17,-0.006016654236637997
2024-01-18,0.00882396710208222
2024-01-19,0.012169195148264311
2024-01-22,0.004341617916455931
2024-01-23,0.001828955873878657
2024-01-24,-0.0001658820209695655
2024-01-25,0.005560681464133799
2024-01-26,-0.0008254802348074408
2024-01-29,0.009086418596877088
2024-01-30,-0.001391564775306886
2024-01-31,-0.016845513977119975
2024-02-01,0.013465540771235851
2024-02-02,0.008556011108065142
2024-02-05,-0.004731012191782957
2024-02-06,0.0034013315713958825
2024-02-07,0.007882354991582519
2024-02-08,0.0024718839866533227
2024-02-09,0.00610365326167539
2024-02-12,0.000964287881118242
2024-02-13,-0.016015320706181058
2024-02-14,0.011054489770421894
2024-02-15,0.007706203799323408
2024-02-16,-0.005244823800474863
2024-02-20,-0.006278780384144533
2024-02-21,0.00020255784123346388
2024-02-22,0.01976113982791672
2024-02-23,0.0006749390575802039
2024-02-26,-0.003015868740974148
2024-02-27,0.0027861963756381503
2024-02-28,-0.0016671105336222292
2024-02-29,0.004214397090666067
2024-03-01,0.009185182562142957
2024-03-04,-0.0009808176845436112
2024-03-05,-0.01060269903411759
2024-03-06,0.0059138731866290595
2024-03-07,0.009745882473696232
2024-03-08,-0.005783349449640651
2024-03-11,-0.0016113713453416167
2024-03-12,0.00988114654253791
2024-03-13,-0.0012475577816476457
2024-03-14,-0.0038638768264805945
2024-03-15,-0.005916458809401948
2024-03-18,0.005084364742081959
2024-03-19,0.0057648381982731145
2024-03-20,0.010137520109327669
2024-03-21,0.004130357219919389
2024-03-22,-0.0028123003212293662
2024-03-25,-0.0022436199391226985
2024-03-26,-0.0017835520074603872
2024-03-27,0.008816796319401243
2024-03-28,0.0006545954077790128
2024-04-01,-0.0007695445354127806
2024-04-02,-0.009241283752111196
2024-04-03,0.001554458305218942
2024-04-04,-0.011990617214159394
2024-04-05,0.010093849218173911
2024-04-08,0.0011665861181255899
2024-04-09,0.0014369708296566586
2024-04-10,-0.011169334830050892
2024-04-11,0.006785090132152449
2024-04-12,-0.01441373991364936
2024-04-15,-0.012292445778992023
2024-04-16,-0.0030011701009260427
2024-04-17,-0.005860368948729877
2024-04-18,-0.002059073834278502
2024-04-19,-0.007848827243651213
2024-04-22,0.009827524657913589
2024-04-23,0.011912443329259226
2024-04-24,0.00023932774826773695
2024-04-25,-0.00474759718469675
2024-04-26,0.009300076904119381
2024-04-29,0.0039321138397843125
2024-04-30,-0.01645773040974663
2024-05-01,-0.002493759447457111
2024-05-02,0.010363236891531402
2024-05-03,0.011853402656092138
2024-05-06,0.010728600745195882
2024-05-07,0.0008975877925121445
2024-05-08,-0.0007019843385422941
2024-05-09,0.005891590474126351
2024-05-10,0.0009308057632415601
2024-05-13,0.0005427742073889075
2024-05-14,0.004880008411292991
2024-05-15,0.012295602988345644
2024-05-16,-0.002703841742331403
2024-05-17,0.001412737885062798
2024-05-20,0.0010294333713487536
2024-05-21,0.002056450649009056
2024-05-22,-0.0033824735080031365
2024-05-23,-0.008504332054028119
2024-05-24,0.007231009163016333
2024-05-28,0.0
2024-05-29,-0.00821022076821476
2024-05-30,-0.004889686611036059
2024-05-31,0.007699640086845427
2024-06-03,0.0003071554692291034
2024-06-04,-0.00011516299056602008
2024-06-05,0.01224627189162053
2024-06-06,-0.0008722954259536841
2024-06-07,-0.0018979370291117847
2024-06-10,0.0033465181417875467
2024-06-11,0.001705772553191709
2024-06-12,0.009421941677844936
2024-06-13,0.0004496242602287648
2024-06-14,-0.0007492721582953443
2024-06-17,0.007611897601296214
2024-06-18,0.00253031626267175
2024-06-20,-0.002523929921744883
2024-06-21,-0.001525827654934253
2024-06-24,-0.0016771739075766012
2024-06-25,0.0032851163223381885
2024-06-26,-3.6902088366264074e-05
2024-06-27,0.0024185773836737923
2024-06-28,-0.0034200122442868963
2024-07-01,0.002018765199335748
2024-07-02,0.005782529748557641
2024-07-03,0.004117236914708888
2024-07-05,0.005208299640226954
2024-07-08,0.0013598564135048896
2024-07-09,-0.00025672844866808653
2024-07-10,0.009690802123690556
2024-07-11,-0.004471973649758709
2024-07-12,0.00661018565415783
2024-07-15,0.004280811815821073
2024-07-16,0.00823649212580091
2024-07-17,-0.014116976888257193
2024-07-18,-0.008721920384049509
2024-07-19,-0.0062326576032758485
2024-07-22,0.010440644411012778
2024-07-23,-0.0007305106484086776
2024-07-24,-0.02250733244217029
2024-07-25,-0.003849733450319248
2024-07-26,0.01196992141699127
2024-07-29,7.398001217762129e-05
2024-07-30,-0.004152545703916988
2024-07-31,0.014818294809213262
2024-08-01,-0.01566581911109699
2024-08-02,-0.020126692668175794
2024-08-05,-0.029364772075069823
2024-08-06,0.010149681484364903
2024-08-07,-0.007642444483091038
2024-08-08,0.02341668697587651
2024-08-09,0.0043166378580226095
2024-08-12,-0.0006466871230880189
2024-08-13,0.016631577920047658
2024-08-14,0.002845312586340354
2024-08-15,0.017321124548100864
2024-08-16,0.00238534956783254
2024-08-19,0.009444281566387547
2024-08-20,-0.002429536578060776
2024-08-21,0.005016763851379391
2024-08-22,-0.008464287455473118
2024-08-23,0.012658903676858069
2024-08-26,-0.0025215815294462596
2024-08-27,0.0009028494874008253
2024-08-28,-0.006098271723795401
2024-08-29,0.0009802297624958989
2024-08-30,0.009647747537562701
2024-09-03,-0.02151747364447887
2024-09-04,-0.002239420271885284
2024-09-05,-0.0030907453228615767
2024-09-06,-0.01660910421295292
2024-09-09,0.010696684738996654
2024-09-10,0.0038992428313076033
2024-09-11,0.009950448457882288
2024-09-12,0.00831394306677935
2024-09-13,0.006974169582415479
2024-09-16,0.001984040588678404
2024-09-17,0.0010079566996301637
2024-09-18,-0.002517410599757408
2024-09-19,0.01694619037138323
2024-09-20,-0.002091983869948355
2024-09-23,0.002487133238121997
2024-09-24,0.002516317996361872
2024-09-25,-0.0032877444706492787
2024-09-26,0.004469106684449109
2024-09-27,-0.000988298981753899
2024-09-30,0.003935663192297545
2024-10-01,-0.009111688037152232
2024-10-02,0.00021389216856881887
2024-10-03,-0.002137908839655922
2024-10-04,0.009677216093172625
2024-10-07,-0.00912468074202366
2024-10-08,0.00842343673637247
2024-10-09,0.006972868478377414
2024-10-10,-0.0020740549500186667
2024-10-11,0.007748931415692439
2024-10-14,0.007794280678225629
2024-10-15,-0.006867073812609981
2024-10-16,0.005098603632341492
2024-10-17,-0.00020851178692760097
2024-10-18,0.0039271228787085555
2024-10-21,-0.003150301384084342
2024-10-22,-0.0011457989051470996
2024-10-23,-0.009038610917800116
2024-10-24,0.0026660124859418932
2024-10-25,-0.0009446291343477853
2024-10-28,0.004062688783736279
2024-10-29,0.001325225754333026
2024-10-30,-0.002473405676322704
2024-10-31,-0.018646944449887792
2024-11-01,0.004269994654047871
2024-11-04,-0.0018070676127619478
2024-11-05,0.012707674679898417
2024-11-06,0.02797068076191911
2024-11-07,0.006989838026674855
2024-11-08,0.004672551402235214
2024-11-11,0.0027975529895938323
2024-11-12,-0.003932366646615448
2024-11-13,-0.00047231632023303494
2024-11-14,-0.007392980588729503
2024-11-15,-0.012685329027809056
2024-11-18,0.00406466478972578
2024-11-19,0.004597098272895561
2024-11-20,0.0005805514930437017
2024-11-21,0.0069965182864972775
2024-11-22,0.004948329992779943
2024-11-25,0.0048902136006607755
2024-11-26,0.00365823468491544
2024-11-27,-0.0028423825139004544
2024-11-29,0.005566730510274898
2024-12-02,0.001900858427374752
2024-12-03,0.0
2024-12-04,0.006723762368120889
2024-12-05,-0.002777238621006095
2024-12-06,0.0027849731560134483
2024-12-09,-0.006381165203281247
2024-12-10,-0.003760274048631551
2024-12-11,0.008049495949791874
2024-12-12,-0.005698872714467229
2024-12-13,-0.0004999302362523883
2024-12-16,0.004067654893477268
2024-12-17,-0.004947687621432828
2024-12-18,-0.030934976135239434
2024-12-19,-0.001411987810869264
2024-12-20,0.011380251696093246
2024-12-23,0.005681588667777682
2024-12-24,0.010612349476929461
2024-12-26,0.0005721113397696431
