Date,CLSK
2022-08-26,-0.06926400492442752
2022-08-29,-0.016279108966600786
2022-08-30,0.009456255714577644
2022-08-31,0.0023419739874719347
2022-09-01,-0.04672903651825999
2022-09-02,-0.004901956201103785
2022-09-06,-0.022167466856587215
2022-09-07,0.07556673807413161
2022-09-08,0.058548009629207254
2022-09-09,0.06415928386654168
2022-09-12,0.016632000968346272
2022-09-13,-0.08588958849927253
2022-09-14,-0.04026841986292473
2022-09-15,-0.05594400308910452
2022-09-16,-0.0765432510120132
2022-09-19,-0.053475948442173626
2022-09-20,-0.048022620939509264
2022-09-21,-0.032640919534504986
2022-09-22,-0.030674817461688986
2022-09-23,-0.015822844739486586
2022-09-26,0.006430938913094986
2022-09-27,0.028753965136958826
2022-09-28,0.05590064135337647
2022-09-29,-0.055882368203264976
2022-09-30,-0.009345785368615966
2022-10-03,0.0
2022-10-04,0.0849056525969969
2022-10-05,-0.034782644150462394
2022-10-06,-0.024024001663345507
2022-10-07,-0.07076923663799584
2022-10-10,-0.036423806553163685
2022-10-11,0.03092780464424627
2022-10-12,0.0033333301544189453
2022-10-13,0.009966767935156495
2022-10-14,-0.06907896078359399
2022-10-17,0.10247348751630181
2022-10-18,-0.025641002128344415
2022-10-19,-0.032894705884013775
2022-10-20,-0.01700678617113882
2022-10-21,0.010380612560830782
2022-10-24,0.0
2022-10-25,0.18493148895338174
2022-10-26,0.06936416384124566
2022-10-27,-0.016216200542241155
2022-10-28,0.00549450009618635
2022-10-31,-0.04918034495519663
2022-11-01,-0.06321839867943513
2022-11-02,-0.08282208028109406
2022-11-03,-0.033444784051375964
2022-11-04,0.048442858617210316
2022-11-07,0.03300334785326098
2022-11-08,-0.06709266149163795
2022-11-09,-0.14897266090150962
2022-11-10,0.09456746214685152
2022-11-11,-0.029411736347271344
2022-11-14,-0.04924246563453705
2022-11-15,0.03187247968526474
2022-11-16,-0.07335900582947252
2022-11-17,-0.025000074505802994
2022-11-18,-0.025641002128344415
2022-11-21,-0.11403508496746784
2022-11-22,0.06435649290515877
2022-11-23,0.02325579074346007
2022-11-25,0.009090900224102638
2022-11-28,-0.058558609353848046
2022-11-29,-0.014354053886023399
2022-11-30,0.09223304004760968
2022-12-01,0.02222220102945971
2022-12-02,-0.008695644061371466
2022-12-05,-0.0789473986911865
2022-12-06,-0.014285701310552956
2022-12-07,-0.009661826846140142
2022-12-08,0.029268265451297903
2022-12-09,0.009478777412064598
2022-12-12,0.07981212616976219
2022-12-13,-0.026086932184114286
2022-12-14,0.017857125751218117
2022-12-15,-0.16666666666666663
2022-12-16,-0.005263152941442195
2022-12-19,-0.05820106621041676
2022-12-20,0.07303370636019069
2022-12-21,0.09424081188143396
2022-12-22,-0.023923423143372258
2022-12-23,-0.034313693407726165
2022-12-27,-0.04568529546778388
2022-12-28,-0.037234070547677245
2022-12-29,0.07734812670169622
2022-12-30,0.04615380100950084
2023-01-03,-0.014705868603311245
2023-01-04,0.08955227244340258
2023-01-05,-0.01369861671503625
2023-01-06,-0.027777860562003376
2023-01-09,0.05238101833802267
2023-01-10,0.10859728750863584
2023-01-11,-0.020408143405366563
2023-01-12,0.11249998758236623
2023-01-13,-0.033707921354374615
2023-01-17,0.05426360815665099
2023-01-18,-0.06985296147865794
2023-01-19,-0.015810261780775714
2023-01-20,0.06024100192487092
2023-01-23,0.07196962547422947
2023-01-24,-0.01060069688994325
2023-01-25,0.0
2023-01-26,0.017857126131349377
2023-01-27,0.02456146456271613
2023-01-30,-0.04109593179530491
2023-01-31,0.1321429036709736
2023-02-01,0.02208199733693217
2023-02-02,0.12345681919446161
2023-02-03,-0.0357143161248179
2023-02-06,-0.008547000419168338
2023-02-07,0.01724136277318622
2023-02-08,-0.03389827312208993
2023-02-09,-0.052631597292903454
2023-02-10,-0.08796298919500245
2023-02-13,-0.005076097080497832
2023-02-14,0.11564622705849703
2023-02-15,0.08536584568052041
2023-02-16,-0.04775276421567454
2023-02-17,-0.0029498496028924626
2023-02-21,-0.07692314203511275
2023-02-22,-0.04807687899064572
2023-02-23,-0.010101000370632551
2023-02-24,-0.06462586854508068
2023-02-27,0.018181800842285156
2023-02-28,-0.014285700905079524
2023-03-01,-0.06521741571708839
2023-03-02,-0.015503861641813277
2023-03-03,0.003937004178520276
2023-03-06,-0.03137251968706389
2023-03-07,-0.03643721179224069
2023-03-08,0.0
2023-03-09,-0.1029412236121735
2023-03-10,-0.025761155504861688
2023-03-13,0.09615387260561259
2023-03-14,0.06578951633758101
2023-03-15,-0.05761321031196631
2023-03-16,0.004366808135300104
2023-03-17,0.0652174341205396
2023-03-20,0.05714280153502638
2023-03-21,0.146718195765962
2023-03-22,-0.09764308385839604
2023-03-23,0.07089545301085742
2023-03-24,-0.06271771272337823
2023-03-27,-0.040892242072316565
2023-03-28,-0.029069694373247468
2023-03-29,0.077844281171348
2023-03-30,-0.01111110031850071
2023-03-31,0.041198461405480113
2023-04-03,-0.028776951269557483
2023-04-04,-0.018518500530834592
2023-04-05,-0.060377388706661095
2023-04-06,-0.020080302058146038
2023-04-10,0.11065572729292716
2023-04-11,0.14391138782133273
2023-04-12,0.051612932500929354
2023-04-13,0.2085889781430863
2023-04-14,0.04822336407642025
2023-04-17,0.06295393337534416
2023-04-18,0.14578595963263763
2023-04-19,-0.11332010892363253
2023-04-20,-0.1255605242129566
2023-04-21,-0.007692361301217754
2023-04-24,-0.033591700223928656
2023-04-25,-0.018716559642861563
2023-04-26,0.04087189477672326
2023-04-27,0.03926704135832182
2023-04-28,-0.015113335603814781
2023-05-01,-0.12531969278272836
2023-05-02,0.1140350461360855
2023-05-03,-0.005249338904693812
2023-05-04,0.052770461661411305
2023-05-05,0.05263152862818554
2023-05-08,0.00952380087370197
2023-05-09,0.007075521563162157
2023-05-10,0.14754101106675388
2023-05-11,-0.13877556978390038
2023-05-12,0.014218109620800279
2023-05-15,0.07476628017234321
2023-05-16,-0.06739129330575555
2023-05-17,0.04428905802096783
2023-05-18,-0.06026785262879364
2023-05-19,0.002375237993840651
2023-05-22,0.049763044689022484
2023-05-23,0.01805878186076937
2023-05-24,-0.008869276421323513
2023-05-25,-0.04921695761024136
2023-05-26,-0.004705877865062047
2023-05-30,0.056737534287466085
2023-05-31,-0.04026841986292473
2023-06-01,0.0069930559615649646
2023-06-02,-0.03935186794878465
2023-06-05,-0.055421690069412444
2023-06-06,0.04591832266207474
2023-06-07,-0.046341420297888236
2023-06-08,-0.002557542261826362
2023-06-09,-0.025641061693801426
2023-06-12,-0.01052630588288439
2023-06-13,0.031914926670751464
2023-06-14,0.0
2023-06-15,-0.0025773785017727535
2023-06-16,0.0025840385471720406
2023-06-20,0.1365978652935067
2023-06-21,0.08390031183637459
2023-06-22,-0.02092058097916616
2023-06-23,-0.01923070065211563
2023-06-26,-0.08061009806015584
2023-06-27,0.05450237689775839
2023-06-28,-0.049438157218254064
2023-06-29,0.0070922481496633605
2023-06-30,0.007042190459944031
2023-07-03,0.1351981186161897
2023-07-05,0.0862423174873912
2023-07-06,0.018903573790866268
2023-07-07,0.11317256931810249
2023-07-10,0.05499998728434252
2023-07-11,0.014218033755551529
2023-07-12,0.03115261789538648
2023-07-13,0.12839877935447763
2023-07-14,-0.07630518217318383
2023-07-17,-0.010144952274475205
2023-07-18,-0.04538798627267493
2023-07-19,0.06901837585606718
2023-07-20,-0.06743182271727544
2023-07-21,-0.012307680570162294
2023-07-24,-0.048286594874698774
2023-07-25,0.004909939822527631
2023-07-26,0.014658005626212667
2023-07-27,-0.060995202773278745
2023-07-28,0.018803441932929932
2023-07-31,0.008389293693764621
2023-08-01,-0.028286201301122693
2023-08-02,-0.03938356388082731
2023-08-03,-0.019607866469959268
2023-08-04,-0.03636360168457031
2023-08-07,-0.03773590168014018
2023-08-08,0.033333348916247285
2023-08-09,-0.04174569088954194
2023-08-10,0.16039602221513416
2023-08-11,0.11262795774311507
2023-08-14,0.004601259186520101
2023-08-15,-0.044274802047065465
2023-08-16,-0.006389846202502492
2023-08-17,-0.12218645943415063
2023-08-18,-0.04761908920610103
2023-08-21,-0.04615380383101986
2023-08-22,-0.0544354796068478
2023-08-23,0.03837949384702144
2023-08-24,-0.06160158541015337
2023-08-25,-0.0021882338087966247
2023-08-28,-0.008771921569070362
2023-08-29,0.16150442968007495
2023-08-30,0.0076190403529576844
2023-08-31,-0.06805295578646853
2023-09-01,-0.07302224527633783
2023-09-05,-0.008752726553724832
2023-09-06,0.011037463925375857
2023-09-07,-0.015283776417091333
2023-09-08,-0.02439027226871704
2023-09-11,-0.04772728036257834
2023-09-12,0.031026279872453433
2023-09-13,-0.002314867704736656
2023-09-14,0.07424598048950481
2023-09-15,-0.045356378608282344
2023-09-18,0.020362025120903127
2023-09-19,-0.031042203152496062
2023-09-20,-0.036613238352897426
2023-09-21,-0.03562947601146671
2023-09-22,-0.032019674348403804
2023-09-25,-0.015267221419573263
2023-09-26,-0.041343631044835294
2023-09-27,-0.0026954151914918567
2023-09-28,0.04324320144597649
2023-09-29,-0.012953355874389949
2023-10-02,0.013123347261734475
2023-10-03,-0.10103623758671476
2023-10-04,0.0461095344413498
2023-10-05,-0.02754824790592303
2023-10-06,0.06232295478563832
2023-10-09,-0.013333320617675781
2023-10-10,0.01351350045186761
2023-10-11,-0.002666664123535112
2023-10-12,-0.045454565738090036
2023-10-13,-0.014005589146010688
2023-10-16,0.12215911053613704
2023-10-17,0.05569620910238671
2023-10-18,-0.04076740364116049
2023-10-19,-0.03250002861022949
2023-10-20,0.012919946308380892
2023-10-23,0.08545919174156968
2023-10-24,0.10458276917877107
2023-10-25,-0.01702126105374524
2023-10-26,-0.056277004001097364
2023-10-27,-0.048165144889044
2023-10-30,-0.014457817204996615
2023-10-31,0.0024449270590736205
2023-11-01,0.009756088483765968
2023-11-02,0.12077295075481365
2023-11-03,-0.04094828937233741
2023-11-06,-0.03146064550252525
2023-11-07,0.004640366865902079
2023-11-08,-0.09468818813770075
2023-11-09,-0.058673473111493846
2023-11-10,0.013550122368818363
2023-11-13,0.018716559642861785
2023-11-14,0.010498677809387402
2023-11-15,0.0779221293937915
2023-11-16,-0.07469883712633352
2023-11-17,0.026041704501647223
2023-11-20,0.16497464109835192
2023-11-21,-0.013071882523949863
2023-11-22,0.07284766190331271
2023-11-24,0.14814810090776653
2023-11-27,0.0
2023-11-28,0.1433692117693668
2023-11-29,0.032915365890298975
2023-11-30,-0.053110830556245325
2023-12-01,0.22435899787165559
2023-12-04,0.1609947697079328
2023-12-05,0.049605472348874136
2023-12-06,-0.006444727917549242
2023-12-07,-0.0010811058250633776
2023-12-08,0.11904766328112282
2023-12-11,-0.14893616432564527
2023-12-12,-0.0028409740525814353
2023-12-13,0.16809121887081924
2023-12-14,0.06536586110184817
2023-12-15,-0.02564100100869382
2023-12-18,0.018796973948468798
2023-12-19,-0.03782286361999998
2023-12-20,0.0057525852528126364
2023-12-21,0.0991420385648083
2023-12-22,0.03122295045004253
2023-12-26,-0.012615691158396669
2023-12-27,0.14395234812654967
2023-12-28,-0.023827300165824128
2023-12-29,-0.15865751168396558
2024-01-02,-0.013599240449833405
2024-01-03,-0.028492685326835354
2024-01-04,0.017975453126138907
2024-01-05,-0.05111525827467556
2024-01-08,0.05044077780593459
2024-01-09,-0.016317033520784174
2024-01-10,-0.053554552023023394
2024-01-11,-0.07260885856020871
2024-01-12,-0.12095030862589129
2024-01-16,-0.06019658811897588
2024-01-17,-0.03790849127291396
2024-01-18,-0.06521739271277516
2024-01-19,-0.001453521615624065
2024-01-22,0.03347889707494067
2024-01-23,-0.001408415799858398
2024-01-24,-0.014104425855791525
2024-01-25,0.0450643873440455
2024-01-26,0.0965092973456716
2024-01-29,0.06491878766924142
2024-01-30,-0.012895622522948291
2024-01-31,-0.043942978884382256
2024-02-01,0.03850924951519574
2024-02-02,-0.009569369257348859
2024-02-05,-0.06280187449991126
2024-02-06,0.12113396297138368
2024-02-07,0.07011501422125743
2024-02-08,0.12781949803953863
2024-02-09,0.3285714104062034
2024-02-12,0.14731178348379625
2024-02-13,-0.0071851810980251285
2024-02-14,0.12334801735675205
2024-02-15,-0.0347339398310057
2024-02-16,0.03656419529036525
2024-02-20,-0.07278841545255632
2024-02-21,-0.06642508836172911
2024-02-22,0.10543338359760379
2024-02-23,-0.03861906620943867
2024-02-26,0.2385879490859819
2024-02-27,0.02653557730005862
2024-02-28,-0.13451409995420183
2024-02-29,-0.0752212730138545
2024-03-01,0.0681818985534608
2024-03-04,-0.0778276175529038
2024-03-05,-0.06921672356865749
2024-03-06,0.08121336238939891
2024-03-07,0.07511305427318571
2024-03-08,0.1358024757428491
2024-03-11,-0.16452568979066184
2024-03-12,-0.02483737907059902
2024-03-13,0.0375985959878129
2024-03-14,-0.07422562317124182
2024-03-15,0.10037879654490545
2024-03-18,0.0017211003311323747
2024-03-19,-0.05555551914187218
2024-03-20,0.22801699703279477
2024-03-21,0.025679034951292534
2024-03-22,-0.060182954860396265
2024-03-25,0.19877044414839729
2024-03-26,-0.00897431999555931
2024-03-27,-0.00344975945940873
2024-03-28,-0.0822155549847906
2024-04-01,-0.12399807988167066
2024-04-02,-0.09418729855683106
2024-04-03,-0.03832444805036217
2024-04-04,-0.018226699558463788
2024-04-05,-0.018250469199951214
2024-04-08,-0.01538466146946793
2024-04-09,-0.001953107658967168
2024-04-10,-0.018264822854839435
2024-04-11,0.05448502886591533
2024-04-12,-0.0642721809353951
2024-04-15,-0.01077446444284813
2024-04-16,-0.014295442079345078
2024-04-17,0.030386778174556595
2024-04-18,0.08780157233536579
2024-04-19,0.05976594257928536
2024-04-22,0.1098836805705723
2024-04-23,0.08590882014351964
2024-04-24,-0.04582724923149395
2024-04-25,-0.012133456157066735
2024-04-26,-0.01586496206582444
2024-04-29,-0.05772224281986871
2024-04-30,-0.09602657824934246
2024-05-01,-0.04456651890342134
2024-05-02,0.01853034945187204
2024-05-03,0.013174406755029677
2024-05-06,0.07925701033310584
2024-05-07,-0.051061352499469304
2024-05-08,-0.01027811770762077
2024-05-09,0.013439175447519158
2024-05-10,-0.06148284800374515
2024-05-13,-0.0012844896905171987
2024-05-14,-0.012218683712352907
2024-05-15,0.11458341288380502
2024-05-16,-0.037967376986881796
2024-05-17,-0.026715157562406056
2024-05-20,0.14223323029526314
2024-05-21,0.006007679604588256
2024-05-22,0.001085801177026724
2024-05-23,-0.07321043071427003
2024-05-24,0.03159736707766747
2024-05-28,0.003403367903983767
2024-05-29,-0.035048096128643014
2024-05-30,-0.03983598812728528
2024-05-31,-0.01952408216844248
2024-06-03,-0.02582451585152734
2024-06-04,0.02778667691067027
2024-06-05,0.016780637365018558
2024-06-06,-0.001833782733878686
2024-06-07,-0.045927740569749353
2024-06-10,0.007702174977324061
2024-06-11,0.01592356707243181
2024-06-12,0.08150471512731383
2024-06-13,0.04144928420799365
2024-06-14,-0.014194325964339116
2024-06-17,0.08639191223826459
2024-06-18,0.012474000726259593
2024-06-20,-0.0159137306584759
2024-06-21,-0.09806985671802115
2024-06-24,-0.04511281927955402
2024-06-25,0.006056958212198538
2024-06-26,-0.03190852902890351
2024-06-27,-0.001865714352478287
2024-06-28,-0.006230494239806816
2024-07-01,0.1235109900054332
2024-07-02,-0.05524552270665539
2024-07-03,-0.0460721011568469
2024-07-05,-0.006191974231069763
2024-07-08,-0.03925228602577702
2024-07-09,-0.012970156178702341
2024-07-10,-0.0026281183410805653
2024-07-11,-0.014492770922658993
2024-07-12,0.05949200140730726
2024-07-15,0.1545740565694318
2024-07-16,0.08142086014131067
2024-07-17,-0.036382071116439874
2024-07-18,-0.10487677147382546
2024-07-19,0.04510840489336054
2024-07-22,0.016255549646766232
2024-07-23,-0.03750680801456785
2024-07-24,-0.05042985843210923
2024-07-25,-0.023536475367000542
2024-07-26,0.058096447239059934
2024-07-29,-0.0484813015782084
2024-07-30,-0.03621860485592898
2024-07-31,0.019108292635635626
2024-08-01,-0.056874990463256836
2024-08-02,-0.10669321365616102
2024-08-05,-0.09569732979672019
2024-08-06,0.005742465209858105
2024-08-07,-0.09624798394342282
2024-08-08,0.1037905800044101
2024-08-09,-0.06295989639493937
2024-08-12,-0.026178027027596085
2024-08-13,-0.007168452042999318
2024-08-14,-0.00812275750971203
2024-08-15,0.0309372301791504
2024-08-16,0.04501325969250436
2024-08-19,0.014358114366813446
2024-08-20,-0.02914241255616634
2024-08-21,0.06432247082459952
2024-08-22,-0.04351329319038111
2024-08-23,0.06234202007183165
2024-08-26,-0.03568594936692582
2024-08-27,-0.05674338725671502
2024-08-28,-0.06887532201057833
2024-08-29,0.012172295011819267
2024-08-30,-0.011100909766445066
2024-09-03,-0.1562206911293208
2024-09-04,-0.0382483646918067
2024-09-05,-0.009798275075285301
2024-09-06,-0.05820721666103423
2024-09-09,0.09147092177513083
2024-09-10,0.05889019957606334
2024-09-11,-0.006417156916443845
2024-09-12,-0.004305700970643311
2024-09-13,0.01405406642604512
2024-09-16,-0.03304908484376645
2024-09-17,0.0088202785444087
2024-09-18,-0.03387972446628096
2024-09-19,0.02149316483073571
2024-09-20,-0.004429674754803825
2024-09-23,0.020022281396942843
2024-09-24,0.050163580623751036
2024-09-25,-0.030114222056773388
2024-09-26,0.08029978455537745
2024-09-27,0.003964317269387507
2024-09-30,-0.07798617501759308
2024-10-01,-0.07815851006259122
2024-10-02,0.020905959622911974
2024-10-03,-0.014789546644493057
2024-10-04,0.10623557650164073
2024-10-07,-0.0501043367493722
2024-10-08,-0.010989052448102998
2024-10-09,-0.015555593702528236
2024-10-10,-0.022573342778225647
2024-10-11,0.10739033736284598
2024-10-14,0.12721587566394232
2024-10-15,0.03885283129660788
2024-10-16,0.05431884552241817
2024-10-17,-0.010135125338900708
2024-10-18,0.09726957027940775
2024-10-21,-0.01321929088899132
2024-10-22,-0.03624901917712109
2024-10-23,-0.0490596443379504
2024-10-24,0.02837488568003499
2024-10-25,-0.04765883720787445
2024-10-28,0.10184370609717708
2024-10-29,-0.014342653580887377
2024-10-30,-0.025060587616033914
2024-10-31,-0.12023223154958551
2024-11-01,-0.026861437948562883
2024-11-04,-0.050847421620208166
2024-11-05,0.07755104225409681
2024-11-06,0.23011356580889863
2024-11-07,0.04464972547540946
2024-11-08,0.0
2024-11-11,0.29771562316749733
2024-11-12,0.0011356359864793664
2024-11-13,-0.15031195375366335
2024-11-14,-0.06675567627225121
2024-11-15,0.00357655167182247
2024-11-18,-0.046329268061405804
2024-11-19,0.055306409924428035
2024-11-20,-0.008498575533404162
2024-11-21,-0.07392856052943642
2024-11-22,0.16467413835361033
2024-11-25,-0.009933812477823989
2024-11-26,-0.12842810038726837
2024-11-27,0.06369915124447911
2024-11-29,0.03535358852310044
2024-12-02,0.011846694897197807
2024-12-03,-0.0392562417719321
2024-12-04,0.05232978536858468
2024-12-05,-0.051089917194045986
2024-12-06,0.07465900495828492
2024-12-09,-0.0941883648805012
2024-12-10,-0.045722774339775674
2024-12-11,-0.008500746541290516
2024-12-12,-0.03897116157235103
2024-12-13,-0.025141887093313775
2024-12-16,0.03826947312431628
2024-12-17,-0.0096153757981291
2024-12-18,-0.08414239407289836
2024-12-19,-0.036219068769018925
2024-12-20,0.021081622284825352
2024-12-23,-0.07899462184203476
2024-12-24,0.03898631672582975
2024-12-26,-0.028142607413610188
2024-12-27,-0.05598455047556228
