Date,RR
2025-01-14,0.22641511555879235
2025-01-15,0.1038461503192516
2025-01-16,0.14634149583324052
2025-01-17,-0.057750777940266396
2025-01-21,0.0064516069489635175
2025-01-22,0.03525645434268765
2025-01-23,0.06811146356381004
2025-01-24,-0.04057973999106723
2025-01-27,-0.13293053318030368
2025-01-28,-0.038327491108731127
2025-01-29,-0.06884060068006304
2025-01-30,-0.05836570460902091
2025-01-31,0.024793364003288243
2025-02-03,-0.0483871463930442
2025-02-04,0.04237294385434165
2025-02-05,-0.040650464024575284
2025-02-06,0.20762713191427795
2025-02-07,0.10175445964058527
2025-02-10,-0.041401308948327276
2025-02-11,-0.09966775856039534
2025-02-12,-0.025830233305333072
2025-02-13,0.15151509130844198
2025-02-14,-0.09539472549080508
2025-02-18,-0.06909092989834875
2025-02-19,-0.003906246362021082
2025-02-20,-0.03137251968706389
2025-02-21,-0.10323891153329112
2025-02-24,-0.15124150425230043
2025-02-25,-0.08510636544000938
2025-02-26,0.18023252187386474
2025-02-27,-0.06403940742059633
2025-02-28,-0.01052630588288439
2025-03-03,-0.09042550931693505
2025-03-04,-0.04093570227515464
2025-03-05,0.030487848757137836
2025-03-06,-0.07692314203511275
2025-03-07,0.0
2025-03-10,-0.08333333333333337
2025-03-11,0.1538461794963515
2025-03-12,-0.012121200736670112
2025-03-13,0.05521474456557396
2025-03-14,-0.01744184354113687
2025-03-17,0.32544374774807316
2025-03-18,-0.14955358782174932
2025-03-19,0.11811031308677733
2025-03-20,0.004694830951162521
2025-03-21,0.056074710129257355
2025-03-24,0.15044244053276223
2025-03-25,-0.03846150319251662
2025-03-26,-0.07200002670288086
2025-03-27,-0.05603443093234517
2025-03-28,-0.13242012487907606
2025-03-31,0.042105286273269815
2025-04-01,0.025252500926581378
2025-04-02,-0.06896551116650462
2025-04-03,0.04761906564010432
2025-04-04,-0.04545456187455765
2025-04-07,0.01587300085546861
2025-04-08,-0.09374997477667979
2025-04-09,0.09770112422580768
2025-04-10,-0.06282722872537005
2025-04-11,0.09497211168538788
2025-04-14,0.020408143405366452
2025-04-15,0.0
2025-04-16,-0.05500000715255737
2025-04-17,0.01587300085546861
2025-04-21,-0.05208328482694835
2025-04-22,-0.0054945655957937545
2025-04-23,0.10497241062266771
2025-04-24,0.10000002384185791
2025-04-25,0.018181800448205276
2025-04-28,-0.022321407189022646
2025-04-29,-0.05479457572707325
2025-04-30,-0.048309134230700934
2025-05-01,0.01522841165181843
2025-05-02,0.09000003337860107
2025-05-05,-0.0504587752962925
2025-05-06,0.019323653692280285
2025-05-07,-0.018957328834943277
2025-05-08,-0.009661826846140142
2025-05-09,-0.03902435393506387
2025-05-12,0.0609136466072735
2025-05-13,0.08612443739202003
2025-05-14,0.06167405554207672
2025-05-15,-0.09128631567429968
2025-05-16,0.1780821261623995
2025-05-19,-0.10077519308209071
2025-05-20,0.008620681681899223
2025-05-21,-0.0811965067397572
2025-05-22,0.07441853037907231
2025-05-23,-0.04761900338554392
2025-05-27,0.29545447402749336
2025-05-28,-0.11228068208797126
2025-05-29,0.003952565445193956
2025-05-30,-0.0905511899715512
2025-06-02,0.038961105981499156
2025-06-03,-0.03750006208816914
2025-06-04,0.047619106597052596
2025-06-05,-0.03305791719112183
2025-06-06,0.008547000709448138
2025-06-09,0.008474669590729178
2025-06-10,-0.075630276513447
2025-06-11,-0.0772727602769514
2025-06-12,-0.019704414983633067
2025-06-13,-0.055276388833144785
2025-06-16,0.07978722156308371
2025-06-17,-0.06403940742059633
2025-06-18,-0.015789458824326585
2025-06-20,-0.042780771503395654
2025-06-23,-0.005586586970037999
2025-06-24,0.08988769011370557
2025-06-25,-0.020618597877583134
2025-06-26,0.08421050980480738
2025-06-27,-0.05825237324869392
2025-06-30,0.0051546341073744895
2025-07-01,-0.0025641000560836513
2025-07-02,0.03341899036415108
2025-07-03,-0.02487559828533137
2025-07-07,-0.051020419334481426
2025-07-08,0.026881694586956106
2025-07-09,-0.005235597192677299
2025-07-10,-0.015789458824326585
2025-07-11,-0.026737942346945487
2025-07-14,0.005494500096186128
2025-07-15,-0.05464482049003083
2025-07-16,0.10404621130831715
2025-07-17,0.05235603434001512
2025-07-18,-0.009950239314132636
2025-07-21,0.05025120811725392
2025-07-22,-0.023923423143372258
2025-07-23,0.05882359128509962
2025-07-24,-0.046296360684027316
2025-07-25,-0.024271822186955783
2025-07-28,-0.019900478628265272
2025-07-29,-0.0355330210332383
2025-07-30,-0.01052630588288439
2025-07-31,0.01063828775385156
2025-08-01,-0.04210522353153767
2025-08-04,0.04395600076948947
2025-08-05,0.015789458824326807
2025-08-06,-0.03626939644829208
2025-08-07,-0.01075267783478251
2025-08-08,-0.00543477732709341
2025-08-11,0.15300538011705056
2025-08-12,0.0047393322087359024
2025-08-13,0.014151043126324536
2025-08-14,0.05116273963561224
2025-08-15,-0.022123872799678757
2025-08-18,0.0
2025-08-19,-0.08144799260190394
2025-08-20,-0.014778311237724773
2025-08-21,-0.004999995231628418
2025-08-22,0.05025120811725392
2025-08-25,0.13875608238331893
2025-08-26,0.3235293881939132
2025-08-27,0.05079360081525519
2025-08-28,-0.06495465797161537
2025-08-29,-0.016155073296957645
2025-09-02,-0.05090310919742902
2025-09-03,-0.07266437042359064
2025-09-04,-0.05223884381225963
2025-09-05,-0.003937004178520276
2025-09-08,0.17786563350691398
2025-09-09,0.020134208857554237
2025-09-10,-0.05921054901838996
2025-09-11,0.12587417717452132
2025-09-12,0.02018635299469662
2025-09-15,0.18417047283592325
2025-09-16,-0.0051414444230678535
2025-09-17,0.028423807950193947
2025-09-18,0.1281406406031631
2025-09-19,-0.008908677926962594
2025-09-22,0.2449438650128597
2025-09-23,-0.12093864276306654
2025-09-24,-0.09445586220874502
2025-09-25,-0.07256229158647298
2025-09-26,0.02689478058030037
2025-09-29,-0.023809502184254927
2025-09-30,0.046341478448762574
2025-10-01,0.10955717277577692
2025-10-02,0.08403352926397578
2025-10-03,0.197674420753728
2025-10-06,0.06472493632333398
2025-10-07,0.07294833201200634
2025-10-08,-0.03541076515952124
2025-10-09,-0.04111596700790987
2025-10-10,-0.09341502510186095
2025-10-13,0.08952698076703114
2025-10-14,0.04341088652532088
2025-10-15,-0.08469541902614264
2025-10-16,-0.07954541935971293
2025-10-17,-0.04056437671581481
2025-10-20,0.022058802260453536
2025-10-21,0.012589959061471312
2025-10-22,-0.10124336768649966
2025-10-23,0.07114627225008441
2025-10-24,0.12177118784533314
2025-10-27,-0.034539480391796995
2025-10-28,-0.10391817181767238
2025-10-29,-0.03612168231043
2025-10-30,-0.023668709730421456
2025-10-31,-0.02626255406322109
2025-11-03,-0.07883819520901347
2025-11-04,-0.08783780663501717
2025-11-05,-0.004938266662867674
2025-11-06,-0.0769231178806471
2025-11-07,0.00537633891739131
2025-11-10,0.01604276540816718
2025-11-11,-0.04473680000225866
2025-11-12,-0.022038611460747926
2025-11-13,-0.08169013119670887
2025-11-14,0.02760733571552021
2025-11-17,-0.06865672406600054
2025-11-18,0.038461579608730645
2025-11-19,-0.009259250401687513
2025-11-20,-0.05295952469585663
2025-11-21,-0.013157882353605488
2025-11-24,0.08999999364217115
2025-11-25,0.09480120629594202
2025-11-26,-0.03351952182022866
2025-11-28,0.026011535600303448
2025-12-01,-0.05633804235778117
2025-12-02,0.06268658033588981
2025-12-03,0.18539321854505464
2025-12-04,0.08767781535350183
2025-12-05,-0.02832246407826866
2025-12-08,-0.01793720247125663
2025-12-09,-0.0091324111433575
2025-12-10,-0.043778813488558055
2025-12-11,0.12771077609439585
2025-12-12,-0.11965811182055919
2025-12-15,-0.14563104885891243
2025-12-16,0.03125003809956017
2025-12-17,-0.05509643013179888
2025-12-18,-0.00583089811581905
2025-12-19,0.03812312983876964
2025-12-22,-0.01694913656104502
2025-12-23,-0.031609233595260355
2025-12-24,0.0830861184916325
2025-12-26,-0.07945210758752419
2025-12-29,-0.0550595084986647
2025-12-30,-0.026771665960171664
2025-12-31,0.045307478573769266
2026-01-02,0.07739938034790206
2026-01-05,0.08908044283921446
2026-01-06,-0.047493421785998025
2026-01-07,-0.05263153028342027
2026-01-08,0.14912280090236552
2026-01-09,-0.035623435757265676
2026-01-12,0.03166230215975796
2026-01-13,0.0
2026-01-14,0.04347821845104871
2026-01-15,-0.07107842335193149
2026-01-16,0.02374674234663776
2026-01-20,-0.005154695555459998
2026-01-21,0.12953374404331863
2026-01-22,0.002293521040931168
2026-01-23,-0.05491985752934625
2026-01-26,-0.07748187961120567
2026-01-27,0.4461943075154169
2026-01-28,-0.0780399795487926
2026-01-29,-0.20866140919274467
2026-01-30,-0.10945275107166774
2026-02-02,0.00837988045505722
2026-02-03,0.02493079091502337
2026-02-04,-0.06486486660641766
2026-02-05,-0.1213873039489558
2026-02-06,0.11842109803677991
2026-02-09,0.02352938866532872
2026-02-10,-0.048850596368446575
2026-02-11,-0.05135946852392104
2026-02-12,-0.08121022481580453
2026-02-13,0.032928952833367164
2026-02-17,-0.07382551248393276
2026-02-18,0.01086955488892416
2026-02-19,-0.00358422602149977
2026-02-20,-0.061151107209889366
2026-02-23,0.003831414124593202
2026-02-24,-0.01908395209933933
2026-02-25,0.038910562509224755
2026-02-26,0.026217202712578214
2026-02-27,-0.09124087559483918
2026-03-02,0.040160604116292076
2026-03-03,-0.06949800552265817
2026-03-04,0.04979248186114482
2026-03-05,-0.043478219897133186
2026-03-06,-0.024793462523359122
2026-03-09,0.025423806722535414
2026-03-10,0.020661136669406943
2026-03-11,-0.016194316352106997
2026-03-12,-0.03703709881292083
2026-03-13,-0.012820501064172207
2026-03-16,0.0
2026-03-17,0.01731600123110688
2026-03-18,-0.012765945790308875
2026-03-19,-0.034482726727597
2026-03-20,-0.035714251502436234
2026-03-23,-0.009259250061012025
2026-03-24,-0.004672892510771409
2026-03-25,0.023474154755812382
2026-03-26,-0.03669732095175382
2026-03-27,-0.04761900436850974
2026-03-30,-0.06000000238418579
2026-03-31,0.11170208482463839
2026-04-01,-0.03349279240072123
2026-04-02,0.019801961500356402
2026-04-06,-0.019417457749564604
2026-04-07,-0.04950496276539107
2026-04-08,0.08854164629398475
2026-04-09,-0.047846846286744515
2026-04-10,0.010050241623450695
2026-04-13,0.034825837599464116
2026-04-14,0.07211543311028978
2026-04-15,0.0807175180348152
2026-04-16,-0.008298746976857507
2026-04-17,0.008368192488977133
2026-04-20,0.06638997581485984
2026-04-21,-0.015564187895738879
2026-04-22,0.09486166492124792
2026-04-23,-0.07581228866172462
2026-04-24,-0.03906246362021115
2026-04-27,0.024390220263873053
2026-04-28,-0.04365075235253857
2026-04-29,-0.016597592882582446
2026-04-30,0.03797474976107851
2026-05-01,0.028455256974518672
2026-05-04,-0.03162052356155143
2026-05-05,-0.01632651472429325
2026-05-06,0.1410787975354444
2026-05-07,-0.02545452117919922
2026-05-08,-0.014925358528601551
2026-05-11,0.04166662527455389
2026-05-12,-0.06545456972989172
2026-05-13,0.09727626711824566
2026-05-14,0.0035460959929021207
2026-05-15,-0.053003484449716476
2026-05-18,-0.05597018344440996
2026-05-19,-0.0612648115188027
2026-05-20,0.03578948974609375
2026-05-21,0.08943090455232161
2026-05-22,0.0
2026-05-26,0.18283581989967734
2026-05-27,0.028391139433198598
2026-05-28,-0.0030674817461688875
2026-05-29,-0.07076923663799584
2026-06-01,0.02649004112957365
2026-06-02,-0.035483838219299235
2026-06-03,-0.09866223255954143
2026-06-04,0.01298704515683391
2026-06-05,-0.11904763568244048
2026-06-08,0.012474000726259593
2026-06-09,-0.05544147582572634
2026-06-10,-0.04347822030685711
2026-06-11,0.04545450112051319
2026-06-12,-0.07391297452165713
2026-06-15,0.004694830951162521
2026-06-16,-0.03271035898594565
2026-06-17,0.004830913423070182
2026-06-18,0.028846242018708557
2026-06-22,0.00467289251077152
2026-06-23,-0.06046516682535363
2026-06-24,-0.05445545314048028
2026-06-25,-0.01047119438535471
2026-06-26,0.026455064499479652
2026-06-29,0.020618536429497514
2026-06-30,0.06565650240911136
2026-07-01,-0.023696661043679068
2026-07-02,-0.048543644373911565
2026-07-06,0.06632646606744119
2026-07-07,-0.12679419969781291
2026-07-08,-0.008219235349178788
2026-07-09,-0.016574570352582918
2026-07-10,-0.03370783356400553
2026-07-13,-0.05813954777818142
2026-07-14,0.03086416800562497
2026-07-15,0.0
2026-07-16,-0.03592811037210075
2026-07-17,-0.006211174145593357
2026-07-20,0.0
2026-07-21,0.03124996973201677
2026-07-22,0.018181801105005002
2026-07-23,-0.041666628231130654
2026-07-24,-0.0372671189165964
2026-07-27,-0.032258034744817476
2026-07-28,-0.039999961853027344
2026-07-29,-0.06250002069605642
2026-07-30,0.06666669021418015
2026-07-31,-0.013888957875743513
2026-08-03,0.07042255412962395
2026-08-04,0.09210525490240373
2026-08-05,-0.06626507019093375
2026-08-06,-0.019354820846890552
2026-08-07,0.059210549018389846
2026-08-10,0.062111815498969936
2026-08-11,0.01754384252662322
2026-08-12,0.0057471209243953325
2026-08-13,-0.017142840794154623
2026-08-14,0.04651158277636491
2026-08-17,-0.04444440323629384
2026-08-18,-0.06395349562522712
2026-08-19,0.012422348291186713
2026-08-20,-0.018404890477013436
2026-08-21,0.0625000139698384
2026-08-24,-0.04705884745376676
2026-08-25,0.21604939679731738
2026-08-26,-0.0609137071196022
2026-08-27,0.05405406624492359
2026-08-28,-0.06153846247896899
2026-08-31,0.021857902139337693
2026-09-01,-0.02941173658163987
2026-09-02,0.01928372755811303
2026-09-03,-0.07027026678716475
2026-09-04,0.01744184354113676
2026-09-08,-0.005714280264718208
2026-09-09,-0.040229914981853465
2026-09-10,-0.029940091976750627
2026-09-11,0.009259250401687513
