Date,RZLV
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-22,-0.0020141447279962144
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,-0.001009104847206399
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,-0.001010027837657912
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-12,0.0008088392202549866
2022-09-13,0.0002020463820255891
2022-09-14,0.0
2022-09-15,0.002020248336801478
2022-09-16,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,-0.0009072403684180497
2022-09-22,0.0010089067655643102
2022-09-23,-0.0011087269519084453
2022-09-26,0.002018209694412132
2022-09-27,-0.0005035361819989426
2022-09-28,0.0005037898584208111
2022-09-29,-0.0010070723639982182
2022-09-30,0.0
2022-10-03,0.006048333213803714
2022-10-04,0.0
2022-10-05,-0.005009943823037988
2022-10-06,-0.0005035361819989426
2022-10-07,0.0
2022-10-10,0.0
2022-10-11,-0.0005037898584211442
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0010080875811415702
2022-10-19,0.0
2022-10-20,0.0010069763242916974
2022-10-21,0.0
2022-10-24,-0.0010059633430221648
2022-10-25,0.0
2022-10-26,0.001510512506290862
2022-10-27,0.003519341225352024
2022-10-28,0.0
2022-10-31,-0.002003958417504448
2022-11-01,0.000502019520257857
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-07,-0.0005017676231163781
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.001004039040515492
2022-11-11,0.001002936302879398
2022-11-14,-0.0010019314294756887
2022-11-15,0.0
2022-11-16,0.000802349042303474
2022-11-17,-0.0008017057944270656
2022-11-18,0.0
2022-11-21,0.0
2022-11-22,0.0015044522815150785
2022-11-23,-0.00050076260519194
2022-11-25,0.0
2022-11-28,0.0004008681303433459
2022-11-29,0.0
2022-11-30,0.0006009179688226673
2022-12-01,0.0
2022-12-02,0.0
2022-12-05,0.0
2022-12-06,0.0003003262730885137
2022-12-07,0.0
2022-12-08,-0.0003002361042981905
2022-12-09,0.0
2022-12-12,0.0010010239350302097
2022-12-13,0.0017999649047850674
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.004192530648854609
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-27,0.0
2022-12-28,0.0039761391833572635
2022-12-29,0.0
2022-12-30,0.0019801488449491256
2023-01-03,0.0009881649204468435
2023-01-04,0.0009871894144977134
2023-01-05,0.000986121781948679
2023-01-06,0.0009852442618403234
2023-01-09,0.0
2023-01-10,0.0004921372555131143
2023-01-11,0.0004918951755710221
2023-01-12,0.0
2023-01-13,0.000983306667336814
2023-01-17,-0.000982340725152242
2023-01-18,-0.00786626579212435
2023-01-19,0.0
2023-01-20,0.003964317269387507
2023-01-23,0.001480784121746348
2023-01-24,-0.0004928648807591696
2023-01-25,-0.007396524694285755
2023-01-26,0.02334829807738692
2023-01-27,0.025242740200695613
2023-01-30,-0.010416724051186654
2023-01-31,-0.04114826405261951
2023-02-01,0.03093806903992613
2023-02-02,-0.016456929094821993
2023-02-03,0.010826831890118793
2023-02-06,-0.0043817014886231576
2023-02-07,0.002444950376293109
2023-02-08,-0.02048780859970467
2023-02-09,0.005976137434728246
2023-02-10,-0.0029703649022181366
2023-02-13,-0.0004965357092800993
2023-02-14,-0.0014902523868626227
2023-02-15,0.004477619446756842
2023-02-16,-0.0054482717900877775
2023-02-17,-0.000996038737035021
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-27,0.0
2023-02-28,0.0069791276532567
2023-03-01,-0.006930757015313205
2023-03-02,0.0009970318193490701
2023-03-03,0.000498019368517344
2023-03-06,-0.0004977714686847934
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.004980098697693114
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-27,-0.0019822058930831776
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0009930714185597544
2023-03-31,0.0
2023-04-03,0.0009920862061036928
2023-04-04,0.0
2023-04-05,0.0009911029465419219
2023-04-06,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0009900272108764874
2023-04-20,0.0
2023-04-21,0.0034619982467862798
2023-04-24,0.0
2023-04-25,-0.00246432440379607
2023-04-26,0.006916965969941069
2023-04-27,0.0
2023-04-28,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,-0.006869450216560824
2023-05-05,0.0
2023-05-08,0.0
2023-05-09,0.006916965969941069
2023-05-10,0.0009813767707200771
2023-05-11,0.0
2023-05-12,0.0
2023-05-15,0.0
2023-05-16,0.00490197957547478
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.001951264172065592
2023-05-22,0.0
2023-05-23,-0.0019474641550334404
2023-05-24,0.000975632086032796
2023-05-25,-0.0009746811558235535
2023-05-26,-0.004878067388767171
2023-05-30,0.0019608292291832807
2023-05-31,0.002935394538880365
2023-06-01,0.0
2023-06-02,-0.0010731394697980345
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-12,-0.0038090155238689194
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-20,0.0
2023-06-21,0.00490197957547478
2023-06-22,0.0
2023-06-23,0.0
2023-06-26,0.004878067388767171
2023-06-27,0.009708682130449064
2023-06-28,0.00961542164785767
2023-06-29,-0.004761922927129847
2023-06-30,0.0
2023-07-03,0.0
2023-07-05,-0.0009569597190776102
2023-07-06,0.0
2023-07-07,-0.002873537756415301
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,-0.0019211819771858263
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.00481224594883467
2023-07-18,0.006705043229126684
2023-07-19,0.0028543988884748295
2023-07-20,-0.001897486163352835
2023-07-21,-0.0009505920576701188
2023-07-24,0.0047573919739278825
2023-07-25,0.0
2023-07-26,0.0009469010236917708
2023-07-27,0.0
2023-07-28,0.0018921909499640677
2023-07-31,-0.0018886173253531702
2023-08-01,-0.006622487875614369
2023-08-02,0.0057143256777809626
2023-08-03,0.0009469010236917708
2023-08-04,-0.006622487875614369
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0076190403529576844
2023-08-11,-0.00472591598255423
2023-08-14,0.0
2023-08-15,0.011396000816917384
2023-08-16,0.013145572613839862
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,-0.01853566357481151
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.001888527271122653
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,-0.0075400496036498454
2023-08-31,0.0
2023-09-01,0.0009496893765841286
2023-09-05,0.018975314040700964
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-11,0.0009311200274628728
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-18,-0.004651180533475685
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.00560751595198572
2023-10-06,0.0
2023-10-09,-0.005576247057657802
2023-10-10,-9.340660760825958e-05
2023-10-11,-0.0027105599883768816
2023-10-12,-0.0037488248891296427
2023-10-13,0.005644352332684566
2023-10-16,0.0028064254277953005
2023-10-17,-0.0027985714457283706
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,-0.0009353859307787982
2023-10-27,-0.0028090529764281946
2023-10-30,0.0028169659831074334
2023-10-31,0.001872612688940123
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,-0.004672915105247921
2023-11-08,0.00563384241932785
2023-11-09,0.0037348236891274755
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,-0.0023255459097927256
2023-11-16,0.0023309666798208006
2023-11-17,0.0
2023-11-20,0.00186050769894619
2023-11-21,-0.0018570526382154506
2023-11-22,-0.00186050769894619
2023-11-24,0.0037279512799501813
2023-11-27,0.0
2023-11-28,-0.0037141052764309013
2023-11-29,-0.0009318989407370859
2023-11-30,0.0055969649671485655
2023-12-01,0.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,-0.0027829066525332236
2023-12-07,0.004651180533475685
2023-12-08,0.0
2023-12-11,-0.0009259471023357335
2023-12-12,0.0
2023-12-13,-0.0018535221649732536
2023-12-14,-0.0027855789573232315
2023-12-15,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,-0.0018621512584328093
2023-12-22,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.004664196780726604
2024-01-02,0.004642454497251869
2024-01-03,0.0009242355974019567
2024-01-04,0.0009233821747260951
2024-01-05,0.0
2024-01-08,0.0009225303266671148
2024-01-09,0.0009215921526228854
2024-01-10,0.00368323785612934
2024-01-11,0.0
2024-01-12,0.0
2024-01-16,-0.0018348169531450242
2024-01-17,0.0009191386743243601
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0009182070608151349
2024-01-23,0.00018356043906830877
2024-01-24,-0.00018352675081734215
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,-0.000917364730042669
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0027547963292382516
2024-02-05,-0.000915771869227644
2024-02-06,0.002749746415285914
2024-02-07,0.010054900783433851
2024-02-08,-0.009954806194826582
2024-02-09,-0.003656303783114767
2024-02-12,0.0
2024-02-13,0.009174347244905068
2024-02-14,-0.004545471884987551
2024-02-15,0.0
2024-02-16,0.0027397016889267878
2024-02-20,0.0
2024-02-21,0.006375287014290576
2024-02-22,-0.005429902134029607
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,-0.0009099389526937562
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,0.0
2024-03-12,0.000910767695696979
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.005459546939607929
2024-03-18,0.004524904060797086
2024-03-19,0.0
2024-03-20,-0.0036036000430959003
2024-03-21,-0.004520812733983304
2024-03-22,0.0
2024-03-25,0.004541343296587952
2024-03-26,0.0009040935649320403
2024-03-27,0.009033458376378922
2024-03-28,-0.00805730993492959
2024-04-01,-0.0018050094067751932
2024-04-02,0.009041539240635554
2024-04-03,0.02822585469216321
2024-04-04,-0.006536013982236577
2024-04-05,-0.009649093013866739
2024-04-08,0.04960145451805542
2024-04-09,-0.03797474670491485
2024-04-10,-0.015789417326723454
2024-04-11,0.011586462686898447
2024-04-12,-0.020264360192106312
2024-04-15,0.014388475634778741
2024-04-16,-0.009751742844081979
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,-0.0035810171512815625
2024-04-22,0.0008984931517530548
2024-04-23,0.011669668800220467
2024-04-24,0.02040812181847662
2024-04-25,0.006956515104874494
2024-04-26,-0.004317805791389295
2024-04-29,0.015698240565964916
2024-04-30,-0.012893861940277418
2024-05-01,0.0060553367027074145
2024-05-02,-0.0008598648996932523
2024-05-03,0.011187617531948302
2024-05-06,0.004425535810754555
2024-05-07,-0.012879209172727668
2024-05-08,0.002575166319987554
2024-05-09,0.025684865515595012
2024-05-10,-0.04757927517564964
2024-05-13,0.007887831182425753
2024-05-14,-0.008695685345193715
2024-05-15,-0.002631555611846359
2024-05-16,-0.001758971353619354
2024-05-17,0.00969159938151476
2024-05-20,-0.005235638692580924
2024-05-21,0.007631653488950896
2024-05-22,-0.003221089460159865
2024-05-23,0.0
2024-05-24,0.0008733824496436338
2024-05-28,-0.007853416430044224
2024-05-29,-0.0005276662431749068
2024-05-30,0.011087596544416156
2024-05-31,0.005221968739069993
2024-06-03,-0.014718621081090122
2024-06-04,0.0017574256492296492
2024-06-05,0.008771963580348041
2024-06-06,-0.003478257552437136
2024-06-07,0.0017451574190909813
2024-06-10,0.006097617708171077
2024-06-11,-0.012987062314069764
2024-06-12,0.00043860654458205417
2024-06-13,0.005260887419685112
2024-06-14,0.0021805161969081777
2024-06-17,-0.00696256965184161
2024-06-18,0.00613494266085346
2024-06-20,-0.002613217261971057
2024-06-21,-0.002620064058596605
2024-06-24,0.0017512700486643773
2024-06-25,-0.000874062550200394
2024-06-26,0.0
2024-06-27,0.00174973784386534
2024-06-28,-0.0008733824496437448
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.005244792116914532
2024-07-05,-0.004347842672596802
2024-07-08,-0.002183372833774566
2024-07-09,-0.002188233854461208
2024-07-10,0.008771963580348041
2024-07-11,-0.001739170240319332
2024-07-12,0.010453035193242144
2024-07-15,0.03189654080961346
2024-07-16,-0.01837930343533878
2024-07-17,-0.03148935196247504
2024-07-18,0.003954312464095722
2024-07-19,-0.0030634439236589817
2024-07-22,-0.003511849047175386
2024-07-23,-0.004405303000385441
2024-07-24,0.004424795565566519
2024-07-25,0.0008809933807440995
2024-07-26,-0.15933094371869028
2024-07-29,-0.08272250744240428
2024-07-30,0.03995427153545705
2024-07-31,-0.09001094684160538
2024-08-01,0.26055486819680196
2024-08-02,0.008612454950295279
2024-08-05,0.04364326753432923
2024-08-06,0.2599999687888406
2024-08-07,-0.23520918874171604
2024-08-08,-0.028301903767787295
2024-08-09,0.10582525557313827
2024-08-12,-0.17471472035197044
2024-08-13,0.07978723728046977
2024-08-14,0.10344829854160187
2024-08-15,-0.12946427088915058
2024-08-16,0.045128162090595
2024-08-19,-0.1952894850897834
2024-08-20,-0.018292636831624076
2024-08-21,0.09813663889875146
2024-08-22,0.16628962009672232
2024-08-23,-0.025218255897171193
2024-08-26,0.0
2024-08-27,-0.11442791546061659
2024-08-28,-0.11348312307135433
2024-08-29,-0.07604561657614117
2024-08-30,0.20438954443278545
2024-09-03,-0.009111608899671664
2024-09-04,-0.02298848432756806
2024-09-05,0.023529389325310124
2024-09-06,0.06896556260044417
2024-09-09,-0.18494626147882887
2024-09-10,-0.07651714110077168
2024-09-11,-0.054285730634416884
2024-09-12,-0.01661626262520033
2024-09-13,-0.02764981549112766
2024-09-16,-0.10173776637720966
2024-09-17,-0.09426658233542196
2024-09-18,-0.07766991999228168
2024-09-19,0.4736842105263157
2024-09-20,-0.09142855235508507
2024-09-23,-0.13050312991855462
2024-09-24,-0.11030743406346899
2024-09-25,0.5284552569745187
2024-09-26,-0.038563824812310354
2024-09-27,0.0207469011025887
2024-09-30,-0.09078591678920345
2024-10-01,-0.013412839355623207
2024-10-02,0.030211524102678133
2024-10-03,0.05278587208445029
2024-10-04,-0.03760445506709553
2024-10-07,-0.007235848770160369
2024-10-08,0.0072885878898796275
2024-10-09,0.027496390942992166
2024-10-10,-0.005633797519761674
2024-10-11,-0.026912189626117078
2024-10-14,-0.011644821694133722
2024-10-15,-0.01620031430521318
2024-10-16,-0.09131731622049433
2024-10-17,-0.05436579756354287
2024-10-18,-0.08013929959098332
2024-10-21,0.024621142507204263
2024-10-22,-0.05175595949510614
2024-10-23,-0.025341152347144846
2024-10-24,0.019999980926513672
2024-10-25,-0.003921564960883028
2024-10-28,-0.015748016714081325
2024-10-29,-0.007999992370605447
2024-10-30,-0.012096762564130281
2024-10-31,0.0
2024-11-01,-0.08163267093517013
2024-11-04,-0.07111114925808382
2024-11-05,0.06220101424864777
2024-11-06,0.004504500150622537
2024-11-07,0.00672639746964121
2024-11-08,-0.011135794308794189
2024-11-11,-0.02927930467692408
2024-11-12,-0.006960494981316456
2024-11-13,-0.0677570528167315
2024-11-14,-0.13533833598053646
2024-11-15,-0.20869565758227393
2024-11-18,-0.02930400115279308
2024-11-19,-0.030188739337966508
2024-11-20,-0.21789881608009976
2024-11-21,-0.13432834935699933
2024-11-22,0.0459770359062488
2024-11-25,0.20329670005771194
2024-11-26,0.022831027858393638
2024-11-27,-0.013392844313413588
2024-11-29,-0.04072405024180603
2024-12-02,0.1745283697881359
2024-12-03,-0.07630524357138779
2024-12-04,-0.004347822030685733
2024-12-05,-0.07423584241302095
2024-12-06,-0.13679238598980392
2024-12-09,0.06557377155970001
2024-12-10,-0.010256461357301072
2024-12-11,0.031088115865008703
2024-12-12,0.040200966493803225
2024-12-13,-0.03864730738456079
2024-12-16,0.07035181117248634
2024-12-17,0.544600838069244
2024-12-18,0.1398176423953168
2024-12-19,-0.1893333435058594
2024-12-20,-0.026315764707210976
2024-12-23,0.09121620859692281
2024-12-24,0.10216715843881441
2024-12-26,0.2977527977014305
2024-12-27,-0.00432900030777672
2024-12-30,0.026086932184114398
2024-12-31,-0.1906779442700588
2025-01-02,0.07068068692762774
2025-01-03,0.056234721391870135
2025-01-06,-0.06249999310131449
2025-01-07,-0.08148151767488088
2025-01-08,-0.2016129016752174
2025-01-10,0.08080808324067523
2025-01-13,-0.252336427773729
2025-01-14,-0.03750006208816914
2025-01-15,0.043290106289275876
2025-01-16,0.24896260716345897
2025-01-17,-0.05647843084138393
2025-01-21,0.00704224701794165
2025-01-22,0.10489517543314864
2025-01-23,-0.03481016788817204
2025-01-24,-0.05901641625289322
2025-01-27,-0.08013929959098332
2025-01-28,-0.030303090509739783
2025-01-29,-0.03906246362021115
2025-01-30,0.04065036710645531
2025-01-31,-0.023437478172126713
2025-02-03,-0.08800001144409175
2025-02-04,0.07456143790665148
2025-02-05,0.08163267093517002
2025-02-06,0.12075468744405038
2025-02-07,0.057239082375865946
2025-02-10,0.06687891487659758
2025-02-11,-0.0895522271213881
2025-02-12,-0.04262291083762548
2025-02-13,-0.0034246541787590346
2025-02-14,0.0034364227382495116
2025-02-18,-0.06164385686785934
2025-02-19,-0.036496315432303805
2025-02-20,-0.022727340459820944
2025-02-21,-0.011627896231359958
2025-02-24,-0.047058779530595896
2025-02-25,-0.11111110020948456
2025-02-26,0.004629625030506013
2025-02-27,-0.1013824980992436
2025-02-28,-0.06153846247896899
2025-03-03,-0.0928962143755585
2025-03-04,-0.09638552399916434
2025-03-05,0.04666670163472486
2025-03-06,-0.10191087928996823
2025-03-07,0.028368852488815266
2025-03-10,-0.11034488315105839
2025-03-11,0.08914729685073097
2025-03-12,0.259786488946117
2025-03-13,-0.0734463257810768
2025-03-14,0.1402439152924948
2025-03-17,-0.06417112538095182
2025-03-18,-0.04000002997262142
2025-03-19,-0.05357137915431087
2025-03-20,-0.04402518929722532
2025-03-21,0.08552631372560082
2025-03-24,-0.006060600368335001
2025-03-25,-0.12195117696277546
2025-03-26,-0.013888957875743513
2025-03-27,0.00704224701794165
2025-03-28,-0.08391609032863334
2025-03-31,-0.07633580839735732
2025-04-01,0.0743800920098645
2025-04-02,0.0692307974459867
2025-04-03,0.043165512666415884
2025-04-04,-0.11034488315105839
2025-04-07,-0.007751930820906416
2025-04-08,-0.11718748399289292
2025-04-09,0.07964604757379035
2025-04-10,-0.07377051743279484
2025-04-11,0.008849549119871458
2025-04-14,0.0
2025-04-15,0.21929824836586542
2025-04-16,-0.043165426904336224
2025-04-17,0.0526315270557125
2025-04-21,-0.035714252262698754
2025-04-22,0.051851801486336724
2025-04-23,0.04929581307579878
2025-04-24,0.3221476617458032
2025-04-25,0.0609136466072735
2025-04-28,0.11483254516406682
2025-04-29,0.04291851773629629
2025-04-30,-0.04938276571234812
2025-05-01,-0.051948003693320643
2025-05-02,0.03196343900175114
2025-05-05,-0.06637172389398305
2025-05-06,-0.05687198650482983
2025-05-07,0.03517584568207788
2025-05-08,0.11650486223456546
2025-05-09,-0.11739129848876828
2025-05-12,0.059113362398476754
2025-05-13,0.05116273963561224
2025-05-14,0.04867252015929324
2025-05-15,-0.033755243700015036
2025-05-16,0.052401801736520204
2025-05-19,-0.02904571334786865
2025-05-20,-0.07692300638503313
2025-05-21,-0.027777860562003376
2025-05-22,0.042857217464320696
2025-05-23,-0.03652975344035825
2025-05-27,0.014218109620800279
2025-05-28,-0.03271035898594565
2025-05-29,0.014492740269210325
2025-05-30,-0.04761900436850974
2025-06-02,-0.050000011920928955
2025-06-03,0.02631582744894323
2025-06-04,0.051282001121667475
2025-06-05,-0.019512176967531936
2025-06-06,0.014925358971198843
2025-06-09,0.00980391240220757
2025-06-10,-0.004854364437391179
2025-06-11,-0.05365848666071282
2025-06-12,0.10309280504365881
2025-06-13,-0.05140192902903151
2025-06-16,-0.004926103745908295
2025-06-17,-0.01980196150035629
2025-06-18,0.015151500555948827
2025-06-20,-0.04477613622170118
2025-06-23,0.0625000038805108
2025-06-24,0.3627451094972407
2025-06-25,0.02517983236086274
2025-06-26,0.03508777066574664
2025-06-27,-0.07118645245848754
2025-06-30,0.12226278721933714
2025-07-01,-0.06341461145331817
2025-07-02,-0.03819448928589997
2025-07-03,0.01805052442619881
2025-07-07,-0.06028363187933783
2025-07-08,-0.01509441465361916
2025-07-09,-0.04597696949511809
2025-07-10,0.052208785351179454
2025-07-11,-0.030534323358943016
2025-07-14,-0.03543303760668293
2025-07-15,-0.008163257362146625
2025-07-16,0.09053498871043897
2025-07-17,0.0830187857639102
2025-07-18,-0.017421586867605088
2025-07-21,-0.04255315191482678
2025-07-22,0.10740739138201616
2025-07-23,0.13377929568281366
2025-07-24,-0.10324487676115901
2025-07-25,-0.02960523529561243
2025-07-28,-0.010169481662661628
2025-07-29,-0.05821920268910019
2025-07-30,0.021818161010742188
2025-07-31,0.04270467132428535
2025-08-01,0.0
2025-08-04,0.05460745521046695
2025-08-05,-0.006472485916521498
2025-08-06,-0.029315933591648635
2025-08-07,-0.010067104428777118
2025-08-08,0.016949136104436047
2025-08-11,0.006666660308837891
2025-08-12,0.039735140640910105
2025-08-13,0.0
