Date,DNUT
2022-02-16,0.014024997416700824
2022-02-17,-0.04149360201035024
2022-02-18,-0.008658114173638487
2022-02-22,0.08369743166498833
2022-02-23,-0.04029558799398836
2022-02-24,0.00909727753347167
2022-02-25,0.035367459638477206
2022-02-28,-0.0013394015245725699
2022-03-01,-0.022803696764251757
2022-03-02,0.04529863890632435
2022-03-03,-0.04530538334762313
2022-03-04,0.002751065475809389
2022-03-07,-0.04389580901713597
2022-03-08,-0.010042880338480997
2022-03-09,0.03333337893349064
2022-03-10,-0.0189342760627359
2022-03-11,-0.03145099787202632
2022-03-14,-0.010332156896965095
2022-03-15,0.057419914513043846
2022-03-16,0.022567062281563244
2022-03-17,-0.0006896978465598114
2022-03-18,-0.006901395721484405
2022-03-21,0.020847791738479726
2022-03-22,-0.013614601387068048
2022-03-23,0.01725324930286609
2022-03-24,0.02238803102766318
2022-03-25,-0.03782339504510279
2022-03-28,-0.01034491950338745
2022-03-29,0.03275263495351877
2022-03-30,0.0290148990915835
2022-03-31,-0.02622963316485527
2022-04-01,-0.05050503833971709
2022-04-04,0.021276646721777537
2022-04-05,-0.03541665315411846
2022-04-06,0.007199369301399194
2022-04-07,-0.007862749468006469
2022-04-08,-0.005763544971370882
2022-04-11,-0.015217540470079394
2022-04-12,-0.030904946208320405
2022-04-13,0.019741776271738676
2022-04-14,0.014892067137707299
2022-04-18,-0.0029348115936829178
2022-04-19,0.05518776950765858
2022-04-20,0.004881336794362312
2022-04-21,-0.006245636177264258
2022-04-22,0.0020949631031015326
2022-04-25,0.009756148224877137
2022-04-26,-0.053614680152245575
2022-04-27,-0.026315728457771415
2022-04-28,0.025525423400884595
2022-04-29,-0.027818352300441163
2022-05-02,0.01280115361750056
2022-05-03,0.0059477368244920115
2022-05-04,0.03695519510156364
2022-05-05,-0.046329399864113996
2022-05-06,-0.019432108520342717
2022-05-09,-0.0472559372495549
2022-05-10,-0.023200109238555866
2022-05-11,0.037674261267148124
2022-05-12,0.03314898671161548
2022-05-13,0.10389623272218196
2022-05-16,-0.0006920589442973579
2022-05-17,0.0034624851791398292
2022-05-18,-0.0276050544132469
2022-05-19,0.028388726760184557
2022-05-20,-0.04347819841187173
2022-05-23,0.028860042275617337
2022-05-24,-0.01122013191347948
2022-05-25,0.02482268705836943
2022-05-26,0.010380609782883354
2022-05-27,0.015068533234068093
2022-05-31,0.0
2022-06-01,0.005398045764170467
2022-06-02,-0.014093915933037438
2022-06-03,-0.02927167530522856
2022-06-06,0.0014025599325369065
2022-06-07,0.0014006649253970327
2022-06-08,-0.023776335164818363
2022-06-09,-0.021490016003392065
2022-06-10,-0.016105461154181766
2022-06-13,-0.04464280643954888
2022-06-14,0.0
2022-06-15,0.0171340029206537
2022-06-16,-0.052067403051419214
2022-06-17,0.03715668069163591
2022-06-21,0.021806709289962534
2022-06-22,0.007622144698813171
2022-06-23,0.05900157467893474
2022-06-24,0.05357135903547405
2022-06-27,-0.030508369789461698
2022-06-28,-0.041258806114241486
2022-06-29,-0.009482151505772363
2022-06-30,0.0014727181463296546
2022-07-01,0.0
2022-07-05,0.01911761897758235
2022-07-06,-0.0036074516478973306
2022-07-07,0.023171624334885177
2022-07-08,0.0
2022-07-11,-0.012738893715910415
2022-07-12,-0.007168497491793158
2022-07-13,0.0064982875437848975
2022-07-14,0.0014346852381503794
2022-07-15,0.009312413638022932
2022-07-18,0.009226352025361484
2022-07-19,0.023206707673120608
2022-07-20,0.012371037102006932
2022-07-21,-0.010183220585326946
2022-07-22,-0.0054869708745929335
2022-07-25,0.009655210883332543
2022-07-26,-0.016090468711958184
2022-07-27,-0.0013918679870295048
2022-07-28,-0.004180941593195375
2022-07-29,-0.0006999337363768898
2022-08-01,0.007002785700105152
2022-08-02,0.004172425122651813
2022-08-03,0.004155225285332298
2022-08-04,-0.002068981319769847
2022-08-05,-0.008293151850776614
2022-08-08,0.011846782141341716
2022-08-09,-0.0034434845688455784
2022-08-10,0.002073270878488298
2022-08-11,-0.0013793890752821225
2022-08-12,0.02140886840594436
2022-08-15,-0.009465928087775799
2022-08-16,-0.008873654021516741
2022-08-17,-0.12121223677831394
2022-08-18,-0.02037594755831995
2022-08-19,-0.02480018833723563
2022-08-22,-0.02461020351727994
2022-08-23,0.020184934380604647
2022-08-24,-0.014014621698880458
2022-08-25,0.023411216664791512
2022-08-26,-0.024509911241659466
2022-08-29,-0.011725135960528932
2022-08-30,-0.016949197992935372
2022-08-31,0.012931048445186555
2022-09-01,-0.0025531268861479495
2022-09-02,-0.0017066663426801298
2022-09-06,0.020512810977713514
2022-09-07,0.010050329495376431
2022-09-08,0.023217426040800904
2022-09-09,0.00891408749880207
2022-09-12,0.0016063583994077035
2022-09-13,-0.03448278323010845
2022-09-14,0.0074749758930692245
2022-09-15,0.013190457565166458
2022-09-16,-0.007323002955800906
2022-09-19,0.021311558454874202
2022-09-20,-0.015248832961846093
2022-09-21,-0.005705015152448145
2022-09-22,-0.006557427540563321
2022-09-23,-0.0371286742992355
2022-09-26,-0.024849980257215076
2022-09-27,0.0079086720726389
2022-09-28,0.025283281045263672
2022-09-29,-0.025510147024287
2022-09-30,0.0061080762523717524
2022-10-03,0.041630593097081725
2022-10-04,-0.011656877129368581
2022-10-05,0.03369832156507324
2022-10-06,0.03830477937964716
2022-10-07,0.004709534710203078
2022-10-10,-0.01640629948997796
2022-10-11,0.0
2022-10-12,0.013502727893631272
2022-10-13,0.01802521945179092
2022-10-14,-0.011547356768670913
2022-10-17,0.00700932276277122
2022-10-18,0.020881755349186237
2022-10-19,0.014394124289519139
2022-10-20,0.022404503705208967
2022-10-21,0.023374906732521517
2022-10-24,0.016416757350930622
2022-10-25,0.010207625936388798
2022-10-26,-0.013937296360961748
2022-10-27,0.003533624820783121
2022-10-28,0.014084451274554599
2022-10-31,-0.0034722086648830697
2022-11-01,0.006968682549938654
2022-11-02,-0.0311418817395841
2022-11-03,-0.0014285939749352217
2022-11-04,0.02432034827520524
2022-11-07,0.011871628395885514
2022-11-08,0.001380284048787761
2022-11-09,-0.024121200222488093
2022-11-10,0.004237215227420155
2022-11-11,0.002812914448097281
2022-11-14,-0.006311321642216372
2022-11-15,0.022582859274976164
2022-11-16,0.004140852146363283
2022-11-17,0.010996533148101895
2022-11-18,0.03535012257621206
2022-11-21,0.024950629636881105
2022-11-22,0.010249876036063421
2022-11-23,0.007609442777121611
2022-11-25,0.005663904737144954
2022-11-28,-0.03754690971779007
2022-11-29,-0.011703567432473916
2022-11-30,0.014473783602288348
2022-12-01,-0.029831473432037625
2022-12-02,0.0581551433291696
2022-12-05,-0.041061300266615586
2022-12-06,-0.021080506829414092
2022-12-07,-0.028936606511537954
2022-12-08,0.01455297092338359
2022-12-09,-0.025273085193120437
2022-12-12,0.03714074648266341
2022-12-13,-0.01216215432641543
2022-12-14,-0.0054721100842409776
2022-12-15,-0.08528171217951297
2022-12-16,-0.11729343695462746
2022-12-19,-0.05025557849415174
2022-12-20,-0.008968487281586834
2022-12-21,-0.019909638304160926
2022-12-22,-0.006463448100735736
2022-12-23,-0.026022259166516903
2022-12-27,-0.010496160932851328
2022-12-28,-0.0009643353809686284
2022-12-29,0.0028957986640139044
2022-12-30,-0.006737353530014367
2023-01-03,0.012597099094363351
2023-01-04,0.0191384895135418
2023-01-05,0.011267692514021377
2023-01-06,0.03342634712078718
2023-01-09,-0.014375609799761935
2023-01-10,0.017319966323811276
2023-01-11,0.01164866362672945
2023-01-12,0.022143490510475594
2023-01-13,0.012998216011584462
2023-01-17,-0.005988118942879428
2023-01-18,-0.001721028087205534
2023-01-19,0.012068901301321322
2023-01-20,-0.011924979895937105
2023-01-23,0.031896460971502005
2023-01-24,-0.01633853435267707
2023-01-25,0.020442960694830203
2023-01-26,0.0008347599699756181
2023-01-27,0.014178591188602319
2023-01-30,0.001644725534657221
2023-01-31,0.0016421056031523662
2023-02-01,0.03442607144734344
2023-02-02,0.017432762195950913
2023-02-03,-0.00233654738815936
2023-02-06,-0.012490233907137549
2023-02-07,-0.00474305073676462
2023-02-08,-0.011119782328995242
2023-02-09,-0.016867707443130264
2023-02-10,-0.001633815193509025
2023-02-13,0.027004843791487154
2023-02-14,-0.024701300126172554
2023-02-15,0.06781044176087225
2023-02-16,0.03902073382129556
2023-02-17,-0.03460973804276335
2023-02-21,0.0
2023-02-22,0.022120406014156435
2023-02-23,-0.019402855479681902
2023-02-24,-0.019025857873535612
2023-02-27,0.0
2023-02-28,0.00930955500752817
2023-03-01,-0.0030744614003862525
2023-03-02,0.026985201487578436
2023-03-03,0.01351356939075421
2023-03-06,0.013333460583719425
2023-03-07,-0.013158018660549109
2023-03-08,-0.008148128774573715
2023-03-09,0.004480925163224514
2023-03-10,-0.011152303544595954
2023-03-13,0.006014921833525033
2023-03-14,0.0553064904623628
2023-03-15,0.016288874343516557
2023-03-16,-0.0027873688989424883
2023-03-17,-0.006289299098619305
2023-03-20,0.0
2023-03-21,0.013361335732419155
2023-03-22,0.062456680958978605
2023-03-23,0.01371652766454523
2023-03-24,0.012242215939753942
2023-03-27,-0.021005680058492793
2023-03-28,0.005851683512470673
2023-03-29,0.005171327850843843
2023-03-30,-0.0019292157082255734
2023-03-31,0.0019329447756499807
2023-04-03,-0.006430887690956122
2023-04-04,0.006472511686691718
2023-04-05,-0.002572329776851845
2023-04-06,-0.030947691488214746
2023-04-10,0.02528265869241797
2023-04-11,0.0012978497116200582
2023-04-12,-0.006480901145860418
2023-04-13,-0.0013045584546954592
2023-04-14,-0.028086250844679972
2023-04-17,-0.010752614968144947
2023-04-18,-0.004755569093792156
2023-04-19,0.006143403962327376
2023-04-20,0.008141123935635708
2023-04-21,0.029609687148223207
2023-04-24,-0.005882216435815102
2023-04-25,0.01943966569403255
2023-04-26,-0.022624391337367045
2023-04-27,0.02116397995901287
2023-04-28,-0.003885939400826044
2023-05-01,-0.01755535946030673
2023-05-02,-0.015221613870844197
2023-05-03,-0.01142477452543278
2023-05-04,0.003399041691042326
2023-05-05,0.014227681327115604
2023-05-08,-0.008684017659462473
2023-05-09,0.02425871198641283
2023-05-10,-0.013815827273108816
2023-05-11,0.010006783039233635
2023-05-12,-0.003302632896510449
2023-05-15,-0.0006625592200099062
2023-05-16,-0.009283931041649485
2023-05-17,0.01539501502195395
2023-05-18,-0.0164799261671158
2023-05-19,0.005361985483461229
2023-05-22,0.030666604476843107
2023-05-23,-0.03298829214290011
2023-05-24,-0.0006690262317617934
2023-05-25,-0.010709484286864912
2023-05-26,0.0020297660514208005
2023-05-30,0.011478708531826198
2023-05-31,-0.0026702218968545077
2023-06-01,0.04618478234669032
2023-06-02,-0.011516292366342773
2023-06-05,-0.0032362395829668156
2023-06-06,0.005194731215812487
2023-06-07,-0.002583974414317569
2023-06-08,-0.008419673066312083
2023-06-09,-0.014369729473914239
2023-06-12,-0.01590447754516633
2023-06-13,0.004040462108815035
2023-06-14,-0.06304500509779254
2023-06-15,0.0365067284874363
2023-06-16,-0.004834244970859158
2023-06-20,-0.02220662230063497
2023-06-21,0.012065199685580064
2023-06-22,-0.002103920241639301
2023-06-23,0.0035137658583541675
2023-06-26,0.006302577597566472
2023-06-27,0.02296446391873097
2023-06-28,0.006122437127686009
2023-06-29,-0.0013521960962327162
2023-06-30,-0.0027082533197778647
2023-07-03,0.005431082515308994
2023-07-05,-0.01755567187220486
2023-07-06,-0.017182096979929895
2023-07-07,0.01538458476984994
2023-07-10,0.05371897056508934
2023-07-11,0.007189592785138199
2023-07-12,0.02011689491110835
2023-07-13,-0.016539530975884675
2023-07-14,-0.0071151218347431655
2023-07-17,0.005863116637908616
2023-07-18,0.01554420247329924
2023-07-19,0.017219289614501143
2023-07-20,-0.009404431721405593
2023-07-21,-0.007594797877083503
2023-07-24,-0.0012756327301676196
2023-07-25,-0.0015999612009095499
2023-07-26,-0.005128218645839233
2023-07-27,0.0019330184687103014
2023-07-28,0.0019291631927249586
2023-07-31,-0.011553194856035676
2023-08-01,-0.00714296340478926
2023-08-02,-0.028122929336109603
2023-08-03,0.0020190044958492415
2023-08-04,-0.0033580080404137513
2023-08-07,-0.0033693222516255616
2023-08-08,-0.027721382913504677
2023-08-09,0.0013907050573702673
2023-08-10,-0.1368054261847682
2023-08-11,0.041834103744746054
2023-08-14,0.0030889249298327037
2023-08-15,0.02155498553677626
2023-08-16,-0.0015072552475413614
2023-08-17,-0.02490551672102992
2023-08-18,0.006966047735227576
2023-08-21,0.013066763353821953
2023-08-22,0.012139637250506041
2023-08-23,0.0022488355096565993
2023-08-24,-0.01346310371732684
2023-08-25,-0.004548671977805174
2023-08-28,0.00837766084369096
2023-08-29,0.007552908404744985
2023-08-30,0.014242722751850678
2023-08-31,-0.010347169382607602
2023-09-01,-0.0029872749617883
2023-09-05,-0.008239821835505756
2023-09-06,-0.0075528344573946304
2023-09-07,-0.004566277751198333
2023-09-08,0.0030580746757060684
2023-09-11,0.005335296235204456
2023-09-12,-0.02426079626700106
2023-09-13,0.014763083861427662
2023-09-14,0.01761113882790566
2023-09-15,-0.012039084425201962
2023-09-18,0.003807980204587391
2023-09-19,-0.006069818625253021
2023-09-20,-0.003816775921868132
2023-09-21,-0.013026863385538046
2023-09-22,-0.006987605731957447
2023-09-25,-0.003909285949236785
2023-09-26,-0.016483531684521657
2023-09-27,-0.014365424590233267
2023-09-28,0.0032388351355621126
2023-09-29,0.006456915937611107
2023-10-02,-0.0032077458236728917
2023-10-03,0.006435900841017306
2023-10-04,0.015987292685757604
2023-10-05,-0.0212432003849079
2023-10-06,-0.007234598764397471
2023-10-09,0.005667941668147103
2023-10-10,0.0024154949245989155
2023-10-11,-0.03132537359114196
2023-10-12,-0.021558869612515297
2023-10-13,-0.008474536894910067
2023-10-16,0.04957271851973721
2023-10-17,0.013029190265563706
2023-10-18,0.011254108877157831
2023-10-19,0.011923632158434394
2023-10-20,-0.019638711150119836
2023-10-23,0.01602564580307919
2023-10-24,0.018138841329863986
2023-10-25,-0.015922248899350455
2023-10-26,0.015785220934600996
2023-10-27,-0.0007769542664430862
2023-10-30,0.0
2023-10-31,0.005443212460371161
2023-11-01,0.007734017519172909
2023-11-02,0.01611666186955052
2023-11-03,0.004531745337003734
2023-11-06,0.008270621106708509
2023-11-07,0.0014914077496992473
2023-11-08,0.0007444843271871004
2023-11-09,-0.0654760533935762
2023-11-10,0.020700562297862657
2023-11-13,0.024181119089261793
2023-11-14,0.019801907305885935
2023-11-15,-0.0029872707381277674
2023-11-16,-0.017977620130253613
2023-11-17,-0.005339413730272025
2023-11-20,-0.013036852537734123
2023-11-21,-0.006215937599670318
2023-11-22,0.016419085879986195
2023-11-24,0.006153777747467171
2023-11-27,0.0015290350947259057
2023-11-28,-0.007633503578761469
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.017692223686501363
2023-12-04,0.014361252324228913
2023-12-05,-0.014157926765560824
2023-12-06,-0.017384650560080872
2023-12-07,0.0038461486463445826
2023-12-08,0.0030651000433510323
2023-12-11,0.01145918865438511
2023-12-12,-0.0067975442586326595
2023-12-13,0.057034140069557315
2023-12-14,0.026618795950475116
2023-12-15,-0.004204783320779781
2023-12-18,0.019000665964330476
2023-12-19,0.020718274049206897
2023-12-20,-0.0006765494905762726
2023-12-21,0.017603253232345573
2023-12-22,-0.0006652961431856674
2023-12-26,0.01597864746474409
2023-12-27,0.009829607090851233
2023-12-28,-0.010382816829407782
2023-12-29,-0.01049181478251926
2024-01-02,-0.023856917635175945
2024-01-03,-0.025797672209857403
2024-01-04,-0.0020906032402479013
2024-01-05,-0.009776428321579433
2024-01-08,0.023977372109928785
2024-01-09,-0.01928373432996955
2024-01-10,0.006320120229911463
2024-01-11,-0.03768310814949705
2024-01-12,-0.005801311814580101
2024-01-16,0.0007293509154313593
2024-01-17,-0.02332371371497688
2024-01-18,0.032835972065964336
2024-01-19,0.0007226411741230176
2024-01-22,-0.004332222554036647
2024-01-23,-0.0025445393514281767
2024-01-24,-0.0051020610980938574
2024-01-25,0.005860778313871551
2024-01-26,-0.013838254472508082
2024-01-29,0.008124047378767596
2024-01-30,-0.009523755841264081
2024-01-31,-0.017011870497507853
2024-02-01,0.037622296426913726
2024-02-02,-0.01522841599924063
2024-02-05,-0.037555273958814195
2024-02-06,0.016067393902867266
2024-02-07,0.0022589612049337404
2024-02-08,0.015777673986170138
2024-02-09,0.0029585297972647417
2024-02-12,0.019911563377484676
2024-02-13,-0.04844546831159258
2024-02-14,-0.025075971758384275
2024-02-15,-0.0015587442142039887
2024-02-16,0.012490257845214403
2024-02-20,0.01619104774030866
2024-02-21,0.010622197502023534
2024-02-22,-0.011261253850663011
2024-02-23,0.015186068046753931
2024-02-26,-0.03889304102308577
2024-02-27,-0.010116749625074806
2024-02-28,0.004716977881595641
2024-02-29,0.012519502423661732
2024-03-01,-0.036321360636604294
2024-03-04,0.007217316122804185
2024-03-05,0.01910826593169057
2024-03-06,-0.006250046128539299
2024-03-07,0.011006256201437026
2024-03-08,0.005443256508445682
2024-03-11,-0.004640368083945301
2024-03-12,-0.01787105614924689
2024-03-13,-0.053006320762618575
2024-03-14,-0.009189607665491706
2024-03-15,0.0008431971163773699
2024-03-18,-0.006739729772461844
2024-03-19,-0.003392730976201519
2024-03-20,0.022127700771419345
2024-03-21,0.024146501197423564
2024-03-22,0.014634137071452669
2024-03-25,-0.0024037666137873837
2024-03-26,0.3935742808521212
2024-03-27,-0.1152737328323008
2024-03-28,-0.0074919674535939285
2024-04-01,-0.0036100953793438695
2024-04-02,-0.017786549853179068
2024-04-03,-0.018779352229761903
2024-04-04,-0.02323985864094691
2024-04-05,0.07277809257668721
2024-04-08,-0.06588395183002049
2024-04-09,0.006983394960059064
2024-04-10,0.03536751959646578
2024-04-11,0.004018751389873287
2024-04-12,-0.012675064645526035
2024-04-15,-0.03310817115747278
2024-04-16,-0.017470311285458173
2024-04-17,-0.020625921415449278
2024-04-18,-0.006535872823491662
2024-04-19,-0.002923998257746585
2024-04-22,-0.017595367175702536
2024-04-23,-0.014590278342067942
2024-04-24,-0.011389489213662896
2024-04-25,0.006144355651026334
2024-04-26,-0.00839700673526833
2024-04-29,0.0015397113927275718
2024-04-30,-0.027671077901619823
2024-05-01,-0.012648145100744301
2024-05-02,0.012810169989537101
2024-05-03,0.0007905474635252485
2024-05-06,0.01737761526277004
2024-05-07,-0.004658432053886052
2024-05-08,-0.008580329087899186
2024-05-09,0.018095992101733183
2024-05-10,0.005409587330356347
2024-05-13,-0.053036213978618796
2024-05-14,-0.03327913962894924
2024-05-15,-0.007556751487502011
2024-05-16,0.008460268313104091
2024-05-17,0.010067134877197015
2024-05-20,-0.004983439229803266
2024-05-21,-0.024206988064836565
2024-05-22,0.0008555514829517996
2024-05-23,-0.03333341912530563
2024-05-24,-0.014146772995280332
2024-05-28,-0.03497758449168642
2024-05-29,-0.05947946496819667
2024-05-30,0.003952544888711884
2024-05-31,0.029527473985771158
2024-06-03,0.016252431252572475
2024-06-04,-0.03574775749512027
2024-06-05,0.005853527431195271
2024-06-06,0.039767210172066525
2024-06-07,-0.008395516724658436
2024-06-10,0.06491055567333626
2024-06-11,0.015901136179141684
2024-06-12,0.04956512712029393
2024-06-13,-0.0008284552070831896
2024-06-14,-0.035655044017667836
2024-06-17,0.0180567657286117
2024-06-18,-0.022804038671031535
2024-06-20,-0.01987900234148665
2024-06-21,-0.006172844793839172
2024-06-24,-0.012422370955557871
2024-06-25,-0.0017970215698447367
2024-06-26,-0.019801861600044157
2024-06-27,-0.024793459937083928
2024-06-28,0.013182686085252637
2024-07-01,-0.05111533870924201
2024-07-02,-0.040156613036161914
2024-07-03,0.030612258046674112
2024-07-05,0.011881212305871802
2024-07-08,-0.017612512371634637
2024-07-09,-0.02988058621050993
2024-07-10,0.0030802133021534672
2024-07-11,0.05015347310959428
2024-07-12,0.06530217460891974
2024-07-15,-0.02470263617253443
2024-07-16,0.03564724415992582
2024-07-17,0.03894925886458456
2024-07-18,-0.018308562692504138
2024-07-19,-0.006216787595376583
2024-07-22,-0.04289535717990578
2024-07-23,0.024276319292126702
2024-07-24,-0.03429348892048134
2024-07-25,0.02651502578340037
2024-07-26,0.002767569124243696
2024-07-29,-0.026678945298977963
2024-07-30,0.01701330379294097
2024-07-31,-0.012081814160104343
2024-08-01,-0.01881465231014412
2024-08-02,-0.03163950820286987
2024-08-05,-0.039604006907244416
2024-08-06,-0.00824741280097896
2024-08-07,-0.043658990925778185
2024-08-08,0.1347825437160679
2024-08-09,0.013409945517140143
2024-08-12,-0.03119093492632774
2024-08-13,-0.0019512172081204149
2024-08-14,0.008797596224152215
2024-08-15,0.05910860132002371
2024-08-16,0.014638680414752914
2024-08-19,-0.0027051799966681944
2024-08-20,-0.02712474071391846
2024-08-21,0.012081724170575514
2024-08-22,-0.014692360692653561
2024-08-23,-0.003727861255339193
2024-08-26,0.03648269478450006
2024-08-27,-0.0099278293828724
2024-08-28,-0.010027379495662792
2024-08-29,0.018416274076342276
2024-08-30,0.018987362274035968
2024-09-03,0.006211215344957388
2024-09-04,0.019400327885649826
2024-09-05,-0.0034601195030742327
2024-09-06,0.0008680123618005631
2024-09-09,-0.0052038933379062735
2024-09-10,0.009590181447934665
2024-09-11,-0.02849741777479675
2024-09-12,0.024000187288305552
2024-09-13,0.019965124848536853
2024-09-16,0.03744684617259075
2024-09-17,0.01722717451207134
2024-09-18,-0.016128935278185486
2024-09-19,0.0016393421805163122
2024-09-20,-0.016366591361593463
2024-09-23,-0.031614097070882585
2024-09-24,-0.02319580768148055
2024-09-25,-0.02550572788383154
2024-09-26,0.0027075342195201912
2024-09-27,-0.017101646472078236
2024-09-30,-0.01648349602097743
2024-10-01,-0.020484145467049797
2024-10-02,0.008554983991965193
2024-10-03,0.024505247095822025
2024-10-04,0.0018399241903133134
2024-10-07,-0.0339760396441221
2024-10-08,0.01711024411148787
2024-10-09,-0.0065420930335889915
2024-10-10,0.046095943704884235
2024-10-11,-0.008093558851409166
2024-10-14,-0.01087940687085509
2024-10-15,0.03574711137949804
2024-10-16,0.016814094835601034
2024-10-17,-0.0017406419113198401
2024-10-18,0.010462062171815445
2024-10-21,-0.010353740692974567
2024-10-22,0.019180362895869774
2024-10-23,-0.01930495182542069
2024-10-24,0.018372699865158104
2024-10-25,-0.010309169762710013
2024-10-28,0.011284567204806306
2024-10-29,-0.012875546438827268
2024-10-30,-0.026086893014147572
2024-10-31,0.015178576584902848
2024-11-01,0.014072169272564272
2024-11-04,0.025151671875828008
2024-11-05,0.032995047198262295
2024-11-06,0.017199012536685432
2024-11-07,-0.04549124038400987
2024-11-08,-0.03627156671904452
2024-11-11,0.016192498345531492
2024-11-12,-0.025839646746017575
2024-11-13,-0.038019480868668465
2024-11-14,0.018382305639970342
2024-11-15,-0.01714801467634186
2024-11-18,-0.011019255906354553
2024-11-19,0.005570926771848006
2024-11-20,0.0055402417642700375
2024-11-21,0.013774025558411562
2024-11-22,0.009963787442465843
2024-11-25,-0.001793630965017834
2024-11-26,-0.018867919618632767
2024-11-27,0.006410195773137728
2024-11-29,0.0027297914093618036
2024-12-02,-0.006352114778535478
2024-12-03,-0.005479438286824512
2024-12-04,-0.014692429857536493
2024-12-05,-0.02795892430005742
2024-12-06,-0.019175499167294774
2024-12-09,-0.008797679142289905
2024-12-10,-0.0029586201610978247
2024-12-11,-0.007912842711685242
2024-12-12,0.003987929470252949
2024-12-13,-0.0188678304693638
2024-12-16,-0.01821867490881557
2024-12-17,0.00309272604767008
2024-12-18,-0.004110986923600901
2024-12-19,0.005159995939191919
2024-12-20,-0.02874746114757909
2024-12-23,0.002114159726874787
2024-12-24,0.022151895511575148
2024-12-26,0.0041279569004397665
2024-12-27,0.005138783263360036
2024-12-30,-0.02351727502256029
2024-12-31,0.03979047334654018
2025-01-02,-0.020141034196330287
2025-01-03,0.009249770186960937
2025-01-06,-0.013238305824024854
2025-01-07,0.0010320390387523748
2025-01-08,-0.03917525978401193
2025-01-10,-0.006437752236189476
2025-01-13,-0.009719146017069247
2025-01-14,-0.019629280383595127
2025-01-15,-0.005561774918481643
2025-01-16,-0.0402684643479061
2025-01-17,0.0
2025-01-21,0.0034964385833544664
2025-01-22,0.0145773650614609
2025-01-23,0.009195353012548368
2025-01-24,0.01822324734581726
2025-01-27,0.049217062867270345
