Date,JPM
2022-02-14,-0.009290759648786118
2022-02-15,0.014623991480739118
2022-02-16,0.001809671821807246
2022-02-17,-0.02303193916852775
2022-02-18,0.0046883093979555035
2022-02-22,-0.0017746613577316328
2022-02-23,-0.02093890125952469
2022-02-24,-0.027843271183608742
2022-02-25,0.023659763331444816
2022-02-28,-0.04169786790781105
2022-03-01,-0.03772899559324028
2022-03-02,0.020740231049458435
2022-03-03,-0.007108005892843106
2022-03-04,-0.028129303725646704
2022-03-07,-0.03861601101351364
2022-03-08,-0.007042904924552396
2022-03-09,0.040062402778653805
2022-03-10,-0.011840527030985148
2022-03-11,-0.022523829691814545
2022-03-14,0.009930878166239276
2022-03-15,0.01774610185819059
2022-03-16,0.04468613138215427
2022-03-17,0.012644132817930975
2022-03-18,-0.0003564767056677409
2022-03-21,-0.003212056526584739
2022-03-22,0.021267213801922757
2022-03-23,-0.019912939406209973
2022-03-24,0.006510268406853648
2022-03-25,0.0087428445471609
2022-03-28,-0.00739890450319336
2022-03-29,0.0022006422719442753
2022-03-30,-0.004532976907777542
2022-03-31,-0.030027195271385643
2022-04-01,-0.007408931440467614
2022-04-04,0.0044342049560992525
2022-04-05,-0.011637283156331613
2022-04-06,-0.013874273526571335
2022-04-07,-0.003042293176529487
2022-04-08,0.018308103310875623
2022-04-11,-0.0036705475957179434
2022-04-12,-0.010977482086393153
2022-04-13,-0.032233460191354535
2022-04-14,-0.00926953730454505
2022-04-18,0.018553845493862964
2022-04-19,0.020706676985226435
2022-04-20,0.0035081998342234577
2022-04-21,-0.007751730646888055
2022-04-22,-0.02872255012310887
2022-04-25,-0.0003153768693403558
2022-04-26,-0.029581260650504593
2022-04-27,-0.013005926881505148
2022-04-28,0.01581281391987477
2022-04-29,-0.03226840219488636
2022-05-02,0.009131917241520515
2022-05-03,0.02141976930996381
2022-05-04,0.03308131254653546
2022-05-05,-0.025019724461367798
2022-05-06,-0.0016138650463096704
2022-05-09,-0.015033830247835445
2022-05-10,-0.024372309989427854
2022-05-11,-0.006308308521651651
2022-05-12,-0.0008465192360782581
2022-05-13,0.008895228254893306
2022-05-16,-0.006969285964889993
2022-05-17,0.033147182445032675
2022-05-18,-0.01710594280810518
2022-05-19,-0.014822353980559755
2022-05-20,-0.008198715380243082
2022-05-23,0.06187140578751138
2022-05-24,0.014125295073849076
2022-05-25,0.006964207984256232
2022-05-26,0.017290307995524667
2022-05-27,0.014137751387739428
2022-05-31,0.007313172172735083
2022-06-01,-0.017545231188757282
2022-06-02,0.016088093466107845
2022-06-03,-0.013939310071190425
2022-06-06,-0.003303759469527434
2022-06-07,0.002620953627064493
2022-06-08,-0.01591456544226688
2022-06-09,-0.021015757064211216
2022-06-10,-0.04596588023704429
2022-06-13,-0.029778610774130798
2022-06-14,-0.01663906442284757
2022-06-15,0.011835793311979925
2022-06-16,-0.0171562837339716
2022-06-17,-0.003526379852744066
2022-06-21,0.024772089528756647
2022-06-22,-0.005611634316013525
2022-06-23,-0.010939236428368693
2022-06-24,0.02984537210593774
2022-06-27,-0.008012306074053122
2022-06-28,-0.004811630281595591
2022-06-29,-0.004489957598668437
2022-06-30,-0.023330299167389157
2022-07-01,0.012787423329492453
2022-07-05,-0.0038035171435990556
2022-07-06,-0.006482075488245753
2022-07-07,0.025292711896367503
2022-07-08,-0.0031381484338053323
2022-07-11,-0.013116413359785084
2022-07-12,0.000974805725940886
2022-07-13,-0.009383115392534114
2022-07-14,-0.03493887668300377
2022-07-15,0.04583339170772338
2022-07-18,-0.01027009656639899
2022-07-19,0.02477860508476848
2022-07-20,-0.00017434049799902596
2022-07-21,0.0068097119599723754
2022-07-22,-0.004855849772981369
2022-07-25,0.004008335591804801
2022-07-26,-0.015622575376140979
2022-07-27,0.016046606492726045
2022-07-28,-0.0037313087174718484
2022-07-29,0.004790512983183337
2022-08-01,-0.00996875836829425
2022-08-02,-0.015585344288716496
2022-08-03,0.010495464299324242
2022-08-04,-0.011002709557900392
2022-08-05,0.030260013217840998
2022-08-08,-0.01218036605362427
2022-08-09,0.009007446747981929
2022-08-10,0.02608768506318815
2022-08-11,0.01478159540634949
2022-08-12,0.016563928520502147
2022-08-15,0.0027021708701162606
2022-08-16,0.009554225164893682
2022-08-17,-0.008412438055447446
2022-08-18,-0.007749293016036662
2022-08-19,-0.02474519666129671
2022-08-22,-0.016521943448610688
2022-08-23,-0.009856755101780745
2022-08-24,0.0024238305254205006
2022-08-25,0.023747860412513866
2022-08-26,-0.032729022430487476
2022-08-29,-0.002441577916002191
2022-08-30,0.0001748200231903585
2022-08-31,-0.005943576578946175
2022-09-01,0.006858434485627285
2022-09-02,-0.0069863535898583295
2022-09-06,0.00026398302406560603
2022-09-07,0.018990454185203065
2022-09-08,0.0232960531015749
2022-09-09,0.00480604068900381
2022-09-12,0.011831759320495738
2022-09-13,-0.03474873517445409
2022-09-14,-0.0023197688724430066
2022-09-15,0.015070702826759375
2022-09-16,-0.006702336104519424
2022-09-19,0.009224604910307299
2022-09-20,-0.019719173158909142
2022-09-21,-0.028835332377136424
2022-09-22,-0.0113789543147792
2022-09-23,-0.01861334108542778
2022-09-26,-0.021532120342407146
2022-09-27,-0.008802161686982668
2022-09-28,0.02021754833578049
2022-09-29,-0.01694624872556938
2022-09-30,-0.01563676959289695
2022-10-03,0.0309091407814861
2022-10-04,0.046783543140396455
2022-10-05,-0.012346635153006935
2022-10-06,-0.02038223473181444
2022-10-07,-0.019974178454032376
2022-10-10,-0.009341464818157896
2022-10-11,-0.028859762285717516
2022-10-12,0.016182763264475097
2022-10-13,0.05559310296636544
2022-10-14,0.016640726195072064
2022-10-17,0.04200002952208015
2022-10-18,0.025720827991396744
2022-10-19,-0.019606203211840367
2022-10-20,-0.0032615411942356065
2022-10-21,0.052527311731313864
2022-10-24,0.0012271101994443256
2022-10-25,0.002614871737511848
2022-10-26,0.011491453350396252
2022-10-27,0.003947986625500555
2022-10-28,0.011878156819566055
2022-10-31,-0.0015861852541996235
2022-11-01,0.018032903088782026
2022-11-02,-0.00920780716154701
2022-11-03,0.0018113528945886692
2022-11-04,0.027358336398103367
2022-11-07,0.005280297318041471
2022-11-08,0.0006090138617720342
2022-11-09,-0.01300885292846865
2022-11-10,0.041159117563068115
2022-11-11,0.0016288362674468093
2022-11-14,-0.010273571297720219
2022-11-15,-0.007243583394346831
2022-11-16,0.00135392607854401
2022-11-17,-0.004357134443873978
2022-11-18,0.00980850351914686
2022-11-21,-0.005902550094363024
2022-11-22,0.014956893528769388
2022-11-23,0.010663648190117003
2022-11-25,0.0019047141155481562
2022-11-28,-0.017478211792930853
2022-11-29,0.016449541507989718
2022-11-30,0.011862807416798571
2022-12-01,-0.014039488095176966
2022-12-02,-0.007927276387507232
2022-12-05,-0.028040831605901317
2022-12-06,0.0016747722650913843
2022-12-07,-0.0006841612554022714
2022-12-08,0.010494360136738434
2022-12-09,-0.005418463290931652
2022-12-12,0.015511568319481972
2022-12-13,-0.0009688376567773549
2022-12-14,-0.004996648623437738
2022-12-15,-0.024810943925844153
2022-12-16,-0.006226050910248748
2022-12-19,0.00595568385585854
2022-12-20,0.004843866545349629
2022-12-21,0.011248020829129901
2022-12-22,-0.01134972815560309
2022-12-23,0.00474504228970507
2022-12-27,0.003503960796356509
2022-12-28,0.005465414629568288
2022-12-29,0.005737424355048537
2022-12-30,0.006605747970705789
2023-01-03,0.007606087355005675
2023-01-04,0.009325192200523968
2023-01-05,-0.00022163228881888486
2023-01-06,0.019135420462686126
2023-01-09,-0.004132083497836669
2023-01-10,0.008953601416393342
2023-01-11,0.007431679459550589
2023-01-12,-0.0010026450924230934
2023-01-13,0.025234765374548607
2023-01-17,-0.015453358465522316
2023-01-18,-0.030042618967819568
2023-01-19,-0.013326616341305497
2023-01-20,0.0024490469289879524
2023-01-23,0.01621251954610181
2023-01-24,0.008596406478811769
2023-01-25,0.004839055079353116
2023-01-26,0.006181667769806998
2023-01-27,0.002429092868461158
2023-01-30,-0.00848057503447619
2023-01-31,0.0059655638158637725
2023-02-01,-0.0026437011721865966
2023-02-02,-0.004656336841227127
2023-02-03,0.015474247722250034
2023-02-06,0.0058828087750686375
2023-02-07,0.012189924172380406
2023-02-08,-0.007030977430449559
2023-02-09,-0.01556371503104026
2023-02-10,0.004415136371903383
2023-02-13,0.010848238882202876
2023-02-14,0.004418976877319736
2023-02-15,0.004189890736418844
2023-02-16,-0.013769041057979492
2023-02-17,0.0029613693560377463
2023-02-21,-0.01834928103085487
2023-02-22,-0.007663056283524927
2023-02-23,0.008010999665511997
2023-02-24,0.009021339185157906
2023-02-27,0.008727543397407667
2023-02-28,0.00837104293519153
2023-03-01,-0.005580751978809584
2023-03-02,-0.010382436812850226
2023-03-03,0.018359591639083517
2023-03-06,-0.0058467661618221145
2023-03-07,-0.02940801778162183
2023-03-08,-0.005915322258520872
2023-03-09,-0.05413637406014826
2023-03-10,0.02539504170197482
2023-03-13,-0.01795743289469387
2023-03-14,0.02567612314371548
2023-03-15,-0.04724400596477718
2023-03-16,0.01941356181819831
2023-03-17,-0.03778181582651974
2023-03-20,0.010571314002484788
2023-03-21,0.02682098109725861
2023-03-22,-0.025813984485445807
2023-03-23,-0.0026733080369421014
2023-03-24,-0.015215910499430718
2023-03-27,0.028660685218377058
2023-03-28,0.003035139585203961
2023-03-29,0.0020174533230901126
2023-03-30,-0.0030201191204811684
2023-03-31,0.012116429129173545
2023-04-03,-0.0011510867891640908
2023-04-04,-0.01336804530762814
2023-04-05,0.001491123679609574
2023-04-06,-0.0010971612768558847
2023-04-10,0.0032949703356750515
2023-04-11,0.004926095415235698
2023-04-12,-0.00015566401524935713
2023-04-13,0.003813404247479335
2023-04-14,0.07550943224582163
2023-04-17,0.007929297266961344
2023-04-18,0.011227790630378154
2023-04-19,-0.0012728982699284908
2023-04-20,-0.00290349437360804
2023-04-21,-0.0019174061926706676
2023-04-24,0.0013521547419013125
2023-04-25,-0.02174398025504065
2023-04-26,-0.017723442508068676
2023-04-27,0.013458543974526727
2023-04-28,0.008683026338754729
2023-05-01,0.021411865072614056
2023-05-02,-0.016147456687817585
2023-05-03,-0.021163170443507573
2023-05-04,-0.013678322383908759
2023-05-05,0.01953473409259976
2023-05-08,0.0024135758435257504
2023-05-09,-0.004815109978067333
2023-05-10,0.0005129502338414582
2023-05-11,-0.003150558454523611
2023-05-12,-0.01433312030008993
2023-05-15,0.008426664284247876
2023-05-16,-0.006729271987263363
2023-05-17,0.030747558136245967
2023-05-18,0.007583905354454412
2023-05-19,-0.0022939997301176795
2023-05-22,-0.008262600492282224
2023-05-23,-0.01043246178465762
2023-05-24,-0.009151669060824763
2023-05-25,0.002438482254885077
2023-05-26,0.009360886029522009
2023-05-30,0.003797272655909678
2023-05-31,-0.01273105607477909
2023-06-01,0.013779606117642063
2023-06-02,0.02100563490749896
2023-06-05,-0.009824043477453137
2023-06-06,0.001797400312306019
2023-06-07,0.009688523931742354
2023-06-08,0.0002845141369929305
2023-06-09,0.0019893998191009565
2023-06-12,-7.064705603709864e-05
2023-06-13,0.007234094559676052
2023-06-14,-0.003732109512037285
2023-06-15,0.011308098414905876
2023-06-16,0.001188015018216415
2023-06-20,-0.005095254346294209
2023-06-21,-0.001473293150447752
2023-06-22,-0.019252566153560857
2023-06-23,-0.005230058615786959
2023-06-26,0.0024485854383866634
2023-06-27,7.180663005112997e-05
2023-06-28,-0.00438201213904732
2023-06-29,0.0349231036858908
2023-06-30,0.01401390451564355
2023-07-03,0.008044516678464397
2023-07-05,-0.006661758399288398
2023-07-06,-0.009886613454836768
2023-07-07,0.007890521096951542
2023-07-10,0.005611886471293959
2023-07-11,0.015638844038959654
2023-07-12,0.004951975117947649
2023-07-13,0.004859800087071653
2023-07-14,0.0060458361490591805
2023-07-17,0.024103531761518804
2023-07-18,0.001825307760320971
2023-07-19,0.00383978268599372
2023-07-20,0.012317486913119291
2023-07-21,-0.007684769440215122
2023-07-24,0.0196839149531165
2023-07-25,-0.007468515300011025
2023-07-26,0.005993993949047205
2023-07-27,-0.011029347949172985
2023-07-28,0.005704624680431314
2023-07-31,0.006691537629459177
2023-08-01,-0.0049378267432870215
2023-08-02,-0.011324838995458997
2023-08-03,0.006113587959527322
2023-08-04,-0.0021108969425042146
2023-08-07,0.004742849447700204
2023-08-08,-0.005613540875014422
2023-08-09,-0.013407827888591517
2023-08-10,-0.001495378254175339
2023-08-11,0.005795480334173986
2023-08-14,0.0020720672897363013
2023-08-15,-0.02545698113624839
2023-08-16,-0.004243270312691116
2023-08-17,-0.01038689042393326
2023-08-18,0.0022876559576001654
2023-08-21,0.0034235423821613598
2023-08-22,-0.020738763095714097
2023-08-23,0.006763124181208946
2023-08-24,-0.0009496525959328261
2023-08-25,-0.0012226802537249615
2023-08-28,0.0034681321024907508
2023-08-29,0.008132348023977887
2023-08-30,-0.004033318431640676
2023-08-31,-0.012351493508565237
2023-09-01,0.00334863137975705
2023-09-05,-0.011033963954992454
2023-09-06,-0.0016528827278357028
2023-09-07,-0.008554145350643472
2023-09-08,0.000765429315228161
2023-09-11,0.004380201638187087
2023-09-12,0.013013905284116278
2023-09-13,0.00047850236778468336
2023-09-14,0.019397464437870493
2023-09-15,-0.0029480561548235196
2023-09-18,0.0020831261306692994
2023-09-19,-0.0012739701500760203
2023-09-20,-0.004230204278010352
2023-09-21,-0.00782182527208497
2023-09-22,-0.009583038618736106
2023-09-25,0.004940502794670731
2023-09-26,-0.010378686840682105
2023-09-27,0.0058645838406057305
2023-09-28,0.012416066185028996
2023-09-29,-0.017412837246163604
2023-10-02,-0.008619617038537863
2023-10-03,-0.007373070114514824
2023-10-04,0.004484935940010759
2023-10-05,0.004216348804081171
2023-10-06,0.015395412208603743
2023-10-09,-0.002274404011586517
2023-10-10,0.006078530691293382
2023-10-11,0.0034327177326198832
2023-10-12,-0.00232593052166874
2023-10-13,0.015019355812375457
2023-10-16,-0.0010134634298226697
2023-10-17,-0.0021642487038693314
2023-10-18,-0.010980821482711955
2023-10-19,-0.00424942765244074
2023-10-20,-0.01610581594578231
2023-10-23,-0.01364091436708137
2023-10-24,0.0012056141270526677
2023-10-25,-0.005454491063742073
2023-10-26,0.0025643218255584355
2023-10-27,-0.03601886751027272
2023-10-30,0.012749556361801195
2023-10-31,0.011934216219875893
2023-11-01,-0.0008626615774209867
2023-11-02,0.01784947754246624
2023-11-03,0.011172182755752491
2023-11-06,0.007552526709872609
2023-11-07,-0.0004860417414175311
2023-11-08,0.004930194712355007
2023-11-09,-0.0029712201411942196
2023-11-10,0.014831295818296564
2023-11-13,-0.004438982826290183
2023-11-14,0.018247103743997073
2023-11-15,0.008757310975775257
2023-11-16,0.01141987871916772
2023-11-17,0.009045869620888602
2023-11-20,0.0030754674849278185
2023-11-21,-0.0020876544656361906
2023-11-22,0.0023534981762241003
2023-11-24,0.001369527351607669
2023-11-27,-0.002279529235218014
2023-11-28,0.002284737360826794
2023-11-29,0.005080280401802417
2023-11-30,0.011404727973353124
2023-12-01,0.0048693685194822756
2023-12-04,0.007332363511665108
2023-12-05,-0.00012658402859810902
2023-12-06,-0.01050831663001306
2023-12-07,0.0030707723750771354
2023-12-08,0.011033837521404521
2023-12-11,0.003658867696503698
2023-12-12,0.008925169935194877
2023-12-13,0.003364203025091328
2023-12-14,0.01819208175687348
2023-12-15,0.007561160069205153
2023-12-18,0.006052164777758273
2023-12-19,0.013354915028644943
2023-12-20,-0.0112792358417374
2023-12-21,0.005704002740423819
2023-12-22,-0.0005968888557015273
2023-12-26,0.0059138791350952236
2023-12-27,0.00599778072792434
2023-12-28,0.0053130851855902606
2023-12-29,-0.0011742450874389077
2024-01-02,0.01164011037696211
2024-01-03,-0.004358504457422474
2024-01-04,0.006636214755763037
2024-01-05,0.005017175179702793
2024-01-08,-0.0014513000930505005
2024-01-09,-0.00790601628487908
2024-01-10,0.0021094297048522836
2024-01-11,-0.00420997875546103
2024-01-12,-0.007339970373828608
2024-01-16,-0.006270219899087048
2024-01-17,-0.005357582007132322
2024-01-18,0.001975005654284878
2024-01-19,0.017261860222838266
2024-01-22,-0.0011741564344622812
2024-01-23,-0.006583856321905945
2024-01-24,0.00893514603698975
2024-01-25,0.01431091478653368
2024-01-26,-0.003816395324325206
2024-01-29,0.002612132733008199
2024-01-30,0.020494328823322805
2024-01-31,-0.010835583695215867
2024-02-01,-0.003613396961142157
2024-02-02,0.005756137666337757
2024-02-05,-0.0013161920055485554
2024-02-06,0.003438349997488821
2024-02-07,0.0018846584613321227
2024-02-08,-0.003590991116848241
2024-02-09,0.0012011269396874358
2024-02-12,0.004456829682818242
2024-02-13,-0.008703498771560847
2024-02-14,0.010157333606491514
2024-02-15,0.0218142661655647
2024-02-16,-0.004669978583936363
2024-02-20,0.0039099678895604395
2024-02-21,0.006509724054090338
2024-02-22,0.011995791312238602
2024-02-23,0.005025362669572653
2024-02-26,-0.003424097496928402
2024-02-27,0.0004907873444572886
2024-02-28,0.005069565835586376
2024-02-29,0.009111496518036999
2024-03-01,-0.004138381188632634
2024-03-04,0.007501756189973063
2024-03-05,0.010017195963867298
2024-03-06,0.005197519826098951
2024-03-07,-0.008758533495031195
2024-03-08,0.0018629515147265963
2024-03-11,0.0003717436863595047
2024-03-12,0.00823211758279263
2024-03-13,0.008112298485418057
2024-03-14,-0.01781812238751912
2024-03-15,0.012395674304064075
2024-03-18,0.01240150435474452
2024-03-19,0.005865079630062553
2024-03-20,0.013107076405569407
2024-03-21,0.013905180890707358
2024-03-22,-0.012257744916175706
2024-03-25,-0.00915451308932036
2024-03-26,0.004670930020822528
2024-03-27,0.01936333039061977
2024-03-28,0.003909411652245343
2024-04-01,-0.006789779218570824
2024-04-02,-0.00040207208585052445
2024-04-03,-0.0028162027607762097
2024-04-04,-0.0076082320847332685
2024-04-05,0.009200069394398325
2024-04-08,0.0052164866663109155
2024-04-09,-0.00670089814122532
2024-04-10,-0.008521529960095142
2024-04-11,-0.00020448159866004456
2024-04-12,-0.06467799546432507
2024-04-15,0.0005469281974155304
2024-04-16,-0.011427549378898783
2024-04-17,-0.003982322640115221
2024-04-18,0.006497214616988378
2024-04-19,0.02510341924574888
2024-04-22,0.019429472539479686
2024-04-23,0.01441326309898594
2024-04-24,0.0048921766529015365
2024-04-25,0.0015018359545007076
2024-04-26,0.0006207683388965712
2024-04-29,-0.0010854227542321793
2024-04-30,-0.007967699062813915
2024-05-01,0.0006258787087753959
2024-05-02,-0.0010424787160595583
2024-05-03,-0.006000132635564426
2024-05-06,0.007821039733187929
2024-05-07,-0.0013021899157140693
2024-05-08,0.020339249299800244
2024-05-09,0.009455436203691603
2024-05-10,0.006430579499341338
2024-05-13,-0.00020140849205441125
2024-05-14,0.013988722874871184
2024-05-15,0.0029776686750526693
2024-05-16,0.0017812970924782068
2024-05-17,0.011458347481196007
2024-05-20,-0.044972919378794995
2024-05-21,0.02014523435863813
2024-05-22,-0.006064577226078893
2024-05-23,-0.007009054013122351
2024-05-24,0.019246256292151598
2024-05-28,-0.006028540876599431
2024-05-29,-0.0069673250813845344
2024-05-30,0.006158178521404212
2024-05-31,0.0165554024549166
2024-06-03,-0.003997435669832683
2024-06-04,-0.013180005215787993
2024-06-05,-0.009540222004974397
2024-06-06,-0.0017741939797845108
2024-06-07,0.015438482306137757
2024-06-10,-0.0017004299210738871
2024-06-11,-0.026301357398724523
2024-06-12,-0.01456039022717781
2024-06-13,0.011120899969498277
2024-06-14,0.0006195084055502509
2024-06-17,0.0061926511266110484
2024-06-18,0.010360061436324397
2024-06-20,0.008477133416914695
2024-06-21,-0.01192932121022805
2024-06-24,0.01314323324091582
2024-06-25,-0.004072970197337877
2024-06-26,-0.003231180773384801
2024-06-27,0.0088132043797573
2024-06-28,0.01551447762910918
2024-07-01,0.015771814627011382
2024-07-02,0.016451811041600095
2024-07-03,-0.0006705116582745863
2024-07-05,-0.013250532888875677
2024-07-08,0.001855597121448893
2024-07-09,0.011990141547666866
2024-07-10,0.0008186960746849881
2024-07-11,-0.0016844104651365654
2024-07-12,-0.012099104125184224
2024-07-15,0.024934001904047154
2024-07-16,0.01699598002266489
2024-07-17,0.015213875744205518
2024-07-18,-0.03177011759199477
2024-07-19,-0.0009523435245523126
2024-07-22,0.002383242058083157
2024-07-23,0.00023780293977360145
2024-07-24,-0.008272592088177655
2024-07-25,0.00038333866404527406
2024-07-26,0.01710853348798147
2024-07-29,-0.006549270783725691
2024-07-30,0.02058330667639141
2024-07-31,-0.011106437300369199
2024-08-01,-0.022744335509508273
2024-08-02,-0.042412054323296866
2024-08-05,-0.021291533152787534
2024-08-06,0.027911634382137285
2024-08-07,0.0002995220504258267
2024-08-08,0.018263549354133657
2024-08-09,0.008527011644580584
2024-08-12,0.0018950861341331393
2024-08-13,0.0084872737546966
2024-08-14,0.01106080891006278
2024-08-15,0.006231092677520866
2024-08-16,0.011439211376859326
2024-08-19,0.006916908301085156
2024-08-20,-0.004316405217972941
2024-08-21,0.0003727419704271373
2024-08-22,0.009459480285006983
2024-08-23,0.007755157762314058
2024-08-26,0.00393939784582531
2024-08-27,0.004608266179931597
2024-08-28,0.005041276348253021
2024-08-29,0.004157370046889319
2024-08-30,0.011655852784082876
2024-09-03,-0.020017751591033583
2024-09-04,-0.004403255301116404
2024-09-05,-0.007750886553999914
2024-09-06,-0.023755830409680878
2024-09-09,0.0204744002643249
2024-09-10,-0.05188871958944352
2024-09-11,0.008124142390616651
2024-09-12,-0.0030401862536072466
2024-09-13,-0.011035888841652741
2024-09-16,0.0173259332985225
2024-09-17,0.006687047039956706
2024-09-18,-0.008219700610655134
2024-09-19,0.014214681266414564
2024-09-20,0.002898288191691023
2024-09-23,0.0016580069223222083
2024-09-24,0.0007094948915238319
2024-09-25,-0.006616581106715591
2024-09-26,-0.0019505162684101407
2024-09-27,0.0034320686577444803
2024-09-30,0.0017101649254320783
2024-10-01,-0.018116359761916168
2024-10-02,0.0012075449905351032
2024-10-03,-0.00993765141784797
2024-10-04,0.0354936686265932
2024-10-07,-0.001373209838718581
2024-10-08,-0.0008532740918820725
2024-10-09,0.012669070281977834
2024-10-10,-0.002717590707485229
2024-10-11,0.04439944652158889
2024-10-14,-0.0036438968140785066
2024-10-15,0.0041087394623646745
2024-10-16,0.005620785601056388
2024-10-17,0.003487782057361777
2024-10-18,0.004233068763601633
2024-10-21,-0.010516045715499023
2024-10-22,0.005022468696469717
2024-10-23,-0.0031678752474693095
2024-10-24,0.007027308363915852
2024-10-25,-0.011867751017105355
2024-10-28,0.014349361383754422
2024-10-29,-0.011529999365775034
2024-10-30,0.006774473959647587
2024-10-31,-0.011095663984960535
2024-11-01,0.004596218331479607
2024-11-04,-0.014174270185852045
2024-11-05,0.007780516761147105
2024-11-06,0.11544533327701534
2024-11-07,-0.04322834332394465
2024-11-08,0.0025383310179396545
2024-11-11,0.009747577792970308
2024-11-12,0.0011283185095547488
2024-11-13,0.00667896468164364
2024-11-14,0.0029440379839680286
2024-11-15,0.01422256139392597
2024-11-18,-0.001141471911892955
2024-11-19,-0.007917268641317698
2024-11-20,-0.009502770102731262
2024-11-21,0.016529684465098615
2024-11-22,0.015484560860999697
2024-11-25,0.0070005246705804325
2024-11-26,-0.0012785018980850937
2024-11-27,-0.0007200107676033074
2024-11-29,-0.0002802024239501044
2024-12-02,-0.013895581958259684
2024-12-03,-0.005807119983843312
2024-12-04,-0.005800179628960511
2024-12-05,0.008545600145642762
2024-12-06,0.0076584468167204545
2024-12-09,-0.01435161635765203
2024-12-10,-0.0038964167860544574
2024-12-11,0.00275886625289945
2024-12-12,-0.008212621359538153
2024-12-13,-0.0065830065482637146
2024-12-16,-0.00150034910449659
2024-12-17,-0.005092229712592822
2024-12-18,-0.03352077645834406
2024-12-19,0.011242764046698328
2024-12-20,0.019917652583063994
2024-12-23,0.0033248950569604308
2024-12-24,0.016443630187262803
2024-12-26,0.003425333839775613
2024-12-27,-0.00810236828208144
2024-12-30,-0.007670812428965057
