Date,MARA
2021-11-19,0.06257289696833124
2021-11-22,-0.0934528270269207
2021-11-23,0.051442389605800276
2021-11-24,0.005180361920508414
2021-11-26,-0.060889457222236265
2021-11-29,0.04451216651928647
2021-11-30,-0.006226886527044395
2021-12-01,-0.005482646974154015
2021-12-02,-0.03386495746601359
2021-12-03,-0.15141635115924978
2021-12-06,0.004082660569991292
2021-12-07,0.0930399249432563
2021-12-08,0.020568897396414876
2021-12-09,-0.1129931502300433
2021-12-10,-0.022480065970197805
2021-12-13,-0.08902073680446265
2021-12-14,0.01330080554932822
2021-12-15,0.03750328536059677
2021-12-16,-0.08313971749965055
2021-12-17,-0.04674739301256148
2021-12-20,-0.04076801523264473
2021-12-21,0.06036338191521051
2021-12-22,-0.008713309160658045
2021-12-23,0.1171989415416943
2021-12-27,0.033307118336948216
2021-12-28,-0.10812187744288271
2021-12-29,-0.03500283334093235
2021-12-30,0.014155103049136697
2021-12-31,-0.04448964252547827
2022-01-03,0.0009129269245182758
2022-01-04,0.03770148073815616
2022-01-05,-0.13214181329443753
2022-01-06,-0.010803564925933151
2022-01-07,-0.027645033687162757
2022-01-10,0.015444034313530253
2022-01-11,0.022468012847341123
2022-01-12,0.026369191638178302
2022-01-13,-0.07444005874332105
2022-01-14,0.01743771403794314
2022-01-18,-0.08814272278118784
2022-01-19,-0.04679705898104414
2022-01-20,-0.0008048473825612579
2022-01-21,-0.11155861724828509
2022-01-24,0.03807797701376803
2022-01-25,-0.03144101857416104
2022-01-26,-0.03246173177622136
2022-01-27,-0.07781911650469908
2022-01-28,0.11015655871530106
2022-01-31,0.07146115845431655
2022-02-01,0.0632965043826883
2022-02-02,-0.0803036425785737
2022-02-03,-0.07862733871843075
2022-02-04,0.10843947400700071
2022-02-07,0.08804762546455613
2022-02-08,0.029319781166416092
2022-02-09,0.10102544075654163
2022-02-10,-0.0058640937439161656
2022-02-11,-0.06557943822559664
2022-02-14,-0.05124400491930203
2022-02-15,0.12054794581905437
2022-02-16,-0.008033515507451017
2022-02-17,-0.09436620919625471
2022-02-18,-0.0711508542986573
2022-02-22,-0.05692753192753208
2022-02-23,-0.06613403132301499
2022-02-24,0.091254661853573
2022-02-25,0.0047909675408459584
2022-02-28,0.09882967996558012
2022-03-01,0.028796825690383
2022-03-02,0.030674817461689097
2022-03-03,-0.08258926274799705
2022-03-04,-0.07461476739550688
2022-03-07,-0.05872042815547518
2022-03-08,0.040502833229707935
2022-03-09,0.14899328263398792
2022-03-10,-0.03621496472444907
2022-03-11,-0.09131314056088224
2022-03-14,-0.04802133991539648
2022-03-15,0.046707146526246746
2022-03-16,0.08121373079948468
2022-03-17,0.10028891254991334
2022-03-18,0.04726182430958059
2022-03-21,-0.010386852246951683
2022-03-22,0.06550855694057134
2022-03-23,-0.0064538223712943266
2022-03-24,0.03692307431473685
2022-03-25,-0.04747776253478009
2022-03-28,0.08238148557967806
2022-03-29,-0.004157373399812481
2022-03-30,-0.050738598416006475
2022-03-31,-0.05446545101795053
2022-04-01,0.021109128317814196
2022-04-04,0.013314616278090607
2022-04-05,-0.09197786446731515
2022-04-06,-0.07882710117220593
2022-04-07,-0.01736254927744285
2022-04-08,-0.04585612669737571
2022-04-11,-0.0335097098172612
2022-04-12,-0.03467154316772847
2022-04-13,0.05387520783880628
2022-04-14,-0.04798205073684392
2022-04-18,-0.015544038192253917
2022-04-19,0.028708152747417115
2022-04-20,-0.03627910170444226
2022-04-21,-0.06756755139600523
2022-04-22,-0.060559011116723016
2022-04-25,0.031404942523650226
2022-04-26,-0.08653840765523368
2022-04-27,-0.022222284189362895
2022-04-28,0.008373283657090225
2022-04-29,-0.07473310695541913
2022-05-02,0.06794868205269333
2022-05-03,0.007202931592585671
2022-05-04,0.058402830878086176
2022-05-05,-0.10472976274666801
2022-05-06,-0.05974841711052503
2022-05-09,-0.19197323894147622
2022-05-10,-0.02317878598837697
2022-05-11,-0.15423734060000827
2022-05-12,0.017034076562276956
2022-05-13,0.12216756368430626
2022-05-16,-0.09394210853784635
2022-05-17,0.07461244966410674
2022-05-18,-0.08385935909647058
2022-05-19,0.018700840247159567
2022-05-20,-0.056038637906184796
2022-05-23,0.016376646869546985
2022-05-24,-0.09365561697828328
2022-05-25,0.030000050862630134
2022-05-26,0.06256741047087044
2022-05-27,0.04263960000286571
2022-05-31,-0.003894928310066881
2022-06-01,-0.09872916132963272
2022-06-02,0.013015171592587471
2022-06-03,-0.05781584079561353
2022-06-06,0.01477273995718642
2022-06-07,-0.026875780133330696
2022-06-08,-0.0184119511090991
2022-06-09,-0.10199295577891432
2022-06-10,-0.01566578171664368
2022-06-13,-0.11803711816821671
2022-06-14,0.04360901619460855
2022-06-15,-0.010086479983317576
2022-06-16,-0.04366808135300149
2022-06-17,0.006088274095571666
2022-06-21,0.09228436374522753
2022-06-22,-0.06509692574093195
2022-06-23,0.044444472701461235
2022-06-24,0.05248225185090605
2022-06-27,-0.07681942935316977
2022-06-28,-0.061313880604568216
2022-06-29,-0.09797817331614744
2022-06-30,-0.07931034879650412
2022-07-01,0.03745314673225475
2022-07-05,0.0956679085663883
2022-07-06,-0.06919276184781231
2022-07-07,0.24070798416968175
2022-07-08,0.21398002154405993
2022-07-11,-0.08225620061989947
2022-07-12,-0.017925719271615015
2022-07-13,0.01173404846058057
2022-07-14,0.03092780464424627
2022-07-15,0.004999995231628418
2022-07-18,0.21393038248626928
2022-07-19,0.3217212413947015
2022-07-20,-0.03333328404783731
2022-07-21,0.08179626962689612
2022-07-22,-0.07931799206661738
2022-07-25,-0.06843803351435718
2022-07-26,-0.1261884249487144
2022-07-27,0.21859546124587248
2022-07-28,0.07142858248694717
2022-07-29,-0.01590909402889329
2022-08-01,-0.0554271998491741
2022-08-02,0.05623468252983743
2022-08-03,0.024691334404499887
2022-08-04,0.010542194739293853
2022-08-05,0.055886735896883755
2022-08-08,0.018348639906982767
2022-08-09,-0.02217606664802041
2022-08-10,0.15946144637994752
2022-08-11,0.05073348977633185
2022-08-12,0.0610819781523706
2022-08-15,-0.03234649999952943
2022-08-16,-0.043626089201456275
2022-08-17,-0.08471560560412505
2022-08-18,0.009061511006543732
2022-08-19,-0.15458626195151504
2022-08-22,-0.01896813309646317
2022-08-23,0.06032480391040407
2022-08-24,0.0051057399437965945
2022-08-25,-0.06531202002688419
2022-08-26,-0.11878879808826792
2022-08-29,0.04052863636004611
2022-08-30,-0.023708778721160728
2022-08-31,0.02775374292364141
2022-09-01,-0.028691995075338816
2022-09-02,-0.011294536216837847
2022-09-06,-0.022847120058628323
2022-09-07,0.050359750483805144
2022-09-08,0.13527396253627733
2022-09-09,0.06787327322739922
2022-09-12,0.019067829143586845
2022-09-13,-0.11157315151088953
2022-09-14,-0.01716063327546813
2022-09-15,-0.042063545285677684
2022-09-16,-0.09527751844297161
2022-09-19,-0.004578772013326793
2022-09-20,-0.0561177242961739
2022-09-21,0.05750488688363231
2022-09-22,-0.03041473844274234
2022-09-23,-0.09980989971915566
2022-09-26,0.014783462059221542
2022-09-27,0.027055175668105447
2022-09-28,0.10942248594006743
2022-09-29,-0.01643829722710699
2022-09-30,-0.00557106936550289
2022-10-03,0.03454714138573434
2022-10-04,0.1624548919791684
2022-10-05,-0.003105587072796623
2022-10-06,0.020249238768851097
2022-10-07,-0.14427483116689122
2022-10-10,-0.0401427125543099
2022-10-11,-0.027881058025408523
2022-10-12,-0.0038240881173184915
2022-10-13,0.07677544960435356
2022-10-14,-0.0819964397859656
2022-10-17,0.13495139455422356
2022-10-18,-0.026518347054741098
2022-10-19,-0.027240809885697215
2022-10-20,-0.013550101415125582
2022-10-21,0.07142854647633956
2022-10-24,0.10256408793398997
2022-10-25,0.14418609808947247
2022-10-26,-0.06571817425386939
2022-10-27,-0.010152309188545039
2022-10-28,0.014652070954489282
2022-10-31,-0.053429653748064077
2022-11-01,-0.06788706429867364
2022-11-02,-0.10638299200716383
2022-11-03,-0.03754577331021913
2022-11-04,0.03139865999233793
2022-11-07,-0.03136532728800012
2022-11-08,-0.0514285677955264
2022-11-09,-0.035140600414580225
2022-11-10,0.03850155034105529
2022-11-11,-0.021041993397286185
2022-11-14,-0.025588535136796153
2022-11-15,-0.0021008883195338113
2022-11-16,-0.125263113724558
2022-11-17,-0.03369442509106668
2022-11-18,-0.06973847589062554
2022-11-21,-0.17135204403243387
2022-11-22,0.0371567070997354
2022-11-23,0.009345785368615855
2022-11-25,-0.04012349199329335
2022-11-28,-0.03858517350701862
2022-11-29,-0.015050192692446673
2022-11-30,0.07300514684601356
2022-12-01,-0.01740508394408602
2022-12-02,0.1127213856626661
2022-12-05,-0.11143270592326993
2022-12-06,-0.05700324303637172
2022-12-07,-0.07253887375839096
2022-12-08,0.003724391313358666
2022-12-09,-0.07235619223491463
2022-12-12,0.01400003433227548
2022-12-13,-0.08086791131506321
2022-12-14,0.012875524623216839
2022-12-15,-0.0805084013760794
2022-12-16,-0.10599078847328613
2022-12-19,-0.0025773785017727535
2022-12-20,0.010335969368078679
2022-12-21,-0.06649615978410373
2022-12-22,0.005479446686014411
2022-12-23,-0.013624029889763634
2022-12-27,-0.10497234476117967
2022-12-28,-0.02777775120506243
2022-12-29,0.0825396770132254
2022-12-30,0.002932548449136041
2023-01-03,-0.005847947508874518
2023-01-04,0.24117637406583747
2023-01-05,-0.07345964923540504
2023-01-06,0.046035821689492495
2023-01-09,0.19804398840108228
2023-01-10,0.1734693649161716
2023-01-11,-0.06608697642450745
2023-01-12,0.3091248341947481
2023-01-13,0.09246082491198004
2023-01-17,0.08984375945874512
2023-01-18,-0.17443250395569754
2023-01-19,0.06222869966297062
2023-01-20,0.09945497643878798
2023-01-23,0.11524167786180306
2023-01-24,-0.0222222010294596
2023-01-25,-0.005681839733083893
2023-01-26,0.0
2023-01-27,-0.0834285191127232
2023-01-30,-0.10598507892189624
2023-01-31,0.005578795178158957
2023-02-01,0.04299583094859649
2023-02-02,0.06382978993230615
2023-02-03,-0.11624997854232788
2023-02-06,0.0014143920511855423
2023-02-07,0.0028248560935075773
2023-02-08,-0.040845065598354435
2023-02-09,-0.12628489585029135
2023-02-10,-0.005041972089558144
2023-02-13,-0.011824353168792268
2023-02-14,0.14871793157981705
2023-02-15,0.18303572283867697
2023-02-16,-0.09308173444932022
2023-02-17,0.06796113294391848
2023-02-21,-0.0740259362264345
2023-02-22,0.008415139104699154
2023-02-23,0.012517406379922047
2023-02-24,-0.08379122471625078
2023-02-27,0.06596702431597823
2023-02-28,-0.0014065019260264267
2023-03-01,-0.08309854699656727
2023-03-02,-0.0384024564071237
2023-03-03,0.019169310091305958
2023-03-06,-0.009404379577318989
2023-03-07,-0.03639240709277147
2023-03-08,0.014778271509974905
2023-03-09,-0.1084141776807952
2023-03-10,-0.03266793061682127
2023-03-13,0.2570356294876819
2023-03-14,0.06417915185328105
2023-03-15,-0.005610092736466066
2023-03-16,0.07616360369977193
2023-03-17,0.07077325737269602
2023-03-20,-0.039167707303931265
2023-03-21,0.12993630488130004
2023-03-22,-0.12288609806244988
2023-03-23,0.08740357455020864
2023-03-24,-0.07683216222653866
2023-03-27,-0.08962865741276949
2023-03-28,0.012658182005721885
2023-03-29,0.10416666942614095
2023-03-30,-0.015094325589697588
2023-03-31,0.11366543448208666
2023-04-03,-0.033256875340881176
2023-04-04,0.009489907569390832
2023-04-05,-0.06815515686765394
2023-04-06,0.006305194428401162
2023-04-10,0.1403509222705841
2023-04-11,0.12417572674695809
2023-04-12,-0.02737045410561012
2023-04-13,0.15778901292406045
2023-04-14,0.03906248189095063
2023-04-17,-0.04344197545224837
2023-04-18,0.02008737989013154
2023-04-19,-0.08732880403365018
2023-04-20,-0.10694178292368284
2023-04-21,-0.06197480296408375
2023-04-24,-0.004479278889816363
2023-04-25,0.011248529126381746
2023-04-26,0.052280342491082266
2023-04-27,0.06342498721461465
2023-04-28,0.0009939636968625543
2023-05-01,-0.12810327715462233
2023-05-02,0.08769937143302164
2023-05-03,0.0
2023-05-04,0.07539269661243897
2023-05-05,0.021421548544156233
2023-05-08,-0.11058149406312712
2023-05-09,0.005359077293003889
2023-05-10,0.0895522539807514
2023-05-11,-0.14579263071053306
2023-05-12,0.02176409438951077
2023-05-15,0.06950671303319966
2023-05-16,-0.030398318974070304
2023-05-17,0.0908108273067989
2023-05-18,-0.07036670241921372
2023-05-19,-0.02132194102612328
2023-05-22,0.05337687961098392
2023-05-23,-0.0361944548819344
2023-05-24,0.011802640982128576
2023-05-25,-0.033934320057539824
2023-05-26,-0.01975843669429045
2023-05-30,0.05487119309885813
2023-05-31,0.03927811916798318
2023-06-01,0.020428989790034713
2023-06-02,0.004004000277224362
2023-06-05,-0.08374877118157775
2023-06-06,0.09684443786292696
2023-06-07,-0.05257933898637679
2023-06-08,0.0020941888680547915
2023-06-09,-0.0198536662948966
2023-06-12,-0.005330510674289246
2023-06-13,0.03751343883513081
2023-06-14,0.0010329829434172488
2023-06-15,-0.03405572115545963
2023-06-16,0.06623930644236564
2023-06-20,0.17434877801633442
2023-06-21,0.04180885323839556
2023-06-22,-0.031122040397518758
2023-06-23,0.07438716146375368
2023-06-26,-0.07238395543137033
2023-06-27,0.13486006426907493
2023-06-28,-0.01644247123670528
2023-06-29,0.05015196467056948
2023-06-30,0.0028943533094292206
2023-07-03,0.1053391107007422
2023-07-05,0.015665843966926607
2023-07-06,-0.015424210688960271
2023-07-07,0.02284597835781743
2023-07-10,0.07977026125807374
2023-07-11,0.027777737070639352
2023-07-12,-0.030477216670425022
2023-07-13,0.14472114699752114
2023-07-14,-0.06373054874916462
2023-07-17,-0.04482564912131071
2023-07-18,-0.026071886267211575
2023-07-19,0.046400994136009066
2023-07-20,-0.030130794886180423
2023-07-21,-0.010551014701678296
2023-07-24,-0.027251131951582686
2023-07-25,-0.014616307551950536
2023-07-26,0.03955496771181832
2023-07-27,-0.05053504418653276
2023-07-28,0.04571073786503188
2023-07-31,0.04011976321467037
2023-08-01,-0.031088134106916687
2023-08-02,-0.020796220027115453
2023-08-03,0.004854364437391068
2023-08-04,-0.04408209938277219
2023-08-07,-0.04801012208115718
2023-08-08,0.04313208927454926
2023-08-09,-0.013358780825686645
2023-08-10,-0.061895552803365894
2023-08-11,0.02268040683024819
2023-08-14,0.007392449988659067
2023-08-15,-0.07071377465827111
2023-08-16,-0.030868650090123073
2023-08-17,-0.09259259259259256
2023-08-18,-0.0791836952676579
2023-08-21,-0.020390030822788452
2023-08-22,-0.00904980812159395
2023-08-23,0.07305937942190255
2023-08-24,-0.10212764334171376
2023-08-25,0.0
2023-08-28,0.006635042043477313
2023-08-29,0.28813563583721313
2023-08-30,-0.015350879639053683
2023-08-31,-0.06681518592152991
2023-09-01,-0.04534603887531685
2023-09-05,0.0
2023-09-06,0.005000034968058342
2023-09-07,0.024875557763047063
2023-09-08,-0.11731390368460104
2023-09-11,-0.07699359893090552
2023-09-12,0.008937453358032199
2023-09-13,-0.026574754738616257
2023-09-14,0.011122310703610028
2023-09-15,-0.019999980926513672
2023-09-18,-0.0010204314986942409
2023-09-19,-0.023493313905263213
2023-09-20,-0.028242724467840263
2023-09-21,-0.01399355381859313
2023-09-22,-0.053493425685656404
2023-09-25,-0.012687388201761851
2023-09-26,-0.03621500051638793
2023-09-27,-0.02909088134765625
2023-09-28,0.06991254056687546
2023-09-29,-0.008167992685751746
2023-10-02,0.0035293803495519693
2023-10-03,-0.14419690278324215
2023-10-04,0.03287668011608691
2023-10-05,-0.015915104266073565
2023-10-06,0.08894876558299969
2023-10-09,0.03465343262562359
2023-10-10,0.011961768609626056
2023-10-11,-0.06619384636577375
2023-10-12,-0.015189858748160034
2023-10-13,-0.008997451127716771
2023-10-16,0.05058370186681427
2023-10-17,0.043209803865700946
2023-10-18,-0.08402367505008479
2023-10-19,-0.0038759346070184053
2023-10-20,0.006485109012642765
2023-10-23,0.1275772863296445
2023-10-24,0.11542859758649548
2023-10-25,-0.02971311014879474
2023-10-26,-0.05068642897316877
2023-10-27,-0.014460524777605066
2023-10-30,-0.001128586410269583
2023-10-31,-0.0045197695060872345
2023-11-01,0.012485772013394847
2023-11-02,0.10538111797571292
2023-11-03,-0.04563892747809528
2023-11-06,-0.018065895754578398
2023-11-07,-0.006493448855910966
2023-11-08,-0.0686274611653025
2023-11-09,0.07953208612069274
2023-11-10,0.041170111948764854
2023-11-13,-0.044744991348953156
2023-11-14,-0.0010893495151843569
2023-11-15,0.11668480762506839
2023-11-16,-0.046874956344253316
2023-11-17,0.02459013990675496
2023-11-20,0.0640000343322753
2023-11-21,-0.03101502942273393
2023-11-22,0.05916582268188919
2023-11-24,0.04487177359841765
2023-11-27,-0.011393524643245612
2023-11-28,0.09751776662320744
2023-11-29,0.001615468812962595
2023-11-30,-0.0346773681233733
2023-12-01,0.14452794516651646
2023-12-04,0.0846715228877315
2023-12-05,0.028263801211140693
2023-12-06,0.017015722082822204
2023-12-07,-0.0019304847519198143
2023-12-08,0.08188268465649351
2023-12-11,-0.12693688801874803
2023-12-12,0.016382302460193454
2023-12-13,0.12558763213176571
2023-12-14,0.06324579066029656
2023-12-15,0.026374928661734742
2023-12-18,0.08693264984417937
2023-12-19,0.10513079682178916
2023-12-20,0.005917208565237031
2023-12-21,0.12126698004145253
2023-12-22,0.07788532463065123
2023-12-26,0.00935979066151793
2023-12-27,0.15244809903271395
2023-12-28,-0.09526871945755921
2023-12-29,-0.16435434859194098
2024-01-02,-0.023839909382669444
2024-01-03,0.022241614570180257
2024-01-04,0.12073378239024146
2024-01-05,-0.08184238983881997
2024-01-08,0.07711437140489119
2024-01-09,-0.009622786928597415
2024-01-10,-0.0038865286921428988
2024-01-11,-0.12602417666796828
2024-01-12,-0.15267857743465185
2024-01-16,-0.06322438801541874
2024-01-17,-0.029246368823497404
2024-01-18,-0.06894556884572589
2024-01-19,0.0037336320523830846
2024-01-22,0.02975830592431028
2024-01-23,-0.030102346877000974
2024-01-24,-0.028553753841928153
2024-01-25,0.039616668009326395
2024-01-26,0.09711124027363605
2024-01-29,0.03753501747761745
2024-01-30,-0.022138220155401678
2024-01-31,-0.020982940657551685
2024-02-01,0.049069422543462915
2024-02-02,-0.021505355393904968
2024-02-05,-0.08571435757671153
2024-02-06,0.0252403901261693
2024-02-07,0.028136076471937166
2024-02-08,0.23033060417928986
2024-02-09,0.10704353448142534
2024-02-12,0.14190043464237
2024-02-13,-0.05718479963435963
2024-02-14,0.14346814279041098
2024-02-15,-0.08126485556098162
2024-02-16,-0.0029607669263775893
2024-02-20,-0.09020045497414775
2024-02-21,-0.06568749878893865
2024-02-22,0.07248907751373346
2024-02-23,-0.02320845713431885
2024-02-26,0.2167570159462775
2024-02-27,0.03836926726253398
2024-02-28,0.023754577149107226
2024-02-29,-0.1653239108796749
2024-03-01,0.04247105782514082
2024-03-04,-0.04777781168619788
2024-03-05,-0.1341889917714707
2024-03-06,0.0161725339914629
2024-03-07,-0.03625117470157624
2024-03-08,0.07706423687940944
2024-03-11,-0.12095401226389435
2024-03-12,-0.021802270779935795
2024-03-13,-0.024269428338627552
2024-03-14,-0.07461934841487716
2024-03-15,0.059791562257723196
2024-03-18,0.0046583930646748595
2024-03-19,-0.004636793060041722
2024-03-20,0.16097311902053102
2024-03-21,-0.028979028519241057
2024-03-22,-0.04178144254926852
2024-03-25,0.003833249664066285
2024-03-26,-0.027207712716707078
2024-03-27,0.08292446534104991
2024-03-28,0.023108302489077026
2024-04-01,-0.04207266457703018
2024-04-02,-0.08784094739941428
2024-04-03,-0.015205232844447525
2024-04-04,-0.04940818202486408
2024-04-05,-0.0021656204475216656
2024-04-08,-0.026044467405761718
2024-04-09,0.0016712411154216067
2024-04-10,-0.033370433634343666
2024-04-11,0.012658298695419568
2024-04-12,-0.08465907606950507
2024-04-15,-0.05959037588145322
2024-04-16,-0.03630358091810304
2024-04-17,0.0020547761772160555
2024-04-18,0.027341053684301952
2024-04-19,0.09780441072158386
2024-04-22,0.06363631739760889
2024-04-23,0.10769238627691391
2024-04-24,-0.018004134354654422
2024-04-25,-0.004190671716427952
2024-04-26,0.022093638676334182
2024-04-29,-0.07205350471133753
2024-04-30,-0.10926240408644405
2024-05-01,0.0006226792786041546
2024-05-02,0.062227754759826004
2024-05-03,0.026362083830376193
2024-05-06,0.17979449407687698
2024-05-07,-0.022254522986134728
2024-05-08,-0.0059376020445721656
2024-05-09,-0.021901469921140726
2024-05-10,-0.12671754806397317
2024-05-13,0.00582752810949505
2024-05-14,0.04692928477410896
2024-05-15,0.11787499192517026
2024-05-16,-0.02722777839782342
2024-05-17,-0.010178059006281992
2024-05-20,0.14755777991296215
2024-05-21,-0.043458751192520184
2024-05-22,-0.005152253320193645
2024-05-23,-0.05461392937439957
2024-05-24,0.056274858817730644
2024-05-28,-0.022630813906433622
2024-05-29,-0.0236372301948109
2024-05-30,-0.00988136649468807
2024-05-31,-0.02594812544947378
2024-06-03,0.0030737430602119087
2024-06-04,0.048008199066412294
2024-06-05,0.02680308113016916
2024-06-06,-0.01281445000827397
2024-06-07,-0.07355763631812007
2024-06-10,0.009859814332927819
2024-06-11,0.019013404760569896
2024-06-12,0.02420572587408354
2024-06-13,-0.015263391141994709
2024-06-14,-0.026500034332275435
2024-06-17,0.028248647344940148
2024-06-18,0.012987024122719681
2024-06-20,0.01873763056708544
2024-06-21,-0.07018396774678981
2024-06-24,-0.027069160603726994
2024-06-25,0.0299625173858038
2024-06-26,0.006233809830306303
2024-06-27,0.014971553722977982
2024-06-28,0.009664320220359901
2024-07-01,0.1365238807250846
2024-07-02,-0.019503485688163513
2024-07-03,-0.051537127203679534
2024-07-05,-0.03860817367091529
2024-07-08,-0.033217653632109045
2024-07-09,-0.024102528889973995
2024-07-10,-0.007356872934603409
2024-07-11,0.006882004887012849
2024-07-12,0.0920084099832752
2024-07-15,0.18343762070155534
2024-07-16,0.08706262800206632
2024-07-17,-0.04378742913025402
2024-07-18,-0.07436397946244566
2024-07-19,0.04566595945565477
2024-07-22,-0.03154059012272592
2024-07-23,-0.09603344764682564
2024-07-24,-0.04526556856830355
2024-07-25,-0.01886789493028207
2024-07-26,0.06360941639554185
2024-07-29,-0.05192391969080612
2024-07-30,-0.03520788233944461
2024-07-31,-0.0030410272343869282
2024-08-01,-0.07778346114443813
2024-08-02,-0.05237039071417715
2024-08-05,-0.013961591836059939
2024-08-06,0.017699069236414733
2024-08-07,-0.08173912158910779
2024-08-08,0.09785348624553603
2024-08-09,-0.020701478760098313
2024-08-12,-0.11274227554634675
2024-08-13,0.025148916153217238
2024-08-14,-0.02259518611794953
2024-08-15,0.021136042771977115
2024-08-16,0.050452763974551784
2024-08-19,0.012315318088559568
2024-08-20,-0.0012165728171503742
2024-08-21,0.07369056509442817
2024-08-22,-0.04367547289103546
2024-08-23,0.10854091681245182
2024-08-26,-0.006955648175522633
2024-08-27,-0.04364221386044398
2024-08-28,-0.03492962474554362
2024-08-29,-0.00817276103370057
2024-08-30,-0.017068805890844696
2024-09-03,-0.0862275729503712
2024-09-04,-0.024901710926695242
2024-09-05,-0.06989247001710142
2024-09-06,-0.033959556491834686
2024-09-09,0.09349289534027028
2024-09-10,0.09028725753466316
2024-09-11,-0.009410264898304765
2024-09-12,0.0006333267198224135
2024-09-13,0.02025320535667996
2024-09-16,-0.01550874321705098
2024-09-17,0.0
2024-09-18,-0.033396328720422086
2024-09-19,0.007170772854176777
2024-09-20,0.005825252666600056
2024-09-23,0.034105517005933894
2024-09-24,0.021157446113542644
2024-09-25,-0.016453410132496238
2024-09-26,0.08550192814755087
2024-09-27,-0.013127827410210346
2024-09-30,-0.06188557232590619
2024-10-01,-0.0709001027875159
2024-10-02,0.009290003062895513
2024-10-03,0.017094032099260303
2024-10-04,0.054298589813463805
2024-10-07,-0.019619847044901717
2024-10-08,-0.0100062445092155
2024-10-09,-0.024636787441717822
2024-10-10,-0.013601039109727653
2024-10-11,0.055810926265130734
2024-10-14,0.0559701257960481
2024-10-15,-0.003533537547697807
2024-10-16,0.06855791029441827
2024-10-17,-0.0038716645530754157
2024-10-18,0.04830643647019994
2024-10-21,-0.009004241729375306
2024-10-22,0.013896325045660074
2024-10-23,-0.04744331318434425
2024-10-24,0.008301030496045803
2024-10-25,-0.06366629479299035
2024-10-28,0.11019936265932251
2024-10-29,0.0
2024-10-30,-0.034846875860711224
2024-10-31,-0.08260394814891714
2024-11-01,-0.039355982671220646
2024-11-04,-0.03786471677472214
2024-11-05,0.04774192071730088
2024-11-06,0.18965517038883495
2024-11-07,-0.0005176101987472981
2024-11-08,-0.00310717077171363
2024-11-11,0.29922079111074473
2024-11-12,0.008796453872096821
2024-11-13,-0.13991275637510314
2024-11-14,-0.04193547536487929
2024-11-15,0.013467954159047446
2024-11-18,-0.14048405920004714
2024-11-19,0.09663169193929844
2024-11-20,0.1394762570637207
2024-11-21,0.06849320379544688
2024-11-22,0.07650952680400636
2024-11-25,0.014982688411857126
2024-11-26,-0.05488269336685225
2024-11-27,0.078093745156675
2024-11-29,0.018573551210362194
2024-12-02,-0.06528085012935125
2024-12-03,-0.01950838924588727
2024-12-04,0.03302825115099339
2024-12-05,-0.0450692684979761
2024-12-06,0.06615568088265844
2024-12-09,-0.09723797446649818
2024-12-10,-0.04400675262152498
2024-12-11,0.020166637553329148
2024-12-12,-0.02965193470064631
2024-12-13,0.006643030072501999
2024-12-16,0.0805103370242306
2024-12-17,0.0016287018077021376
2024-12-18,-0.12154470425823338
2024-12-19,-0.05738082999054517
2024-12-20,-0.020127723999454283
2024-12-23,-0.03557109804804459
2024-12-24,0.046753226936637526
2024-12-26,-0.04218364255888385
2024-12-27,-0.04455952005176922
