Date,MU
2022-02-11,-0.013843138196435678
2022-02-14,0.001113922703450676
2022-02-15,0.06832844506010227
2022-02-16,0.0006251058915884844
2022-02-17,-0.024255515008321793
2022-02-18,-0.03126008579230988
2022-02-22,-0.002533081555169403
2022-02-23,-0.035994406002250345
2022-02-24,0.01740941018323161
2022-02-25,0.014296887671177094
2022-02-28,-0.013762391332217683
2022-03-01,-0.029259455155258296
2022-03-02,0.08161369135194696
2022-03-03,-0.04415873958079941
2022-03-04,-0.08152045397699836
2022-03-07,-0.07581484117659953
2022-03-08,0.019286621713659358
2022-03-09,0.029548729712116195
2022-03-10,-0.04682757625354039
2022-03-11,-0.03829898464997905
2022-03-14,-0.04696524357620069
2022-03-15,0.05345843908258385
2022-03-16,0.08972771920505251
2022-03-17,0.01066890491490824
2022-03-18,-0.013785160665165552
2022-03-21,-0.01334863800510111
2022-03-22,0.009827716373573825
2022-03-23,-0.04385740801095972
2022-03-24,0.033839899629698245
2022-03-25,-0.0014065583239213364
2022-03-28,0.022535333156320725
2022-03-29,0.027422992582527117
2022-03-30,-0.03522244566142241
2022-03-31,-0.01604356106242988
2022-04-01,-0.02195380079503706
2022-04-04,0.01955881757824529
2022-04-05,-0.03939729041950013
2022-04-06,-0.011124775018008015
2022-04-07,-0.006776677574668377
2022-04-08,-0.014211475834633336
2022-04-11,-0.0015248803778125097
2022-04-12,-0.0009718997404588592
2022-04-13,0.00583663824886993
2022-04-14,-0.03108597333792773
2022-04-18,0.014544366212758009
2022-04-19,0.022206676769506828
2022-04-20,0.006462300940491383
2022-04-21,-0.031147460515860148
2022-04-22,-0.02129146949900862
2022-04-25,0.010228912538833956
2022-04-26,-0.04335454311528697
2022-04-27,-0.009093264579816185
2022-04-28,0.055814340161400855
2022-04-29,-0.028355465830831816
2022-05-02,0.03534240277956058
2022-05-03,0.009348525427733012
2022-05-04,0.033117934887406
2022-05-05,-0.03164902106197587
2022-05-06,-0.013185341937921535
2022-05-09,-0.03439940306742251
2022-05-10,0.014426461087071907
2022-05-11,-0.02829770939785803
2022-05-12,0.011200535990565141
2022-05-13,0.06217690357392569
2022-05-16,-0.02016119287626794
2022-05-17,0.05690391238660664
2022-05-18,-0.0460527630747426
2022-05-19,-0.023223124023072916
2022-05-20,-0.007204756916243227
2022-05-23,0.010014589196528645
2022-05-24,-0.04267853768880414
2022-05-25,0.01876345703785831
2022-05-26,0.040223685150380994
2022-05-27,0.03852699536995119
2022-05-31,0.007092329008209219
2022-06-01,-0.003927411289407545
2022-06-02,0.024744940427905204
2022-06-03,-0.07204463017831642
2022-06-06,0.007291771140486292
2022-06-07,0.004400721188126067
2022-06-08,-0.03052589502674985
2022-06-09,-0.03760946571844659
2022-06-10,-0.051499482326496704
2022-06-13,-0.06036418088860607
2022-06-14,-0.0023793371408467046
2022-06-15,0.007154969276001344
2022-06-16,-0.06951943602464561
2022-06-17,0.013451954779351905
2022-06-21,0.018834142281034083
2022-06-22,-0.008098651510030752
2022-06-23,-0.0021298000045099075
2022-06-24,0.03948757957180682
2022-06-27,0.005817979341295354
2022-06-28,-0.01565169852553283
2022-06-29,-0.03180073477495893
2022-06-30,-0.013209565726544192
2022-07-01,-0.029486316183657157
2022-07-05,0.05740921339607885
2022-07-06,0.011281415844582199
2022-07-07,0.025797520651894112
2022-07-08,0.006895428277414295
2022-07-11,-0.022489056548182784
2022-07-12,0.02369834690170891
2022-07-13,-0.005407169583254823
2022-07-14,0.00832467150583649
2022-07-15,0.03673138271014165
2022-07-18,-0.0175524153676776
2022-07-19,0.0322581288568653
2022-07-20,0.014422869855345022
2022-07-21,0.005371363167044008
2022-07-22,-0.036926481156742574
2022-07-25,-0.018600065591147796
2022-07-26,-0.008146331874566815
2022-07-27,0.03737850684680022
2022-07-28,0.00290847001317851
2022-07-29,-0.003383217918221937
2022-08-01,0.010992356448335405
2022-08-02,-0.0011191813731801226
2022-08-03,0.028493711777658248
2022-08-04,0.009338367212253784
2022-08-05,-0.03685421901010533
2022-08-08,-0.01617032946299035
2022-08-09,-0.03742878984607101
2022-08-10,0.03803876785728266
2022-08-11,0.014983810539444864
2022-08-12,0.043645693606216174
2022-08-15,-0.0052276039110211725
2022-08-16,-0.012982954098012645
2022-08-17,-0.035076933758734885
2022-08-18,0.02207097905979949
2022-08-19,-0.03921881282715656
2022-08-22,-0.03635747980145376
2022-08-23,-0.007717628306913027
2022-08-24,0.007777653344525959
2022-08-25,0.04956269796754165
2022-08-26,-0.05833364632810745
2022-08-29,-0.010758171482038281
2022-08-30,-0.012453850497032404
2022-08-31,0.004085248959430743
2022-09-01,0.013798038238288068
2022-09-02,-0.01710004614205518
2022-09-06,-0.019527910138277593
2022-09-07,-0.0041643952690328945
2022-09-08,0.007091079658689159
2022-09-09,0.037010083573240316
2022-09-12,0.008704898149773266
2022-09-13,-0.07456003121184407
2022-09-14,-0.009511326366702377
2022-09-15,-0.00790819820037536
2022-09-16,0.0030368161175362562
2022-09-19,-0.014191112406677475
2022-09-20,-0.024952089864342164
2022-09-21,-0.013779416633208696
2022-09-22,-0.008782429985219498
2022-09-23,0.008860244461857736
2022-09-26,-0.02435143134868234
2022-09-27,0.03477907854053375
2022-09-28,0.008303841168621817
2022-09-29,-0.019411981112477217
2022-09-30,0.0017998090065265426
2022-10-03,0.03233533157267576
2022-10-04,0.04330985306470514
2022-10-05,0.014269969080147993
2022-10-06,-0.002009794630840278
2022-10-07,-0.02926340848800124
2022-10-10,-0.028917022456361297
2022-10-11,0.045348426486371496
2022-10-12,-0.0178740096540998
2022-10-13,0.040000150097960985
2022-10-14,-0.03900827257831063
2022-10-17,0.014795119748386876
2022-10-18,-0.01775707348455491
2022-10-19,0.009134245955344511
2022-10-20,0.012634384009098776
2022-10-21,0.04376160071154045
2022-10-24,0.003389911959925218
2022-10-25,-0.006579006845460311
2022-10-26,-0.007517540290549518
2022-10-27,-0.058430916512643205
2022-10-28,0.03505070920330322
2022-10-31,0.0011102813387844357
2022-11-01,0.014047966429626024
2022-11-02,-0.025701866694550657
2022-11-03,0.0005613775308552782
2022-11-04,0.050112299600296506
2022-11-07,0.007122528977755005
2022-11-08,0.016442503321775215
2022-11-09,-0.02643907527709577
2022-11-10,0.07682662948325647
2022-11-11,0.037332180540673665
2022-11-14,-0.011836319293565434
2022-11-15,0.021365996968661705
2022-11-16,-0.06703641693658802
2022-11-17,-0.002208208173627102
2022-11-18,-0.002723784000221996
2022-11-21,-0.024240459485264876
2022-11-22,0.025542442404855814
2022-11-23,0.005288361810205755
2022-11-25,-0.008824167104425018
2022-11-28,-0.04553998206577192
2022-11-29,-0.011300685793817378
2022-11-30,0.04589987438176668
2022-12-01,-0.037467367380299765
2022-12-02,-0.014597233157817469
2022-12-05,-0.011704456043431621
2022-12-06,-0.00666161621167316
2022-12-07,0.0026079578504267786
2022-12-08,0.025640855524502237
2022-12-09,-0.005978187042217753
2022-12-12,0.008747963196491959
2022-12-13,-0.0019873051165130162
2022-12-14,-0.011766933564163584
2022-12-15,-0.046711725851134034
2022-12-16,0.0005763639326545889
2022-12-19,-0.006721490575042788
2022-12-20,-0.02010851473403219
2022-12-21,0.010063267228972217
2022-12-22,-0.03438156290253136
2022-12-23,0.01557743940156997
2022-12-27,-0.0035857108440963126
2022-12-28,-0.017992994581360944
2022-12-29,0.03114836468102622
2022-12-30,-0.010982633180634194
2023-01-03,0.007803368381187781
2023-01-04,0.07603719406955234
2023-01-05,0.009409566677383685
2023-01-06,0.03765306000388868
2023-01-09,-0.007221880290482319
2023-01-10,0.015081525407925955
2023-01-11,0.01485731698781878
2023-01-12,-0.013606413586017885
2023-01-13,-0.005936795351663915
2023-01-17,-0.001405231619024172
2023-01-18,-0.005980723708302049
2023-01-19,-0.002654212319168847
2023-01-20,0.037260404951197534
2023-01-23,0.05747507583828826
2023-01-24,-0.009058601725327464
2023-01-25,0.004570768271884518
2023-01-26,0.020474430857147397
2023-01-27,0.017038298557711107
2023-01-30,-0.033818867282543574
2023-01-31,-0.022848711202767436
2023-02-01,0.038142593074947495
2023-02-02,0.009105452229439592
2023-02-03,-0.012031034344302416
2023-02-06,-0.03893604582693877
2023-02-07,0.035845363931679586
2023-02-08,-0.03025922741923326
2023-02-09,-0.0011617832691896979
2023-02-10,-0.005982138329878817
2023-02-13,0.005015084027839123
2023-02-14,0.032435122380166215
2023-02-15,-0.0037055723270683627
2023-02-16,-0.028945416172154292
2023-02-17,-0.017319121865688847
2023-02-21,-0.02389415212292134
2023-02-22,-0.01076391760131934
2023-02-23,0.031063579749961878
2023-02-24,-0.00970228093705272
2023-02-27,-0.0048125415077960865
2023-02-28,-0.0013816898242446918
2023-03-01,-0.008301542221110791
2023-03-02,-0.01587040884845914
2023-03-03,0.006202285558217335
2023-03-06,0.0008807350761985688
2023-03-07,-0.02234726519396124
2023-03-08,0.023938044446829565
2023-03-09,-0.022675335189642265
2023-03-10,-0.012050326667286115
2023-03-13,-0.01875105525091092
2023-03-14,0.0068644146277137
2023-03-15,-0.0025796711524007643
2023-03-16,0.04507668389512287
2023-03-17,0.0015909203701265362
2023-03-20,0.017296134998331603
2023-03-21,0.017175530081313006
2023-03-22,-0.007845780989708784
2023-03-23,0.05449547837612312
2023-03-24,-0.0029344104159512163
2023-03-27,-0.022400318402658104
2023-03-28,-0.008529829337998951
2023-03-29,0.07186234963271687
2023-03-30,-0.007082207185519884
2023-03-31,-0.04358855346804458
2023-04-03,-0.012098127329719266
2023-04-04,-0.03925503426203947
2023-04-05,-0.004365388147045901
2023-04-06,0.029083655246401552
2023-04-10,0.08043031799685596
2023-04-11,0.004741707646328752
2023-04-12,-0.025326564198298374
2023-04-13,0.0167849421837023
2023-04-14,-0.005872945143968744
2023-04-17,-0.0014369252329921034
2023-04-18,-0.00975384736120255
2023-04-19,-0.020668517940717668
2023-04-20,0.013355348839639625
2023-04-21,-0.0053694864797005915
2023-04-24,-0.02650071216380845
2023-04-25,-0.023021336335125264
2023-04-26,0.04953543537848648
2023-04-27,0.01442158463644927
2023-04-28,0.03974149848691133
2023-05-01,-0.03123061626947765
2023-05-02,-0.007217263168386001
2023-05-03,-0.01599351998100551
2023-05-04,-0.006567132360662198
2023-05-05,0.011898980428623585
2023-05-08,-0.005879561362190033
2023-05-09,0.0009859235587670323
2023-05-10,-0.015427645000777979
2023-05-11,0.027004497260099125
2023-05-12,-0.011199522173793053
2023-05-15,0.061063574540748844
2023-05-16,-0.014077821922658162
2023-05-17,0.01867244638500476
2023-05-18,0.04081936855559953
2023-05-19,0.008880028166816656
2023-05-22,-0.028458475347549084
2023-05-23,-0.0033218055105280753
2023-05-24,0.00787764464537255
2023-05-25,0.04629476019465484
2023-05-26,0.06206023736925159
2023-05-30,-0.03029871218790059
2023-05-31,-0.04868245614054001
2023-06-01,0.013050067720955072
2023-06-02,0.0011580896398522
2023-06-05,-0.0202398848345402
2023-06-06,-0.0033937874654428324
2023-06-07,-0.007107313382670788
2023-06-08,-0.025946676990674655
2023-06-09,0.0016840415292782573
2023-06-12,0.03087262989156958
2023-06-13,0.00622676879183226
2023-06-14,0.01841780040031815
2023-06-15,-0.00434027903966383
2023-06-16,-0.01685548031661077
2023-06-20,-0.011232773149274067
2023-06-21,-0.01644234158575586
2023-06-22,0.006838554987888212
2023-06-23,-0.014641447974781285
2023-06-26,0.002604215383471553
2023-06-27,0.02047386624124914
2023-06-28,0.004191967678892405
2023-06-29,-0.04085260844352623
2023-06-30,-0.018964946948899386
2023-07-03,0.012517930587461867
2023-07-05,-0.028794980174187024
2023-07-06,-0.01337410972374431
2023-07-07,-0.007608747585580278
2023-07-10,0.030173213451080372
2023-07-11,0.017925587149812294
2023-07-12,0.0029876103326436088
2023-07-13,0.011600586163905025
2023-07-14,-0.0069734966956274125
2023-07-17,0.01685401915758078
2023-07-18,-0.003376404852229342
2023-07-19,0.00030780218547876714
2023-07-20,-0.004156188560193841
2023-07-21,0.014839651374837226
2023-07-24,-0.002589257952091306
2023-07-25,0.0030542877138084457
2023-07-26,0.025883215499225676
2023-07-27,0.054763983386811876
2023-07-28,0.0018290693944587044
2023-07-31,0.002668599665084148
2023-08-01,-0.008824577628208208
2023-08-02,-0.0366026384426863
2023-08-03,0.014815715128330131
2023-08-04,0.010552397554415727
2023-08-07,-0.0075811305109825255
2023-08-08,-0.024935415615649603
2023-08-09,-0.014042957127944233
2023-08-10,-0.01889027130728982
2023-08-11,-0.016350790964421602
2023-08-14,0.0607424537769361
2023-08-15,-0.043204447655243894
2023-08-16,-0.0169908424326638
2023-08-17,-0.010277000295576433
2023-08-18,0.00047209181217766627
2023-08-21,0.005818262417908393
2023-08-22,-0.00859908103182716
2023-08-23,0.028071327182614736
2023-08-24,-0.023009653439247102
2023-08-25,0.0004711282391807181
2023-08-28,0.024952953250116705
2023-08-29,0.02097675267446708
2023-08-30,0.021145772303317933
2023-08-31,0.027170116848327597
2023-09-01,0.006433916598333367
2023-09-05,-0.0014206190992713807
2023-09-06,0.0017073437622958654
2023-09-07,-0.0076695134157318545
2023-09-08,0.0044366727405646955
2023-09-11,-0.002137085440216402
2023-09-12,0.003998004743141603
2023-09-13,0.007680314072474603
2023-09-14,0.013267577086956361
2023-09-15,-0.026605409350692222
2023-09-18,0.00887229671002121
2023-09-19,0.0029788424709706884
2023-09-20,-0.014566418541533954
2023-09-21,-0.025545384492745904
2023-09-22,0.014432768311513078
2023-09-25,-0.004355174840361631
2023-09-26,-0.009332280714463903
2023-09-27,0.003974058588238405
2023-09-28,-0.044128491501323475
2023-09-29,0.0434050035230662
2023-10-02,-0.0010289988523839444
2023-10-03,-0.0019128852248432304
2023-10-04,0.004128131769019827
2023-10-05,0.013801089203775208
2023-10-06,0.01486889665109059
2023-10-09,-0.006860951298937157
2023-10-10,-0.005900839993712603
2023-10-11,0.016504748815932224
2023-10-12,-0.0065515289533613075
2023-10-13,-0.0077421105888972885
2023-10-16,-0.001878213051321742
2023-10-17,-0.0011581699086987696
2023-10-18,0.0020290358173153944
2023-10-19,-0.023286105455061157
2023-10-20,-0.004590519397025816
2023-10-23,-0.0050580780701162675
2023-10-24,0.017793157850794827
2023-10-25,-0.02306457717280186
2023-10-26,-0.029623934023415344
2023-10-27,0.01735621890796657
2023-10-30,0.006397720874995683
2023-10-31,0.012108050969708462
2023-11-01,0.037834804666372346
2023-11-02,0.014985564105227445
2023-11-03,0.030380591095140463
2023-11-06,0.004684434445136221
2023-11-07,-0.0016456644910364249
2023-11-08,-0.0071427913994088765
2023-11-09,0.017847029631177458
2023-11-10,0.0243307843491547
2023-11-13,-0.007696696797669267
2023-11-14,0.03196055124684749
2023-11-15,-0.00038883302685455146
2023-11-16,-0.006092755776880732
2023-11-17,0.01160816309309931
2023-11-20,0.013666936699991528
2023-11-21,-0.024294099731455576
2023-11-22,0.005084137056640348
2023-11-24,-0.002983226741714806
2023-11-27,0.0083258080311015
2023-11-28,-0.01793335785007577
2023-11-29,0.007488420979355981
2023-11-30,-0.007432761333452054
2023-12-01,-0.002496106599839454
2023-12-04,-0.02159864128433686
2023-12-05,-0.00807647939976286
2023-12-06,-0.0075994867412153555
2023-12-07,0.007110876980427561
2023-12-08,0.017786834270813623
2023-12-11,0.03775323825739019
2023-12-12,0.004756626708811051
2023-12-13,0.020854593118746934
2023-12-14,0.030078940870698956
2023-12-15,-0.00949011860633553
2023-12-18,0.0018423410540926444
2023-12-19,0.007479328303361399
2023-12-20,-0.042351314682594565
2023-12-21,0.08628813980351735
2023-12-22,0.011815353066283896
2023-12-26,0.0065903936212747816
2023-12-27,-0.004594456803569069
2023-12-28,-0.007616044360136742
2023-12-29,-0.006345663062548801
2024-01-02,-0.03515345885376142
2024-01-03,-0.0009715737383459988
2024-01-04,0.005470452255282865
2024-01-05,0.008946830574876774
2024-01-08,0.01797481314102445
2024-01-09,-0.01906987331237231
2024-01-10,-0.01140065567500026
2024-01-11,0.012260292716192556
2024-01-12,-0.011991800273477904
2024-01-16,0.026945114421350835
2024-01-17,-0.01571918512736259
2024-01-18,0.018491852939614528
2024-01-19,0.03171418710586904
2024-01-22,0.019769136967213052
2024-01-23,-0.01916180309168658
2024-01-24,0.0062836102586958376
2024-01-25,0.012715614163622657
2024-01-26,-0.012892331634418053
2024-01-29,0.011584259495519111
2024-01-30,-0.032670736911697085
2024-01-31,-0.004758897211337487
2024-02-01,-0.0016324837720349539
2024-02-02,0.0101625665651075
2024-02-05,0.005781526685919136
2024-02-06,-0.027362775592857602
2024-02-07,0.006737526139541261
2024-02-08,-0.003404872716659124
2024-02-09,0.008011294412736403
2024-02-12,0.0016363785754598403
2024-02-13,-0.04865817273980255
2024-02-14,0.0036797169811320085
2024-02-15,-0.002444025545621953
2024-02-16,-0.026093462896411124
2024-02-20,0.015220093743532948
2024-02-21,0.009664179989896438
2024-02-22,0.05423991526408378
2024-02-23,0.001047588692739021
2024-02-26,0.040232584076018485
2024-02-27,0.026715741232402168
2024-02-28,-0.023298784205549983
2024-02-29,0.010032313597509335
2024-03-01,0.050104991094198414
2024-03-04,0.006515915803571248
2024-03-05,-0.013574224185197492
2024-03-06,0.011538159354359312
2024-03-07,0.03578909716614276
2024-03-08,-0.013740352783621845
2024-03-11,-0.03185815034876116
2024-03-12,0.030790287685707574
2024-03-13,-0.03346319894482119
2024-03-14,-0.028993212913630995
2024-03-15,0.019905889854872294
2024-03-18,0.005683715751855667
2024-03-19,0.002345918247418588
2024-03-20,0.023936055745434226
2024-03-21,0.14129881740948536
2024-03-22,0.003277135725680669
2024-03-25,0.06278926033381182
2024-03-26,0.01425756027422831
2024-03-27,0.0037878741283199346
2024-03-28,-0.010450326426368561
2024-04-01,0.05437278868075679
2024-04-02,-0.012469803004127256
2024-04-03,0.04285125045361182
2024-04-04,-0.03062267555622622
2024-04-05,-0.004109803567997394
2024-04-08,-0.005098001079180237
2024-04-09,-0.0026026541897927746
2024-04-10,-0.0035064974533089988
2024-04-11,0.04345341456336649
2024-04-12,-0.039134208797094616
2024-04-15,-0.009386106795830185
2024-04-16,0.0032956057155404395
2024-04-17,-0.04467437612584213
2024-04-18,-0.03782339337885354
2024-04-19,-0.04610029108652969
2024-04-22,0.022009809181629425
2024-04-23,0.03060863054852092
2024-04-24,-0.006046627116985559
2024-04-25,-0.0017891738996326234
2024-04-26,0.029216695096932588
2024-04-29,-0.004179680074416048
2024-04-30,-0.012242135951568422
2024-05-01,-0.02885969668652788
2024-05-02,0.023974364694816064
2024-05-03,0.021098452352848573
2024-05-06,0.047341045965144435
2024-05-07,-0.00765831384432436
2024-05-08,0.0009226581811851986
2024-05-09,-0.012655181529586335
2024-05-10,0.029114761317959204
2024-05-13,0.014516875373263849
2024-05-14,0.014715283512646504
2024-05-15,0.02403653640711778
2024-05-16,0.000625861799975036
2024-05-17,-0.020329828956993645
2024-05-20,0.02961119687832947
2024-05-21,-0.01162781831947124
2024-05-22,-0.0095685922075599
2024-05-23,-7.922621664879781e-05
2024-05-24,0.02550093557631472
2024-05-28,0.024557759751241637
2024-05-29,-0.008215902890960858
2024-05-30,-0.04020354727322761
2024-05-31,-0.010214748721574463
2024-06-03,0.025360148808292626
2024-06-04,-0.011937290331677897
2024-06-05,0.05582743753444541
2024-06-06,-0.027222869826613372
2024-06-07,0.006688650243141581
2024-06-10,0.02963204741296588
2024-06-11,0.001854053132272604
2024-06-12,0.04205241202661947
2024-06-13,0.016980339536910583
2024-06-14,-0.012435302029794149
2024-06-17,0.045769591415735
2024-06-18,0.0380166840901095
2024-06-20,-0.06034533093171046
2024-06-21,-0.032249307531187155
2024-06-24,-0.003798102534671166
2024-06-25,0.01517880369176905
2024-06-26,0.008786828317183915
2024-06-27,-0.07115762492262467
2024-06-28,-0.0052937306924341065
2024-07-01,-7.606391331660411e-05
2024-07-02,0.008135601776174894
2024-07-03,0.031902976100440794
2024-07-05,-0.03815233617251179
2024-07-08,-0.006046492019814664
2024-07-09,0.0034432764643059777
2024-07-10,0.040033594526522887
2024-07-11,-0.04516452463025711
2024-07-12,0.025493393612597393
2024-07-15,-0.020067413743486306
2024-07-16,-0.025827299335194454
2024-07-17,-0.06267152380676522
2024-07-18,-0.01715485789721327
2024-07-19,-0.027160462676866448
2024-07-22,0.008927017009764393
2024-07-23,-0.008934674032810563
2024-07-24,-0.03474837626011473
2024-07-25,-0.025661985750488503
2024-07-26,0.018241075487225755
2024-07-29,-0.014258335682882373
2024-07-30,-0.049049574925324246
2024-07-31,0.07078771709586151
2024-08-01,-0.07566914544400571
2024-08-02,-0.08678959594886237
2024-08-05,-0.024595517339277784
2024-08-06,-0.015704491096084516
2024-08-07,-0.024718999353030013
2024-08-08,0.060714340994936666
2024-08-09,0.010969967757854304
2024-08-12,0.01675957655328686
2024-08-13,0.029585890498726286
2024-08-14,0.030480462439040457
2024-08-15,0.06513283289577676
2024-08-16,0.009724174367971461
2024-08-19,0.0059262748628732265
2024-08-20,-0.0058913610380454395
2024-08-21,0.0031483712892710347
2024-08-22,-0.037570388357771156
2024-08-23,-0.013523847548471357
2024-08-26,-0.03830820625352749
2024-08-27,-0.010615830236755164
2024-08-28,-0.030656005472857628
2024-08-29,0.007484835844465243
2024-08-30,0.007010455996953047
2024-09-03,-0.07959255974078805
2024-09-04,0.008015135646357363
2024-09-05,0.0011200940854956265
2024-09-06,-0.033672756005599824
2024-09-09,-0.0012733709837086105
2024-09-10,0.006723022012010249
2024-09-11,0.04375371327378308
2024-09-12,-0.03794817478739432
2024-09-13,0.04598098007200968
2024-09-16,-0.04428858148897186
2024-09-17,0.01777931830212487
2024-09-18,-0.015552809631772302
2024-09-19,0.02175154233095533
2024-09-20,0.018487468112003524
2024-09-23,0.029372933168310578
2024-09-24,0.004595513349995306
2024-09-25,0.018829664010239888
2024-09-26,0.14733229375696255
2024-09-27,-0.021660081017700894
2024-09-30,-0.03525587233643224
2024-10-01,-0.032783608625046146
2024-10-02,-0.004585837639595858
2024-10-03,0.019729667137843077
2024-10-04,0.004223084865170312
2024-10-07,0.007588101560020544
2024-10-08,-0.003595463050094838
2024-10-09,-0.00819195757317448
2024-10-10,0.039233119737118294
2024-10-11,0.011637709167124699
2024-10-14,0.013281011069039561
2024-10-15,-0.03710548519622758
2024-10-16,0.04716262034879404
2024-10-17,0.02572321105208708
2024-10-18,-0.00803209195755994
2024-10-21,-0.01862355502172175
2024-10-22,-0.011551060796999413
2024-10-23,-0.02569099580054246
2024-10-24,0.01713454630613387
2024-10-25,0.009920561583092624
2024-10-28,-0.01408579724218062
2024-10-29,0.016824812096357444
2024-10-30,-0.03789966622042207
2024-10-31,-0.04256350529278008
2024-11-01,0.0008028130470665307
2024-11-04,0.02005407259199332
2024-11-05,0.036960657004638575
2024-11-06,0.06010050566882841
2024-11-07,0.014128575654750675
2024-11-08,-0.013314575647939697
2024-11-11,-0.029043700936580374
2024-11-12,-0.04187768353032317
2024-11-13,-0.04015364005603117
2024-11-14,-0.007405954296383688
2024-11-15,-0.028634765893812864
2024-11-18,0.012144457005452525
2024-11-19,0.0022561879028282217
2024-11-20,0.006548680663226447
2024-11-21,0.04462744857744716
2024-11-22,-0.0011678488066768633
2024-11-25,0.017926806544013685
2024-11-26,-0.02565087053580939
2024-11-27,-0.03536344828838267
2024-11-29,-0.002545834986629303
2024-12-02,0.0061255987314750016
2024-12-03,0.013089776263379482
2024-12-04,0.033653903761585724
