Date,BTC-USD
2021-08-10,-0.016830892309838696
2021-08-11,0.00018877838873909702
2021-08-12,-0.02555943636254754
2021-08-13,0.07574073458615982
2021-08-14,-0.01457055076832292
2021-08-15,-0.0010603958689597848
2021-08-16,-0.02215910567498447
2021-08-17,-0.028456465011732934
2021-08-18,0.002367765389513554
2021-08-19,0.04277544261522093
2021-08-20,0.056115872471717454
2021-08-21,-0.008789842693618932
2021-08-22,0.00850947690403503
2021-08-23,0.004551674225862445
2021-08-24,-0.037137725293038826
2021-08-25,0.02630002081428562
2021-08-26,-0.04122830434622349
2021-08-27,0.04508626296557394
2021-08-28,-0.003185280633781984
2021-08-29,-0.0014839825657210204
2021-08-30,-0.0363476092875793
2021-08-31,0.0023738850726162664
2021-09-01,0.03562556399047523
2021-09-02,0.009840830417728652
2021-09-03,0.014143210068944922
2021-09-04,-0.0016141808032423821
2021-09-05,0.03621581213694158
2021-09-06,0.017006125728580734
2021-09-07,-0.1106216071695616
2021-09-08,-0.015375366885328479
2021-09-09,0.006509485739778498
2021-09-10,-0.032495484247323514
2021-09-11,0.0070748487352050304
2021-09-12,0.019066033632592516
2021-09-13,-0.023884438158555232
2021-09-14,0.0473592610325122
2021-09-15,0.023015462091804384
2021-09-16,-0.008157286726135138
2021-09-17,-0.010795386730801604
2021-09-18,0.021385589090024082
2021-09-19,-0.021089044077959085
2021-09-20,-0.09344895316951951
2021-09-21,-0.050185206746199196
2021-09-22,0.07079311406361999
2021-09-23,0.0303064775724482
2021-09-24,-0.04578111561282838
2021-09-25,-0.002874812528084303
2021-09-26,0.011516492054097771
2021-09-27,-0.02251426719942695
2021-09-28,-0.02844007873591181
2021-09-29,0.012911568502261384
2021-09-30,0.05356827518164842
2021-10-01,0.09878873042688929
2021-10-02,-0.008426411013467638
2021-10-03,0.010237887379882071
2021-10-04,0.018940873580984396
2021-10-05,0.048905889117254686
2021-10-06,0.0746704982911468
2021-10-07,-0.02809653406297008
2021-10-08,0.0030082765538104184
